From	To	Species	Gene Name
102085372	CD82	Columba livia	CD82 molecule(CD82)
102085029	OTX1	Columba livia	orthodenticle homeobox 1(OTX1)
102098914	LOC102098914	Columba livia	uncharacterized protein C17orf104-like(LOC102098914)
102098736	F13A1	Columba livia	coagulation factor XIII A chain(F13A1)
102094872	RGS3	Columba livia	regulator of G-protein signaling 3(RGS3)
102087832	OSR1	Columba livia	odd-skipped related transciption factor 1(OSR1)
102093322	LOC102093322	Columba livia	guanine nucleotide-binding protein subunit alpha-14(LOC102093322)
102096860	DHRS7	Columba livia	dehydrogenase/reductase 7(DHRS7)
102084084	TSPAN1	Columba livia	tetraspanin 1(TSPAN1)
102083482	SDK1	Columba livia	sidekick cell adhesion molecule 1(SDK1)
102097137	OPRL1	Columba livia	opioid related nociceptin receptor 1(OPRL1)
102085923	TCN2	Columba livia	transcobalamin 2(TCN2)
102090595	CAPN9	Columba livia	calpain 9(CAPN9)
102095906	LAMA4	Columba livia	laminin subunit alpha 4(LAMA4)
102087363	SLC26A2	Columba livia	solute carrier family 26 member 2(SLC26A2)
102083816	PTPN23	Columba livia	protein tyrosine phosphatase, non-receptor type 23(PTPN23)
102084018	GALNT12	Columba livia	polypeptide N-acetylgalactosaminyltransferase 12(GALNT12)
102086762	WT1	Columba livia	Wilms tumor 1(WT1)
102087898	SAMD4A	Columba livia	sterile alpha motif domain containing 4A(SAMD4A)
102095529	ADGRL4	Columba livia	adhesion G protein-coupled receptor L4(ADGRL4)
102096850	OLFM4	Columba livia	olfactomedin 4(OLFM4)
102091324	ZC3H12A	Columba livia	zinc finger CCCH-type containing 12A(ZC3H12A)
102091909	MPZL2	Columba livia	myelin protein zero like 2(MPZL2)
102084680	adamts1	Columba livia	ADAM metallopeptidase with thrombospondin type 1 motif 1(ADAMTS1)
102090137	TTI2	Columba livia	TELO2 interacting protein 2(TTI2)
102083464	LOC102083464	Columba livia	Krueppel-like factor 5(LOC102083464)
102087965	MSC	Columba livia	musculin(MSC)
102094013	ERBB2	Columba livia	erb-b2 receptor tyrosine kinase 2(ERBB2)
102094835	LOC102094835	Columba livia	protein FAM162B(LOC102094835)
102083558	FILIP1	Columba livia	filamin A interacting protein 1(FILIP1)
102090286	DNAH9	Columba livia	dynein axonemal heavy chain 9(DNAH9)
102088266	THBS2	Columba livia	thrombospondin 2(THBS2)
102085124	VWA1	Columba livia	von Willebrand factor A domain containing 1(VWA1)
102098955	FOXK1	Columba livia	forkhead box K1(FOXK1)
102095544	MYL9	Columba livia	myosin light chain 9(MYL9)
102089305	SNX8	Columba livia	sorting nexin 8(SNX8)
102089950	GLIPR1	Columba livia	GLI pathogenesis related 1(GLIPR1)
102096470	CDC73	Columba livia	cell division cycle 73(CDC73)
102095542	ANO1	Columba livia	anoctamin 1(ANO1)
102088625	SCNN1B	Columba livia	sodium channel epithelial 1 beta subunit(SCNN1B)
102093850	MAMDC2	Columba livia	MAM domain containing 2(MAMDC2)
102092463	LOC102092463	Columba livia	glutathione S-transferase theta-1(LOC102092463)
102089628	STK17B	Columba livia	serine/threonine kinase 17b(STK17B)
102089659	ITGB6	Columba livia	integrin subunit beta 6(ITGB6)
102089626	RMDN2	Columba livia	regulator of microtubule dynamics 2(RMDN2)
102086729	MYOF	Columba livia	myoferlin(MYOF)
102094009	MYLIP	Columba livia	myosin regulatory light chain interacting protein(MYLIP)
102097736	TNIP2	Columba livia	TNFAIP3 interacting protein 2(TNIP2)
102093782	LOC102093782	Columba livia	mucin-5B(LOC102093782)
102085746	CENPF	Columba livia	centromere protein F(CENPF)
104325436	TNC	Haliaeetus albicilla	tenascin C(TNC)
102095957	TC2N	Columba livia	tandem C2 domains, nuclear(TC2N)
102093453	cracr2b	Columba livia	calcium release activated channel regulator 2B(CRACR2B)
102086647	SLC9A1	Columba livia	solute carrier family 9 member A1(SLC9A1)
102088503	AARS2	Columba livia	alanyl-tRNA synthetase 2, mitochondrial(AARS2)
102092777	HOXB4	Columba livia	homeobox B4(HOXB4)
102087568	NSUN4	Columba livia	NOP2/Sun RNA methyltransferase family member 4(NSUN4)
102087251	ANXA8L1	Columba livia	annexin A8-like 1(ANXA8L1)
102098107	LOC102098107	Columba livia	schlafen family member 13(LOC102098107)
102086499	LOC102086499	Columba livia	transmembrane protein 45B(LOC102086499)
102097728	Rnf223	Columba livia	ring finger protein 223(RNF223)
102084143	METTL4	Columba livia	methyltransferase like 4(METTL4)
