From	To	Species	Gene Name
102091378	MEX3D	Columba livia	mex-3 RNA binding family member D(MEX3D)
105412439	GPD1L	Aquila chrysaetos canadensis	glycerol-3-phosphate dehydrogenase 1-like(GPD1L)
102091196	MRPL38	Columba livia	mitochondrial ribosomal protein L38(MRPL38)
102089753	CCNL1	Columba livia	cyclin L1(CCNL1)
102086720	RNF216	Columba livia	ring finger protein 216(RNF216)
102086725	U2SURP	Columba livia	U2 snRNP associated SURP domain containing(U2SURP)
102086715	CLTB	Columba livia	clathrin light chain B(CLTB)
102094383	CHORDC1	Columba livia	cysteine and histidine rich domain containing 1(CHORDC1)
102085309	VAPB	Columba livia	VAMP associated protein B and C(VAPB)
102092819	TIMM23	Columba livia	translocase of inner mitochondrial membrane 23(TIMM23)
102083591	TGFBR2	Columba livia	transforming growth factor beta receptor 2(TGFBR2)
102098882	SEC23A	Columba livia	Sec23 homolog A, coat complex II component(SEC23A)
102097361	ROCK1	Columba livia	Rho associated coiled-coil containing protein kinase 1(ROCK1)
102086525	RFTN1	Columba livia	raftlin, lipid raft linker 1(RFTN1)
102091955	SPIN1	Columba livia	spindlin 1(SPIN1)
102095223	SLC25A17	Columba livia	solute carrier family 25 member 17(SLC25A17)
102094895	ARPC5	Columba livia	actin related protein 2/3 complex subunit 5(ARPC5)
102086311	THUMPD3	Columba livia	THUMP domain containing 3(THUMPD3)
102098884	RPN2	Columba livia	ribophorin II(RPN2)
102091572	BICD2	Columba livia	BICD cargo adaptor 2(BICD2)
102091573	RNH1	Columba livia	ribonuclease/angiogenin inhibitor 1(RNH1)
102094894	SIN3A	Columba livia	SIN3 transcription regulator family member A(SIN3A)
104023050	RDX	Nipponia nippon	radixin(RDX)
102092627	RGS2	Columba livia	regulator of G-protein signaling 2(RGS2)
102094349	UFM1	Columba livia	ubiquitin fold modifier 1(UFM1)
103924834	RABGEF1	Pygoscelis adeliae	RAB guanine nucleotide exchange factor 1(RABGEF1)
105404199	GNB4	Aquila chrysaetos canadensis	G protein subunit beta 4(GNB4)
102091385	NT5DC1	Columba livia	5'-nucleotidase domain containing 1(NT5DC1)
106889666	LOC106889666	Calidris pugnax	chromosome unknown open reading frame, human C1orf35(LOC106889666)
102086103	KLHL2	Columba livia	kelch like family member 2(KLHL2)
102086102	AREL1	Columba livia	apoptosis resistant E3 ubiquitin protein ligase 1(AREL1)
102089725	RRM2B	Columba livia	ribonucleotide reductase regulatory TP53 inducible subunit M2B(RRM2B)
102091993	PLEKHA1	Columba livia	pleckstrin homology domain containing A1(PLEKHA1)
102090615	ACSL3	Columba livia	acyl-CoA synthetase long-chain family member 3(ACSL3)
104037702	ZFAND5	Pelecanus crispus	zinc finger AN1-type containing 5(ZFAND5)
102098892	AKAP9	Columba livia	A-kinase anchoring protein 9(AKAP9)
102095484	TET2	Columba livia	tet methylcytosine dioxygenase 2(TET2)
102091791	ZAR1L	Columba livia	zygote arrest 1-like(ZAR1L)
102084036	ARFGAP3	Columba livia	ADP ribosylation factor GTPase activating protein 3(ARFGAP3)
102086306	AGPAT4	Columba livia	1-acylglycerol-3-phosphate O-acyltransferase 4(AGPAT4)
102097356	ice2	Columba livia	interactor of little elongation complex ELL subunit 2(ICE2)
102086906	ACTB	Columba livia	actin beta(ACTB)
102092826	GTF2A1	Columba livia	general transcription factor IIA subunit 1(GTF2A1)
102086305	GATA2	Columba livia	GATA binding protein 2(GATA2)
102097357	SLC25A3	Columba livia	solute carrier family 25 member 3(SLC25A3)
103896705	BLOC1S6	Aptenodytes forsteri	biogenesis of lysosomal organelles complex 1 subunit 6(BLOC1S6)
102098896	DECR2	Columba livia	2,4-dienoyl-CoA reductase 2, peroxisomal(DECR2)
102086303	PARP1	Columba livia	poly(ADP-ribose) polymerase 1(PARP1)
102098898	TBL1XR1	Columba livia	transducin beta like 1 X-linked receptor 1(TBL1XR1)
102089094	DDX55	Columba livia	DEAD-box helicase 55(DDX55)
102092823	HMGB1	Columba livia	high mobility group box 1(HMGB1)
102090895	ACACA	Columba livia	acetyl-CoA carboxylase alpha(ACACA)
102090816	AACS	Columba livia	acetoacetyl-CoA synthetase(AACS)
102094866	SGSM3	Columba livia	small G protein signaling modulator 3(SGSM3)
102092636	SLC25A15	Columba livia	solute carrier family 25 member 15(SLC25A15)
102089737	TRIO	Columba livia	trio Rho guanine nucleotide exchange factor(TRIO)
102085705	CHMP1B	Columba livia	charged multivesicular body protein 1B(CHMP1B)
102091176	PKP4	Columba livia	plakophilin 4(PKP4)
102095200	PPP2R3B	Columba livia	protein phosphatase 2 regulatory subunit B''beta(PPP2R3B)
102091977	KDM4A	Columba livia	lysine demethylase 4A(KDM4A)
102086505	CLASP1	Columba livia	cytoplasmic linker associated protein 1(CLASP1)
104531501	ZFAND6	Caprimulgus carolinensis	zinc finger AN1-type containing 6(ZFAND6)
102097343	FGFR1OP2	Columba livia	FGFR1 oncogene partner 2(FGFR1OP2)
102095203	SEC14L1	Columba livia	SEC14 like lipid binding 1(SEC14L1)
102089080	HACD2	Columba livia	3-hydroxyacyl-CoA dehydratase 2(HACD2)
102094364	MCMDC2	Columba livia	minichromosome maintenance domain containing 2(MCMDC2)
102089081	SHROOM1	Columba livia	shroom family member 1(SHROOM1)
102092833	MAP1LC3B	Columba livia	microtubule associated protein 1 light chain 3 beta(MAP1LC3B)
102090884	RPRD1B	Columba livia	regulation of nuclear pre-mRNA domain containing 1B(RPRD1B)
102089084	LPGAT1	Columba livia	lysophosphatidylglycerol acyltransferase 1(LPGAT1)
102094368	ARGLU1	Columba livia	arginine and glutamate rich 1(ARGLU1)
102087884	ACBD3	Columba livia	acyl-CoA binding domain containing 3(ACBD3)
102087886	LOC102087886	Columba livia	BPI fold-containing family C protein(LOC102087886)
102097139	KDM5A	Columba livia	lysine demethylase 5A(KDM5A)
102083538	IFT88	Columba livia	intraflagellar transport 88(IFT88)
102090198	CTSD	Columba livia	cathepsin D(CTSD)
102094855	ACP1	Columba livia	acid phosphatase 1, soluble(ACP1)
102090199	ACSL1	Columba livia	acyl-CoA synthetase long-chain family member 1(ACSL1)
102093724	UHRF2	Columba livia	ubiquitin like with PHD and ring finger domains 2(UHRF2)
106901014	TWF1	Calidris pugnax	twinfilin actin binding protein 1(TWF1)
102089507	PCGF6	Columba livia	polycomb group ring finger 6(PCGF6)
102087608	GNB1	Columba livia	G protein subunit beta 1(GNB1)
105399060	CCNY	Aquila chrysaetos canadensis	cyclin Y(CCNY)
102091318	SYNE2	Columba livia	spectrin repeat containing nuclear envelope protein 2(SYNE2)
102090830	TRAM1	Columba livia	translocation associated membrane protein 1(TRAM1)
102086364	OXSR1	Columba livia	oxidative stress responsive 1(OXSR1)
102086763	FAM210B	Columba livia	family with sequence similarity 210 member B(FAM210B)
102086764	TBC1D30	Columba livia	TBC1 domain family member 30(TBC1D30)
102097912	LOC102097912	Columba livia	dynactin subunit 2-like(LOC102097912)
102093717	PAPSS1	Columba livia	3'-phosphoadenosine 5'-phosphosulfate synthase 1(PAPSS1)
102094338	NOS1AP	Columba livia	nitric oxide synthase 1 adaptor protein(NOS1AP)
102092079	RRH	Columba livia	retinal pigment epithelium-derived rhodopsin homolog(RRH)
102091334	HERC4	Columba livia	HECT and RLD domain containing E3 ubiquitin protein ligase 4(HERC4)
102097125	AFG3L2	Columba livia	AFG3 like matrix AAA peptidase subunit 2(AFG3L2)
102087892	ar	Columba livia	androgen receptor(AR)
102092861	CDH2	Columba livia	cadherin 2(CDH2)
102094144	TIAL1	Columba livia	TIA1 cytotoxic granule associated RNA binding protein like 1(TIAL1)
102094348	ZDHHC20	Columba livia	zinc finger DHHC-type containing 20(ZDHHC20)
102097908	JOSD1	Columba livia	Josephin domain containing 1(JOSD1)
102094852	ZYX	Columba livia	zyxin(ZYX)
102086356	HSPA8	Columba livia	heat shock protein family A (Hsp70) member 8(HSPA8)
102092854	SUN2	Columba livia	Sad1 and UNC84 domain containing 2(SUN2)
104838856	SAR1B	Haliaeetus leucocephalus	secretion associated Ras related GTPase 1B(SAR1B)
102097905	SSU72	Columba livia	SSU72 homolog, RNA polymerase II CTD phosphatase(SSU72)
102086359	TTC3	Columba livia	tetratricopeptide repeat domain 3(TTC3)
102094342	TP53INP1	Columba livia	tumor protein p53 inducible nuclear protein 1(TP53INP1)
102097902	FAM134C	Columba livia	family with sequence similarity 134 member C(FAM134C)
102091995	PALD1	Columba livia	phosphatase domain containing, paladin 1(PALD1)
102091997	MAL2	Columba livia	mal, T-cell differentiation protein 2(MAL2)
104840331	PRDX6	Haliaeetus leucocephalus	peroxiredoxin 6(PRDX6)
102093328	DRC1	Columba livia	dynein regulatory complex subunit 1(DRC1)
102086351	PWP1	Columba livia	PWP1 homolog, endonuclein(PWP1)
102086736	ZDHHC3	Columba livia	zinc finger DHHC-type containing 3(ZDHHC3)
105401598	ARL3	Aquila chrysaetos canadensis	ADP ribosylation factor like GTPase 3(ARL3)
102087869	MSANTD4	Columba livia	Myb/SANT DNA binding domain containing 4 with coiled-coils(MSANTD4)
102086732	FAM160B1	Columba livia	family with sequence similarity 160 member B1(FAM160B1)
102087865	SETD7	Columba livia	SET domain containing lysine methyltransferase 7(SETD7)
102086730	TMEM263	Columba livia	transmembrane protein 263(TMEM263)
102094112	SKP1	Columba livia	S-phase kinase associated protein 1(SKP1)
102094839	AMBRA1	Columba livia	autophagy and beclin 1 regulator 1(AMBRA1)
102097923	WDR44	Columba livia	WD repeat domain 44(WDR44)
102092066	RCC1L	Columba livia	RCC1 like(RCC1L)
102094838	TBC1D4	Columba livia	TBC1 domain family member 4(TBC1D4)
102092067	BDH1	Columba livia	3-hydroxybutyrate dehydrogenase, type 1(BDH1)
102094310	RFT1	Columba livia	RFT1 homolog(RFT1)
102097916	HAT1	Columba livia	histone acetyltransferase 1(HAT1)
102098590	LOC102098590	Columba livia	1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase gamma-1-like(LOC102098590)
102092864	NEO1	Columba livia	neogenin 1(NEO1)
102084619	CLIC4	Columba livia	chloride intracellular channel 4(CLIC4)
102091738	THBS1	Columba livia	thrombospondin 1(THBS1)
102092050	LOC102092050	Columba livia	ubiquitin-conjugating enzyme E2 R2(LOC102092050)
105412419	KIF23	Aquila chrysaetos canadensis	kinesin family member 23(KIF23)
102086742	TM6SF1	Columba livia	transmembrane 6 superfamily member 1(TM6SF1)
102093312	LOC102093312	Columba livia	SERTA domain-containing protein 2-like(LOC102093312)
103902987	LOC103902987	Aptenodytes forsteri	myosin regulatory light chain 2, smooth muscle minor isoform-like(LOC103902987)
102097105	BCAT1	Columba livia	branched chain amino acid transaminase 1(BCAT1)
102087871	ARL13B	Columba livia	ADP ribosylation factor like GTPase 13B(ARL13B)
102094316	AP2A2	Columba livia	adaptor related protein complex 2 alpha 2 subunit(AP2A2)
103904063	NELFA	Aptenodytes forsteri	negative elongation factor complex member A(NELFA)
102094826	NAT8L	Columba livia	N-acetyltransferase 8 like(NAT8L)
102097932	TTC1	Columba livia	tetratricopeptide repeat domain 1(TTC1)
102094125	CEP85L	Columba livia	centrosomal protein 85 like(CEP85L)
102094829	LOC102094829	Columba livia	L-lactate dehydrogenase A chain(LOC102094829)
102086338	CABIN1	Columba livia	calcineurin binding protein 1(CABIN1)
102097302	MTMR10	Columba livia	myotubularin related protein 10(MTMR10)
102092879	ZRANB2	Columba livia	zinc finger RANBP2-type containing 2(ZRANB2)
102097306	SUB1	Columba livia	SUB1 homolog, transcriptional regulator(SUB1)
102094323	LOC102094323	Columba livia	receptor expression-enhancing protein 3(LOC102094323)
102098191	ZFR	Columba livia	zinc finger RNA binding protein(ZFR)
102084811	CPNE1	Columba livia	copine 1(CPNE1)
102086331	TPD52L2	Columba livia	tumor protein D52 like 2(TPD52L2)
102090846	GCLC	Columba livia	glutamate-cysteine ligase catalytic subunit(GCLC)
102083571	PHF20L1	Columba livia	PHD finger protein 20-like 1(PHF20L1)
102090843	TBCA	Columba livia	tubulin folding cofactor A(TBCA)
102087450	PRR14L	Columba livia	proline rich 14 like(PRR14L)
102088410	CCNH	Columba livia	cyclin H(CCNH)
103923001	CDV3	Pygoscelis adeliae	CDV3 homolog(CDV3)
102092693	ULK1	Columba livia	unc-51 like autophagy activating kinase 1(ULK1)
102088418	NAA15	Columba livia	N(alpha)-acetyltransferase 15, NatA auxiliary subunit(NAA15)
102087051	IP6K1	Columba livia	inositol hexakisphosphate kinase 1(IP6K1)
102096808	POLDIP3	Columba livia	DNA polymerase delta interacting protein 3(POLDIP3)
102093774	SFXN4	Columba livia	sideroflexin 4(SFXN4)
102092692	KIAA1671	Columba livia	KIAA1671 ortholog(KIAA1671)
102087057	PNISR	Columba livia	PNN interacting serine and arginine rich protein(PNISR)
103921670	CCDC181	Pygoscelis adeliae	coiled-coil domain containing 181(CCDC181)
102096810	NUDT4	Columba livia	nudix hydrolase 4(NUDT4)
102092892	SGSM2	Columba livia	small G protein signaling modulator 2(SGSM2)
102085381	LOC102085381	Columba livia	fatty aldehyde dehydrogenase(LOC102085381)
102086792	FGFR1OP	Columba livia	FGFR1 oncogene partner(FGFR1OP)
102095416	ARL8B	Columba livia	ADP ribosylation factor like GTPase 8B(ARL8B)
102085385	PANK1	Columba livia	pantothenate kinase 1(PANK1)
102096181	ETF1	Columba livia	eukaryotic translation termination factor 1(ETF1)
102087657	TCF12	Columba livia	transcription factor 12(TCF12)
102096048	TM2D1	Columba livia	TM2 domain containing 1(TM2D1)
102096183	GLO1	Columba livia	glyoxalase I(GLO1)
102094176	LGMN	Columba livia	legumain(LGMN)
102092893	SPARC	Columba livia	secreted protein acidic and cysteine rich(SPARC)
102085387	KIAA1191	Columba livia	KIAA1191 ortholog(KIAA1191)
102087841	ANKRD10	Columba livia	ankyrin repeat domain 10(ANKRD10)
102094171	TPPP3	Columba livia	tubulin polymerization promoting protein family member 3(TPPP3)
102087652	PPID	Columba livia	peptidylprolyl isomerase D(PPID)
102095035	LOC102095035	Columba livia	PHD finger protein 13-like(LOC102095035)
102094605	CHKA	Columba livia	choline kinase alpha(CHKA)
102094623	NPTN	Columba livia	neuroplastin(NPTN)
102085115	MIA3	Columba livia	MIA family member 3, ER export factor(MIA3)
102094418	CUL4A	Columba livia	cullin 4A(CUL4A)
102095437	RASAL2	Columba livia	RAS protein activator like 2(RASAL2)
102087043	PTP4A1	Columba livia	protein tyrosine phosphatase type IVA, member 1(PTP4A1)
102087446	RALY	Columba livia	RALY heterogeneous nuclear ribonucleoprotein(RALY)
102087449	LOC102087449	Columba livia	ovoinhibitor(LOC102087449)
102087046	POLR3B	Columba livia	RNA polymerase III subunit B(POLR3B)
102087047	PNLDC1	Columba livia	PARN like, ribonuclease domain containing 1(PNLDC1)
102088425	ARHGAP1	Columba livia	Rho GTPase activating protein 1(ARHGAP1)
104573643	RBM5	Tinamus guttatus	RNA binding motif protein 5(RBM5)
102096820	CDKN1A	Columba livia	cyclin dependent kinase inhibitor 1A(CDKN1A)
102093567	MAU2	Columba livia	MAU2 sister chromatid cohesion factor(MAU2)
102087646	MAN1A2	Columba livia	mannosidase alpha class 1A member 2(MAN1A2)
102096037	NCMAP	Columba livia	non-compact myelin associated protein(NCMAP)
102094801	CAPRIN1	Columba livia	cell cycle associated protein 1(CAPRIN1)
102087648	TOMM70	Columba livia	translocase of outer mitochondrial membrane 70(TOMM70)
102096171	LOC102096171	Columba livia	serine/threonine-protein phosphatase 4 regulatory subunit 1-like(LOC102096171)
102094425	KPNB1	Columba livia	karyopherin subunit beta 1(KPNB1)
102098173	ADAM17	Columba livia	ADAM metallopeptidase domain 17(ADAM17)
106865129	ID2	Sturnus vulgaris	inhibitor of DNA binding 2, HLH protein(ID2)
102096034	TCERG1	Columba livia	transcription elongation regulator 1(TCERG1)
102096033	SMARCC1	Columba livia	SWI/SNF related, matrix associated, actin dependent regulator of chromatin subfamily c member 1(SMARCC1)
102094181	PRKACB	Columba livia	protein kinase cAMP-activated catalytic subunit beta(PRKACB)
102085910	SMAD2	Columba livia	SMAD family member 2(SMAD2)
102085911	WASF2	Columba livia	WAS protein family member 2(WASF2)
102087817	CLINT1	Columba livia	clathrin interactor 1(CLINT1)
102086578	RTFDC1	Columba livia	replication termination factor 2 domain containing 1(RTFDC1)
102093750	AGPAT5	Columba livia	1-acylglycerol-3-phosphate O-acyltransferase 5(AGPAT5)
102096825	MAK	Columba livia	male germ cell associated kinase(MAK)
102098814	sorbs1	Columba livia	sorbin and SH3 domain containing 1(SORBS1)
102087439	DGAT2	Columba livia	diacylglycerol O-acyltransferase 2(DGAT2)
102087437	TMCO1	Columba livia	transmembrane and coiled-coil domains 1(TMCO1)
102095297	PIK3CD	Columba livia	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta(PIK3CD)
102093752	MAN1A1	Columba livia	mannosidase alpha class 1A member 1(MAN1A1)
102095296	ICA1	Columba livia	islet cell autoantigen 1(ICA1)
106034804	LOC106034804	Anser cygnoides domesticus	uncharacterized LOC106034804(LOC106034804)
102094157	LAMC1	Columba livia	laminin subunit gamma 1(LAMC1)
102094156	LOC102094156	Columba livia	chromosome unknown open reading frame, human C11orf57(LOC102094156)
102093556	MGA	Columba livia	MGA, MAX dimerization protein(MGA)
102098169	CBFB	Columba livia	core-binding factor beta subunit(CBFB)
102085908	LOC102085908	Columba livia	protein-glutamine gamma-glutamyltransferase 6(LOC102085908)
102086773	NR1H3	Columba livia	nuclear receptor subfamily 1 group H member 3(NR1H3)
102094150	RABGGTB	Columba livia	Rab geranylgeranyltransferase beta subunit(RABGGTB)
102088400	EML4	Columba livia	echinoderm microtubule associated protein like 4(EML4)
105399071	CSNK1A1	Aquila chrysaetos canadensis	casein kinase 1 alpha 1(CSNK1A1)
102095281	AAGAB	Columba livia	alpha- and gamma-adaptin binding protein(AAGAB)
102098824	FSTL1	Columba livia	follistatin like 1(FSTL1)
102096836	ABCD2	Columba livia	ATP binding cassette subfamily D member 2(ABCD2)
102087617	NAPEPLD	Columba livia	N-acyl phosphatidylethanolamine phospholipase D(NAPEPLD)
102088405	OSBPL10	Columba livia	oxysterol binding protein like 10(OSBPL10)
102086581	CHPT1	Columba livia	choline phosphotransferase 1(CHPT1)
102098820	TAX1BP3	Columba livia	Tax1 binding protein 3(TAX1BP3)
102093742	LOC102093742	Columba livia	haptoglobin(LOC102093742)
102091302	CCDC53	Columba livia	coiled-coil domain containing 53(CCDC53)
102095407	LOC102095407	Columba livia	neuronal acetylcholine receptor subunit alpha-7(LOC102095407)
104832652	TBC1D8B	Haliaeetus leucocephalus	TBC1 domain family member 8B(TBC1D8B)
102093540	SGMS2	Columba livia	sphingomyelin synthase 2(SGMS2)
105411926	MAPT	Aquila chrysaetos canadensis	microtubule associated protein tau(MAPT)
104828282	UBE2N	Haliaeetus leucocephalus	ubiquitin conjugating enzyme E2 N(UBE2N)
102087620	STXBP3	Columba livia	syntaxin binding protein 3(STXBP3)
102093738	PDK3	Columba livia	pyruvate dehydrogenase kinase 3(PDK3)
102094169	PARD3B	Columba livia	par-3 family cell polarity regulator beta(PARD3B)
102098157	ARID1A	Columba livia	AT-rich interaction domain 1A(ARID1A)
102092095	PPP4R2	Columba livia	protein phosphatase 4 regulatory subunit 2(PPP4R2)
102092090	BRCC3	Columba livia	BRCA1/BRCA2-containing complex subunit 3(BRCC3)
102094162	ABR	Columba livia	active BCR-related(ABR)
102098150	PLCB1	Columba livia	phospholipase C beta 1(PLCB1)
102098831	EIF2S3	Columba livia	eukaryotic translation initiation factor 2 subunit gamma(EIF2S3)
102095468	SMAD3	Columba livia	SMAD family member 3(SMAD3)
102098835	UBE2H	Columba livia	ubiquitin conjugating enzyme E2 H(UBE2H)
102088692	ITPK1	Columba livia	inositol-tetrakisphosphate 1-kinase(ITPK1)
106893180	ppp1cb	Calidris pugnax	protein phosphatase 1 catalytic subunit beta(PPP1CB)
102095465	TGFBR1	Columba livia	transforming growth factor beta receptor 1(TGFBR1)
102087016	DCAF13	Columba livia	DDB1 and CUL4 associated factor 13(DCAF13)
102086556	CBX3	Columba livia	chromobox 3(CBX3)
102094652	STRN3	Columba livia	striatin 3(STRN3)
102085930	TECPR2	Columba livia	tectonin beta-propeller repeat containing 2(TECPR2)
102098141	BRD3	Columba livia	bromodomain containing 3(BRD3)
102092274	GXYLT2	Columba livia	glucoside xylosyltransferase 2(GXYLT2)
102094647	MYRIP	Columba livia	myosin VIIA and Rab interacting protein(MYRIP)
102085927	YIPF4	Columba livia	Yip1 domain family member 4(YIPF4)
102098828	HNRNPH1	Columba livia	heterogeneous nuclear ribonucleoprotein H1 (H)(HNRNPH1)
102096006	CMIP	Columba livia	c-Maf inducing protein(CMIP)
102095074	UNC119	Columba livia	unc-119 lipid binding chaperone(UNC119)
102087699	GNG2	Columba livia	G protein subunit gamma 2(GNG2)
102095077	PSIP1	Columba livia	PC4 and SFRS1 interacting protein 1(PSIP1)
102092271	ENKUR	Columba livia	enkurin, TRPC channel interacting protein(ENKUR)
102095263	B9D1	Columba livia	B9 domain containing 1(B9D1)
102093518	EIF3D	Columba livia	eukaryotic translation initiation factor 3 subunit D(EIF3D)
102087403	RAB5A	Columba livia	RAB5A, member RAS oncogene family(RAB5A)
102095262	LOC102095262	Columba livia	MOB-like protein phocein(LOC102095262)
102092662	LOC102092662	Columba livia	uncharacterized LOC102092662(LOC102092662)
102095477	TMEM50A	Columba livia	transmembrane protein 50A(TMEM50A)
102098846	NPR2	Columba livia	natriuretic peptide receptor 2(NPR2)
105404544	UBE2G1	Aquila chrysaetos canadensis	ubiquitin conjugating enzyme E2 G1(UBE2G1)
102087006	NOL9	Columba livia	nucleolar protein 9(NOL9)
102085922	PTPN14	Columba livia	protein tyrosine phosphatase, non-receptor type 14(PTPN14)
102085912	PAFAH1B2	Columba livia	platelet activating factor acetylhydrolase 1b catalytic subunit 2(PAFAH1B2)
102095897	FAM204A	Columba livia	family with sequence similarity 204 member A(FAM204A)
102098131	RAB26	Columba livia	RAB26, member RAS oncogene family(RAB26)
102085358	PPA2	Columba livia	pyrophosphatase (inorganic) 2(PPA2)
102098133	ERLIN2	Columba livia	ER lipid raft associated 2(ERLIN2)
102085917	ANKFY1	Columba livia	ankyrin repeat and FYVE domain containing 1(ANKFY1)
102094657	BCR	Columba livia	BCR, RhoGEF and GTPase activating protein(BCR)
102085918	SLC39A13	Columba livia	solute carrier family 39 member 13(SLC39A13)
102087685	MED14	Columba livia	mediator complex subunit 14(MED14)
105403492	CNTRL	Aquila chrysaetos canadensis	centriolin(CNTRL)
102095066	CD81	Columba livia	CD81 molecule(CD81)
102093520	LSG1	Columba livia	large 60S subunit nuclear export GTPase 1(LSG1)
102093799	PCDH12	Columba livia	protocadherin 12(PCDH12)
103894882	LOC103894882	Aptenodytes forsteri	septin-2(LOC103894882)
102088675	TSPAN12	Columba livia	tetraspanin 12(TSPAN12)
102095445	SAT1	Columba livia	spermidine/spermine N1-acetyltransferase 1(SAT1)
102088674	TTC12	Columba livia	tetratricopeptide repeat domain 12(TTC12)
102095254	LANCL1	Columba livia	LanC like 1(LANCL1)
102086533	ATP11B	Columba livia	ATPase phospholipid transporting 11B (putative)(ATP11B)
102098123	HERPUD2	Columba livia	HERPUD family member 2(HERPUD2)
102095056	TEAD3	Columba livia	TEA domain transcription factor 3(TEAD3)
102098121	LCA5	Columba livia	LCA5, lebercilin(LCA5)
103912963	EIF2B2	Pygoscelis adeliae	eukaryotic translation initiation factor 2B subunit beta(EIF2B2)
102092252	R3HCC1	Columba livia	R3H domain and coiled-coil containing 1(R3HCC1)
102095439	FDX1	Columba livia	ferredoxin 1(FDX1)
102094199	DDX42	Columba livia	DEAD-box helicase 42(DDX42)
103923746	HDAC1	Pygoscelis adeliae	histone deacetylase 1(HDAC1)
102093510	PPP1R8	Columba livia	protein phosphatase 1 regulatory subunit 8(PPP1R8)
102092667	SMYD5	Columba livia	SMYD family member 5(SMYD5)
102098849	LOC102098849	Columba livia	phosphatidylinositol-binding clathrin assembly protein(LOC102098849)
102095458	LOC102095458	Columba livia	chromosome unknown open reading frame, human C12orf45(LOC102095458)
102095459	ESR1	Columba livia	estrogen receptor 1(ESR1)
103912455	TXNRD2	Pygoscelis adeliae	thioredoxin reductase 2(TXNRD2)
102092682	POMT1	Columba livia	protein O-mannosyltransferase 1(POMT1)
102095246	LOC102095246	Columba livia	neural-cadherin(LOC102095246)
102095243	CORO1C	Columba livia	coronin 1C(CORO1C)
102095244	NR1D2	Columba livia	nuclear receptor subfamily 1 group D member 2(NR1D2)
102085943	SFPQ	Columba livia	splicing factor proline and glutamine rich(SFPQ)
101800288	PPP1R12A	Anas platyrhynchos	protein phosphatase 1 regulatory subunit 12A(PPP1R12A)
102095450	ALKBH5	Columba livia	alkB homolog 5, RNA demethylase(ALKBH5)
102095247	NSFL1C	Columba livia	NSFL1 cofactor(NSFL1C)
102094635	KDELR2	Columba livia	KDEL endoplasmic reticulum protein retention receptor 2(KDELR2)
102085936	ETFDH	Columba livia	electron transfer flavoprotein dehydrogenase(ETFDH)
104075811	RPL37	Fulmarus glacialis	ribosomal protein L37(RPL37)
106482329	CREBBP	Apteryx australis mantelli	CREB binding protein(CREBBP)
102085937	SFT2D1	Columba livia	SFT2 domain containing 1(SFT2D1)
102095449	EPN2	Columba livia	epsin 2(EPN2)
104842112	LOC104842112	Haliaeetus leucocephalus	lymphocyte antigen 6E(LOC104842112)
102098219	WBP4	Columba livia	WW domain binding protein 4(WBP4)
