From	To	Species	Gene Name
102094118	MTHFSD	Columba livia	methenyltetrahydrofolate synthetase domain containing(MTHFSD)
102092879	ZRANB2	Columba livia	zinc finger RANBP2-type containing 2(ZRANB2)
102097306	SUB1	Columba livia	SUB1 homolog, transcriptional regulator(SUB1)
102086336	CRLF3	Columba livia	cytokine receptor like factor 3(CRLF3)
102086330	ALG12	Columba livia	ALG12, alpha-1,6-mannosyltransferase(ALG12)
102086332	NDST2	Columba livia	N-deacetylase and N-sulfotransferase 2(NDST2)
102086331	TPD52L2	Columba livia	tumor protein D52 like 2(TPD52L2)
102088410	CCNH	Columba livia	cyclin H(CCNH)
103923001	CDV3	Pygoscelis adeliae	CDV3 homolog(CDV3)
105412821	MAPK8	Aquila chrysaetos canadensis	mitogen-activated protein kinase 8(MAPK8)
102092892	SGSM2	Columba livia	small G protein signaling modulator 2(SGSM2)
102085381	LOC102085381	Columba livia	fatty aldehyde dehydrogenase(LOC102085381)
102086792	FGFR1OP	Columba livia	FGFR1 oncogene partner(FGFR1OP)
102085386	AKAP1	Columba livia	A-kinase anchoring protein 1(AKAP1)
105411914	DCAF7	Aquila chrysaetos canadensis	DDB1 and CUL4 associated factor 7(DCAF7)
102096181	ETF1	Columba livia	eukaryotic translation termination factor 1(ETF1)
102096184	LOC102096184	Columba livia	chromosome unknown open reading frame, human C14orf37(LOC102096184)
102094176	LGMN	Columba livia	legumain(LGMN)
102092893	SPARC	Columba livia	secreted protein acidic and cysteine rich(SPARC)
102085387	KIAA1191	Columba livia	KIAA1191 ortholog(KIAA1191)
102087841	ANKRD10	Columba livia	ankyrin repeat domain 10(ANKRD10)
102094605	CHKA	Columba livia	choline kinase alpha(CHKA)
102094621	DCAF1	Columba livia	DDB1 and CUL4 associated factor 1(DCAF1)
102088424	MYO1C	Columba livia	myosin IC(MYO1C)
102088423	TSPAN7	Columba livia	tetraspanin 7(TSPAN7)
102093559	CAPZA2	Columba livia	capping actin protein of muscle Z-line alpha subunit 2(CAPZA2)
102096171	LOC102096171	Columba livia	serine/threonine-protein phosphatase 4 regulatory subunit 1-like(LOC102096171)
102087853	LRRC28	Columba livia	leucine rich repeat containing 28(LRRC28)
102094180	CLN8	Columba livia	ceroid-lipofuscinosis, neuronal 8(CLN8)
102094181	PRKACB	Columba livia	protein kinase cAMP-activated catalytic subunit beta(PRKACB)
102087817	CLINT1	Columba livia	clathrin interactor 1(CLINT1)
102098814	sorbs1	Columba livia	sorbin and SH3 domain containing 1(SORBS1)
102087439	DGAT2	Columba livia	diacylglycerol O-acyltransferase 2(DGAT2)
102087437	TMCO1	Columba livia	transmembrane and coiled-coil domains 1(TMCO1)
102095297	PIK3CD	Columba livia	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta(PIK3CD)
106034804	LOC106034804	Anser cygnoides domesticus	uncharacterized LOC106034804(LOC106034804)
102086770	ELMOD1	Columba livia	ELMO domain containing 1(ELMOD1)
102094157	LAMC1	Columba livia	laminin subunit gamma 1(LAMC1)
102086772	FOXO1	Columba livia	forkhead box O1(FOXO1)
102098806	LOC102098806	Columba livia	uncharacterized LOC102098806(LOC102098806)
102093556	MGA	Columba livia	MGA, MAX dimerization protein(MGA)
102087824	MAP4K5	Columba livia	mitogen-activated protein kinase kinase kinase kinase 5(MAP4K5)
102086773	NR1H3	Columba livia	nuclear receptor subfamily 1 group H member 3(NR1H3)
102095288	SH3BP4	Columba livia	SH3 domain binding protein 4(SH3BP4)
105399071	CSNK1A1	Aquila chrysaetos canadensis	casein kinase 1 alpha 1(CSNK1A1)
102095281	AAGAB	Columba livia	alpha- and gamma-adaptin binding protein(AAGAB)
102098824	FSTL1	Columba livia	follistatin like 1(FSTL1)
102088405	OSBPL10	Columba livia	oxysterol binding protein like 10(OSBPL10)
102098820	TAX1BP3	Columba livia	Tax1 binding protein 3(TAX1BP3)
102093540	SGMS2	Columba livia	sphingomyelin synthase 2(SGMS2)
102096192	MTFR1	Columba livia	mitochondrial fission regulator 1(MTFR1)
102094169	PARD3B	Columba livia	par-3 family cell polarity regulator beta(PARD3B)
102087834	CCNJ	Columba livia	cyclin J(CCNJ)
102092095	PPP4R2	Columba livia	protein phosphatase 4 regulatory subunit 2(PPP4R2)
102094162	ABR	Columba livia	active BCR-related(ABR)
102098835	UBE2H	Columba livia	ubiquitin conjugating enzyme E2 H(UBE2H)
102098834	LOC102098834	Columba livia	pre-mRNA-splicing factor CWC22 homolog(LOC102098834)
106893180	ppp1cb	Calidris pugnax	protein phosphatase 1 catalytic subunit beta(PPP1CB)
102095271	CCDC170	Columba livia	coiled-coil domain containing 170(CCDC170)
102094653	CKAP5	Columba livia	cytoskeleton associated protein 5(CKAP5)
102087410	DAB2	Columba livia	DAB2, clathrin adaptor protein(DAB2)
102094652	STRN3	Columba livia	striatin 3(STRN3)
102094649	OFD1	Columba livia	OFD1, centriole and centriolar satellite protein(OFD1)
102098828	HNRNPH1	Columba livia	heterogeneous nuclear ribonucleoprotein H1 (H)(HNRNPH1)
102095263	B9D1	Columba livia	B9 domain containing 1(B9D1)
102093518	EIF3D	Columba livia	eukaryotic translation initiation factor 3 subunit D(EIF3D)
102098846	NPR2	Columba livia	natriuretic peptide receptor 2(NPR2)
102095897	FAM204A	Columba livia	family with sequence similarity 204 member A(FAM204A)
102085358	PPA2	Columba livia	pyrophosphatase (inorganic) 2(PPA2)
102094657	BCR	Columba livia	BCR, RhoGEF and GTPase activating protein(BCR)
102094658	SLCO3A1	Columba livia	solute carrier organic anion transporter family member 3A1(SLCO3A1)
105404748	DHRS11	Aquila chrysaetos canadensis	dehydrogenase/reductase 11(DHRS11)
102093520	LSG1	Columba livia	large 60S subunit nuclear export GTPase 1(LSG1)
102095890	WDR11	Columba livia	WD repeat domain 11(WDR11)
102098856	EFR3A	Columba livia	EFR3 homolog A(EFR3A)
102095254	LANCL1	Columba livia	LanC like 1(LANCL1)
102094631	MIOS	Columba livia	meiosis regulator for oocyte development(MIOS)
102085328	LYPLA1	Columba livia	lysophospholipase I(LYPLA1)
103912963	EIF2B2	Pygoscelis adeliae	eukaryotic translation initiation factor 2B subunit beta(EIF2B2)
102094191	BBS7	Columba livia	Bardet-Biedl syndrome 7(BBS7)
102094194	ITGA11	Columba livia	integrin subunit alpha 11(ITGA11)
102094199	DDX42	Columba livia	DEAD-box helicase 42(DDX42)
102093510	PPP1R8	Columba livia	protein phosphatase 1 regulatory subunit 8(PPP1R8)
102098849	LOC102098849	Columba livia	phosphatidylinositol-binding clathrin assembly protein(LOC102098849)
102096602	MKRN2	Columba livia	makorin ring finger protein 2(MKRN2)
102095246	LOC102095246	Columba livia	neural-cadherin(LOC102095246)
102098861	NUB1	Columba livia	negative regulator of ubiquitin like proteins 1(NUB1)
102095244	NR1D2	Columba livia	nuclear receptor subfamily 1 group D member 2(NR1D2)
102094645	UEVLD	Columba livia	UEV and lactate/malate dehyrogenase domains(UEVLD)
102095247	NSFL1C	Columba livia	NSFL1 cofactor(NSFL1C)
102094635	KDELR2	Columba livia	KDEL endoplasmic reticulum protein retention receptor 2(KDELR2)
104842112	LOC104842112	Haliaeetus leucocephalus	lymphocyte antigen 6E(LOC104842112)
105402618	LAMP2	Aquila chrysaetos canadensis	lysosomal associated membrane protein 2(LAMP2)
102096618	EPHB6	Columba livia	EPH receptor B6(EPHB6)
102096212	RAD51C	Columba livia	RAD51 paralog C(RAD51C)
102095851	SMG8	Columba livia	SMG8, nonsense mediated mRNA decay factor(SMG8)
102097746	LOC102097746	Columba livia	C2 calcium-dependent domain-containing protein 4C(LOC102097746)
102092436	LOC102092436	Columba livia	GDNF-inducible zinc finger protein 1(LOC102092436)
103901638	USP34	Aptenodytes forsteri	ubiquitin specific peptidase 34(USP34)
103904369	G3BP1	Aptenodytes forsteri	G3BP stress granule assembly factor 1(G3BP1)
102095626	ACOT9	Columba livia	acyl-CoA thioesterase 9(ACOT9)
102096623	ALDH1L2	Columba livia	aldehyde dehydrogenase 1 family member L2(ALDH1L2)
102096625	SERHL2	Columba livia	serine hydrolase-like 2(SERHL2)
101877675	LOC101877675	Melopsittacus undulatus	glutaredoxin 5(LOC101877675)
103916980	USP32	Pygoscelis adeliae	ubiquitin specific peptidase 32(USP32)
102096220	NAPG	Columba livia	NSF attachment protein gamma(NAPG)
102096609	LONP2	Columba livia	lon peptidase 2, peroxisomal(LONP2)
102096223	MAFF	Columba livia	MAF bZIP transcription factor F(MAFF)
102092431	ACAP2	Columba livia	ArfGAP with coiled-coil, ankyrin repeat and PH domains 2(ACAP2)
102097749	MYO1B	Columba livia	myosin IB(MYO1B)
102088373	PYGL	Columba livia	phosphorylase, glycogen, liver(PYGL)
102088376	COL4A3BP	Columba livia	collagen type IV alpha 3 binding protein(COL4A3BP)
102095614	ESRP1	Columba livia	epithelial splicing regulatory protein 1(ESRP1)
102097760	XRN1	Columba livia	5'-3' exoribonuclease 1(XRN1)
102096638	SRSF3	Columba livia	serine and arginine rich splicing factor 3(SRSF3)
102090100	ATP6AP2	Columba livia	ATPase H+ transporting accessory protein 2(ATP6AP2)
102088965	SPON1	Columba livia	spondin 1(SPON1)
102095870	LOC102095870	Columba livia	RING finger protein 151(LOC102095870)
102092419	MGEA5	Columba livia	meningioma expressed antigen 5 (hyaluronidase)(MGEA5)
102088964	RIF1	Columba livia	replication timing regulatory factor 1(RIF1)
102097763	SLC38A6	Columba livia	solute carrier family 38 member 6(SLC38A6)
104831727	ATP6V1A	Haliaeetus leucocephalus	ATPase H+ transporting V1 subunit A(ATP6V1A)
102095868	fktn	Columba livia	fukutin(FKTN)
102087387	RPS6KA1	Columba livia	ribosomal protein S6 kinase A1(RPS6KA1)
102087386	TTC17	Columba livia	tetratricopeptide repeat domain 17(TTC17)
102089495	SOS2	Columba livia	SOS Ras/Rho guanine nucleotide exchange factor 2(SOS2)
102087385	LOC102087385	Columba livia	mitochondrial amidoxime reducing component 2(LOC102087385)
102097773	CDIP1	Columba livia	cell death inducing p53 target 1(CDIP1)
102088953	ASB7	Columba livia	ankyrin repeat and SOCS box containing 7(ASB7)
102089486	KATNBL1	Columba livia	katanin regulatory subunit B1 like 1(KATNBL1)
102094673	GOPC	Columba livia	golgi associated PDZ and coiled-coil motif containing(GOPC)
102087399	FAS	Columba livia	Fas cell surface death receptor(FAS)
102094671	LOC102094671	Columba livia	L-lactate dehydrogenase B chain-like(LOC102094671)
102095857	BCHE	Columba livia	butyrylcholinesterase(BCHE)
105402223	OGDHL	Aquila chrysaetos canadensis	oxoglutarate dehydrogenase-like(OGDHL)
101800496	MAF	Anas platyrhynchos	MAF bZIP transcription factor(MAF)
102093976	CPD	Columba livia	carboxypeptidase D(CPD)
102095811	STX16	Columba livia	syntaxin 16(STX16)
102095810	TPH1	Columba livia	tryptophan hydroxylase 1(TPH1)
102096252	HTRA1	Columba livia	HtrA serine peptidase 1(HTRA1)
102093085	DCAF12	Columba livia	DDB1 and CUL4 associated factor 12(DCAF12)
102096664	AP3M1	Columba livia	adaptor related protein complex 3 mu 1 subunit(AP3M1)
102087368	SPOCK2	Columba livia	SPARC/osteonectin, cwcv and kazal like domains proteoglycan 2(SPOCK2)
102090594	SLK	Columba livia	STE20 like kinase(SLK)
102092487	MTF1	Columba livia	metal regulatory transcription factor 1(MTF1)
102090597	STAU2	Columba livia	staufen double-stranded RNA binding protein 2(STAU2)
102087362	CD99L2	Columba livia	CD99 molecule like 2(CD99L2)
102093989	SREK1	Columba livia	splicing regulatory glutamic acid and lysine rich protein 1(SREK1)
102093988	KBTBD8	Columba livia	kelch repeat and BTB domain containing 8(KBTBD8)
102092469	PDPK1	Columba livia	3-phosphoinositide dependent protein kinase 1(PDPK1)
102097711	LOC102097711	Columba livia	p53 apoptosis effector related to PMP-22(LOC102097711)
102090599	AP4E1	Columba livia	adaptor related protein complex 4 epsilon 1 subunit(AP4E1)
103919077	SSR1	Pygoscelis adeliae	signal sequence receptor subunit 1(SSR1)
102096262	EMX2	Columba livia	empty spiracles homeobox 2(EMX2)
102088336	ACAA1	Columba livia	acetyl-CoA acyltransferase 1(ACAA1)
102087379	LOC102087379	Columba livia	tubulin alpha-5 chain(LOC102087379)
102097704	STK38L	Columba livia	serine/threonine kinase 38 like(STK38L)
102087375	COL6A2	Columba livia	collagen type VI alpha 2 chain(COL6A2)
102097705	BCL10	Columba livia	B-cell CLL/lymphoma 10(BCL10)
102093994	FAM91A1	Columba livia	family with sequence similarity 91 member A1(FAM91A1)
102093995	AKAP12	Columba livia	A-kinase anchoring protein 12(AKAP12)
102088334	SFXN2	Columba livia	sideroflexin 2(SFXN2)
102095830	TSSC1	Columba livia	tumor suppressing subtransferable candidate 1(TSSC1)
102097721	RASGEF1A	Columba livia	RasGEF domain family member 1A(RASGEF1A)
102093589	HEXA	Columba livia	hexosaminidase subunit alpha(HEXA)
102085291	RASSF5	Columba livia	Ras association domain family member 5(RASSF5)
102085292	AQP1	Columba livia	aquaporin 1 (Colton blood group)(AQP1)
102096276	SMIM13	Columba livia	small integral membrane protein 13(SMIM13)
102087347	KPNA4	Columba livia	karyopherin subunit alpha 4(KPNA4)
102093196	CCND2	Columba livia	cyclin D2(CCND2)
102096687	CA9	Columba livia	carbonic anhydrase 9(CA9)
102093579	SPR	Columba livia	sepiapterin reductase (7,8-dihydrobiopterin:NADP+ oxidoreductase)(SPR)
102087349	MCM2	Columba livia	minichromosome maintenance complex component 2(MCM2)
102084228	PACSIN2	Columba livia	protein kinase C and casein kinase substrate in neurons 2(PACSIN2)
102095827	UPF1	Columba livia	UPF1, RNA helicase and ATPase(UPF1)
104843136	FKBP14	Haliaeetus leucocephalus	FK506 binding protein 14(FKBP14)
102093065	CDK8	Columba livia	cyclin dependent kinase 8(CDK8)
102093592	LOC102093592	Columba livia	keratin, type I cytoskeletal 14-like(LOC102093592)
102096283	ENO1	Columba livia	enolase 1(ENO1)
102093182	LOC102093182	Columba livia	tubulin alpha-4 chain(LOC102093182)
102096679	CEP57	Columba livia	centrosomal protein 57(CEP57)
102088315	RPP30	Columba livia	ribonuclease P/MRP subunit p30(RPP30)
102093076	AP1G1	Columba livia	adaptor related protein complex 1 gamma 1 subunit(AP1G1)
102093077	GOT2	Columba livia	glutamic-oxaloacetic transaminase 2(GOT2)
102088310	WDR1	Columba livia	WD repeat domain 1(WDR1)
102095816	ACADL	Columba livia	acyl-CoA dehydrogenase, long chain(ACADL)
102095817	MZT1	Columba livia	mitotic spindle organizing protein 1(MZT1)
102095814	RAB8B	Columba livia	RAB8B, member RAS oncogene family(RAB8B)
102092453	GPRIN2	Columba livia	G protein regulated inducer of neurite outgrowth 2(GPRIN2)
102087355	CTDSPL	Columba livia	CTD small phosphatase like(CTDSPL)
102090908	UBAP1	Columba livia	ubiquitin associated protein 1(UBAP1)
102090551	FAM214A	Columba livia	family with sequence similarity 214 member A(FAM214A)
102089438	CREG1	Columba livia	cellular repressor of E1A stimulated genes 1(CREG1)
102090901	LOC102090901	Columba livia	proactivator polypeptide(LOC102090901)
102083865	TJP1	Columba livia	tight junction protein 1(TJP1)
102085772	NELFB	Columba livia	negative elongation factor complex member B(NELFB)
102083505	BACH1	Columba livia	BTB domain and CNC homolog 1(BACH1)
102083504	LOC102083504	Columba livia	uncharacterized LOC102083504(LOC102083504)
102098420	STK17A	Columba livia	serine/threonine kinase 17a(STK17A)
102083508	LOC102083508	Columba livia	cytochrome c oxidase subunit 7A-related protein, mitochondrial(LOC102083508)
102090160	HINFP	Columba livia	histone H4 transcription factor(HINFP)
102084634	GNG12	Columba livia	G protein subunit gamma 12(GNG12)
102084635	RND3	Columba livia	Rho family GTPase 3(RND3)
102093934	MFF	Columba livia	mitochondrial fission factor(MFF)
102090561	CCDC117	Columba livia	coiled-coil domain containing 117(CCDC117)
102085760	HINT3	Columba livia	histidine triad nucleotide binding protein 3(HINT3)
102086286	U2AF1	Columba livia	U2 small nuclear RNA auxiliary factor 1(U2AF1)
102085767	Tmem35b	Columba livia	transmembrane protein 35B(TMEM35B)
102084239	CFLAR	Columba livia	CASP8 and FADD like apoptosis regulator(CFLAR)
102084232	QKI	Columba livia	QKI, KH domain containing RNA binding(QKI)
102084234	LOC102084234	Columba livia	actin-related protein 3(LOC102084234)
102091805	SNX4	Columba livia	sorting nexin 4(SNX4)
102091807	ABCC4	Columba livia	ATP binding cassette subfamily C member 4(ABCC4)
102093948	LOC102093948	Columba livia	beta-1,4-galactosyltransferase 3-like(LOC102093948)
102089410	ARRDC4	Columba livia	arrestin domain containing 4(ARRDC4)
102084264	CPNE3	Columba livia	copine 3(CPNE3)
102093153	NCEH1	Columba livia	neutral cholesterol ester hydrolase 1(NCEH1)
102086255	MED10	Columba livia	mediator complex subunit 10(MED10)
102093155	sdc1	Columba livia	syndecan 1(SDC1)
102093027	LOC102093027	Columba livia	tubulin beta-1 chain(LOC102093027)
105407653	JMJD6	Aquila chrysaetos canadensis	arginine demethylase and lysine hydroxylase(JMJD6)
102086259	NDRG3	Columba livia	NDRG family member 3(NDRG3)
102084266	CLGN	Columba livia	calmegin(CLGN)
102083530	OSGIN2	Columba livia	oxidative stress induced growth inhibitor family member 2(OSGIN2)
102093020	FBXO31	Columba livia	F-box protein 31(FBXO31)
102083879	MIGA2	Columba livia	mitoguardin 2(MIGA2)
102083525	ISCU	Columba livia	iron-sulfur cluster assembly enzyme(ISCU)
102090187	MYO5C	Columba livia	myosin VC(MYO5C)
102093957	GRK5	Columba livia	G protein-coupled receptor kinase 5(GRK5)
102090568	SPTLC2	Columba livia	serine palmitoyltransferase long chain base subunit 2(SPTLC2)
102098401	BLMH	Columba livia	bleomycin hydrolase(BLMH)
