From	To	Species	Gene Name
102083597	RSF1	Columba livia	remodeling and spacing factor 1(RSF1)
104023050	RDX	Nipponia nippon	radixin(RDX)
105404199	GNB4	Aquila chrysaetos canadensis	G protein subunit beta 4(GNB4)
102090615	ACSL3	Columba livia	acyl-CoA synthetase long-chain family member 3(ACSL3)
104037702	ZFAND5	Pelecanus crispus	zinc finger AN1-type containing 5(ZFAND5)
102098892	AKAP9	Columba livia	A-kinase anchoring protein 9(AKAP9)
102091794	NLGN4X	Columba livia	neuroligin 4, X-linked(NLGN4X)
102086306	AGPAT4	Columba livia	1-acylglycerol-3-phosphate O-acyltransferase 4(AGPAT4)
102092826	GTF2A1	Columba livia	general transcription factor IIA subunit 1(GTF2A1)
102097357	SLC25A3	Columba livia	solute carrier family 25 member 3(SLC25A3)
102086302	MED21	Columba livia	mediator complex subunit 21(MED21)
102086303	PARP1	Columba livia	poly(ADP-ribose) polymerase 1(PARP1)
102092823	HMGB1	Columba livia	high mobility group box 1(HMGB1)
102089094	DDX55	Columba livia	DEAD-box helicase 55(DDX55)
102098898	TBL1XR1	Columba livia	transducin beta like 1 X-linked receptor 1(TBL1XR1)
102090895	ACACA	Columba livia	acetyl-CoA carboxylase alpha(ACACA)
102090894	AUTS2	Columba livia	autism susceptibility candidate 2(AUTS2)
102085705	CHMP1B	Columba livia	charged multivesicular body protein 1B(CHMP1B)
102091394	DUSP16	Columba livia	dual specificity phosphatase 16(DUSP16)
102095200	PPP2R3B	Columba livia	protein phosphatase 2 regulatory subunit B''beta(PPP2R3B)
102091785	LRRC7	Columba livia	leucine rich repeat containing 7(LRRC7)
102097343	FGFR1OP2	Columba livia	FGFR1 oncogene partner 2(FGFR1OP2)
104531501	ZFAND6	Caprimulgus carolinensis	zinc finger AN1-type containing 6(ZFAND6)
102095203	SEC14L1	Columba livia	SEC14 like lipid binding 1(SEC14L1)
102095205	FSTL4	Columba livia	follistatin like 4(FSTL4)
102089080	HACD2	Columba livia	3-hydroxyacyl-CoA dehydratase 2(HACD2)
102092833	MAP1LC3B	Columba livia	microtubule associated protein 1 light chain 3 beta(MAP1LC3B)
102090884	RPRD1B	Columba livia	regulation of nuclear pre-mRNA domain containing 1B(RPRD1B)
102089084	LPGAT1	Columba livia	lysophosphatidylglycerol acyltransferase 1(LPGAT1)
102087884	ACBD3	Columba livia	acyl-CoA binding domain containing 3(ACBD3)
102084602	KPNA6	Columba livia	karyopherin subunit alpha 6(KPNA6)
102092085	SCN3A	Columba livia	sodium voltage-gated channel alpha subunit 3(SCN3A)
102092850	TFB2M	Columba livia	transcription factor B2, mitochondrial(TFB2M)
102090198	CTSD	Columba livia	cathepsin D(CTSD)
105399069	grpel2	Aquila chrysaetos canadensis	GrpE like 2, mitochondrial(GRPEL2)
102086369	DNAJB12	Columba livia	DnaJ heat shock protein family (Hsp40) member B12(DNAJB12)
106901014	TWF1	Calidris pugnax	twinfilin actin binding protein 1(TWF1)
102089507	PCGF6	Columba livia	polycomb group ring finger 6(PCGF6)
102089506	SOCS7	Columba livia	suppressor of cytokine signaling 7(SOCS7)
105399060	CCNY	Aquila chrysaetos canadensis	cyclin Y(CCNY)
102086364	OXSR1	Columba livia	oxidative stress responsive 1(OXSR1)
102086362	MAGI2	Columba livia	membrane associated guanylate kinase, WW and PDZ domain containing 2(MAGI2)
102086763	FAM210B	Columba livia	family with sequence similarity 210 member B(FAM210B)
102086764	TBC1D30	Columba livia	TBC1 domain family member 30(TBC1D30)
102092073	krt222	Columba livia	keratin 222(KRT222)
102086768	TESK2	Columba livia	testis-specific kinase 2(TESK2)
102092076	DAGLB	Columba livia	diacylglycerol lipase beta(DAGLB)
102091331	WBSCR17	Columba livia	Williams-Beuren syndrome chromosome region 17(WBSCR17)
102092863	YPEL2	Columba livia	yippee like 2(YPEL2)
102094144	TIAL1	Columba livia	TIA1 cytotoxic granule associated RNA binding protein like 1(TIAL1)
102092861	CDH2	Columba livia	cadherin 2(CDH2)
102083555	MID1	Columba livia	midline 1(MID1)
102086356	HSPA8	Columba livia	heat shock protein family A (Hsp70) member 8(HSPA8)
102097326	SACS	Columba livia	sacsin molecular chaperone(SACS)
102092854	SUN2	Columba livia	Sad1 and UNC84 domain containing 2(SUN2)
102086359	TTC3	Columba livia	tetratricopeptide repeat domain 3(TTC3)
102089511	PRPF19	Columba livia	pre-mRNA processing factor 19(PRPF19)
104836991	LOC104836991	Haliaeetus leucocephalus	chromosome unknown open reading frame, human C8orf59(LOC104836991)
104840331	PRDX6	Haliaeetus leucocephalus	peroxiredoxin 6(PRDX6)
102086351	PWP1	Columba livia	PWP1 homolog, endonuclein(PWP1)
102086736	ZDHHC3	Columba livia	zinc finger DHHC-type containing 3(ZDHHC3)
105401598	ARL3	Aquila chrysaetos canadensis	ADP ribosylation factor like GTPase 3(ARL3)
102087869	MSANTD4	Columba livia	Myb/SANT DNA binding domain containing 4 with coiled-coils(MSANTD4)
102084621	PTPA	Columba livia	protein phosphatase 2 phosphatase activator(PTPA)
102086732	FAM160B1	Columba livia	family with sequence similarity 160 member B1(FAM160B1)
102087865	SETD7	Columba livia	SET domain containing lysine methyltransferase 7(SETD7)
102094112	SKP1	Columba livia	S-phase kinase associated protein 1(SKP1)
102092067	BDH1	Columba livia	3-hydroxybutyrate dehydrogenase, type 1(BDH1)
102083564	ST3GAL4	Columba livia	ST3 beta-galactoside alpha-2,3-sialyltransferase 4(ST3GAL4)
102094107	LOC102094107	Columba livia	transmembrane protein 178B(LOC102094107)
102097312	IMPA2	Columba livia	inositol monophosphatase 2(IMPA2)
102086349	FRA10AC1	Columba livia	fragile site, folic acid type, rare, fra(10)(q23.3) or fra(10)(q24.2) candidate 1(FRA10AC1)
102086348	SOX2	Columba livia	SRY-box 2(SOX2)
102092864	NEO1	Columba livia	neogenin 1(NEO1)
102084619	CLIC4	Columba livia	chloride intracellular channel 4(CLIC4)
102084616	HPCAL4	Columba livia	hippocalcin like 4(HPCAL4)
102092050	LOC102092050	Columba livia	ubiquitin-conjugating enzyme E2 R2(LOC102092050)
102091732	SCN2B	Columba livia	sodium voltage-gated channel beta subunit 2(SCN2B)
102086741	abl1	Columba livia	ABL proto-oncogene 1, non-receptor tyrosine kinase(ABL1)
102086742	TM6SF1	Columba livia	transmembrane 6 superfamily member 1(TM6SF1)
102087873	ASB13	Columba livia	ankyrin repeat and SOCS box containing 13(ASB13)
103904063	NELFA	Aptenodytes forsteri	negative elongation factor complex member A(NELFA)
102092881	CHMP4C	Columba livia	charged multivesicular body protein 4C(CHMP4C)
102097302	MTMR10	Columba livia	myotubularin related protein 10(MTMR10)
102086338	CABIN1	Columba livia	calcineurin binding protein 1(CABIN1)
102097300	PRICKLE2	Columba livia	prickle planar cell polarity protein 2(PRICKLE2)
102092879	ZRANB2	Columba livia	zinc finger RANBP2-type containing 2(ZRANB2)
102083577	PITPNC1	Columba livia	phosphatidylinositol transfer protein, cytoplasmic 1(PITPNC1)
102097306	SUB1	Columba livia	SUB1 homolog, transcriptional regulator(SUB1)
102092878	GALNT3	Columba livia	polypeptide N-acetylgalactosaminyltransferase 3(GALNT3)
102086335	MAP3K9	Columba livia	mitogen-activated protein kinase kinase kinase 9(MAP3K9)
102086332	NDST2	Columba livia	N-deacetylase and N-sulfotransferase 2(NDST2)
102086331	TPD52L2	Columba livia	tumor protein D52 like 2(TPD52L2)
102083571	PHF20L1	Columba livia	PHD finger protein 20-like 1(PHF20L1)
102087450	PRR14L	Columba livia	proline rich 14 like(PRR14L)
102088410	CCNH	Columba livia	cyclin H(CCNH)
102087838	PKIA	Columba livia	protein kinase (cAMP-dependent, catalytic) inhibitor alpha(PKIA)
103923001	CDV3	Pygoscelis adeliae	CDV3 homolog(CDV3)
105409793	DNAJC15	Aquila chrysaetos canadensis	DnaJ heat shock protein family (Hsp40) member C15(DNAJC15)
102088418	NAA15	Columba livia	N(alpha)-acetyltransferase 15, NatA auxiliary subunit(NAA15)
105412821	MAPK8	Aquila chrysaetos canadensis	mitogen-activated protein kinase 8(MAPK8)
102092892	SGSM2	Columba livia	small G protein signaling modulator 2(SGSM2)
102086792	FGFR1OP	Columba livia	FGFR1 oncogene partner(FGFR1OP)
102096181	ETF1	Columba livia	eukaryotic translation termination factor 1(ETF1)
102085385	PANK1	Columba livia	pantothenate kinase 1(PANK1)
102093574	FABP7	Columba livia	fatty acid binding protein 7(FABP7)
102086793	ARV1	Columba livia	ARV1 homolog, fatty acid homeostasis modulator(ARV1)
102096183	GLO1	Columba livia	glyoxalase I(GLO1)
102094176	LGMN	Columba livia	legumain(LGMN)
102092893	SPARC	Columba livia	secreted protein acidic and cysteine rich(SPARC)
102093572	ELOVL5	Columba livia	ELOVL fatty acid elongase 5(ELOVL5)
102094173	LRIG1	Columba livia	leucine rich repeats and immunoglobulin like domains 1(LRIG1)
102087841	ANKRD10	Columba livia	ankyrin repeat domain 10(ANKRD10)
102085387	KIAA1191	Columba livia	KIAA1191 ortholog(KIAA1191)
102096189	DPP10	Columba livia	dipeptidyl peptidase like 10(DPP10)
102094170	SOX8	Columba livia	SRY-box 8(SOX8)
102087844	NELL1	Columba livia	neural EGFL like 1(NELL1)
102094605	CHKA	Columba livia	choline kinase alpha(CHKA)
102094623	NPTN	Columba livia	neuroplastin(NPTN)
102088422	USP46	Columba livia	ubiquitin specific peptidase 46(USP46)
102087446	RALY	Columba livia	RALY heterogeneous nuclear ribonucleoprotein(RALY)
102088423	TSPAN7	Columba livia	tetraspanin 7(TSPAN7)
102093559	CAPZA2	Columba livia	capping actin protein of muscle Z-line alpha subunit 2(CAPZA2)
102088425	ARHGAP1	Columba livia	Rho GTPase activating protein 1(ARHGAP1)
102093567	MAU2	Columba livia	MAU2 sister chromatid cohesion factor(MAU2)
102096171	LOC102096171	Columba livia	serine/threonine-protein phosphatase 4 regulatory subunit 1-like(LOC102096171)
102087853	LRRC28	Columba livia	leucine rich repeat containing 28(LRRC28)
102094180	CLN8	Columba livia	ceroid-lipofuscinosis, neuronal 8(CLN8)
102094181	PRKACB	Columba livia	protein kinase cAMP-activated catalytic subunit beta(PRKACB)
102094613	KCNC4	Columba livia	potassium voltage-gated channel subfamily C member 4(KCNC4)
102092496	ATP1A1	Columba livia	ATPase Na+/K+ transporting subunit alpha 1(ATP1A1)
102087817	CLINT1	Columba livia	clathrin interactor 1(CLINT1)
102087439	DGAT2	Columba livia	diacylglycerol O-acyltransferase 2(DGAT2)
102098814	sorbs1	Columba livia	sorbin and SH3 domain containing 1(SORBS1)
102093547	ZNF326	Columba livia	zinc finger protein 326(ZNF326)
102087437	TMCO1	Columba livia	transmembrane and coiled-coil domains 1(TMCO1)
102098812	SEC22B	Columba livia	SEC22 homolog B, vesicle trafficking protein(SEC22B)
102095297	PIK3CD	Columba livia	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta(PIK3CD)
102095296	ICA1	Columba livia	islet cell autoantigen 1(ICA1)
106034804	LOC106034804	Anser cygnoides domesticus	uncharacterized LOC106034804(LOC106034804)
102086770	ELMOD1	Columba livia	ELMO domain containing 1(ELMOD1)
102094157	LAMC1	Columba livia	laminin subunit gamma 1(LAMC1)
102094156	LOC102094156	Columba livia	chromosome unknown open reading frame, human C11orf57(LOC102094156)
102086772	FOXO1	Columba livia	forkhead box O1(FOXO1)
102094154	ATP6V1E1	Columba livia	ATPase H+ transporting V1 subunit E1(ATP6V1E1)
102086773	NR1H3	Columba livia	nuclear receptor subfamily 1 group H member 3(NR1H3)
102094151	DUSP8	Columba livia	dual specificity phosphatase 8(DUSP8)
102094150	RABGGTB	Columba livia	Rab geranylgeranyltransferase beta subunit(RABGGTB)
102095288	SH3BP4	Columba livia	SH3 domain binding protein 4(SH3BP4)
105403273	WIPI2	Aquila chrysaetos canadensis	WD repeat domain, phosphoinositide interacting 2(WIPI2)
102094600	MAP1B	Columba livia	microtubule associated protein 1B(MAP1B)
102088400	EML4	Columba livia	echinoderm microtubule associated protein like 4(EML4)
105399071	CSNK1A1	Aquila chrysaetos canadensis	casein kinase 1 alpha 1(CSNK1A1)
102098823	INPP4A	Columba livia	inositol polyphosphate-4-phosphatase type I A(INPP4A)
102095281	AAGAB	Columba livia	alpha- and gamma-adaptin binding protein(AAGAB)
102098820	TAX1BP3	Columba livia	Tax1 binding protein 3(TAX1BP3)
102091302	CCDC53	Columba livia	coiled-coil domain containing 53(CCDC53)
105411926	MAPT	Aquila chrysaetos canadensis	microtubule associated protein tau(MAPT)
102094169	PARD3B	Columba livia	par-3 family cell polarity regulator beta(PARD3B)
102098818	SLC30A9	Columba livia	solute carrier family 30 member 9(SLC30A9)
102092099	BMT2	Columba livia	base methyltransferase of 25S rRNA 2 homolog(BMT2)
102092090	BRCC3	Columba livia	BRCA1/BRCA2-containing complex subunit 3(BRCC3)
102094162	ABR	Columba livia	active BCR-related(ABR)
102095272	PTP4A3	Columba livia	protein tyrosine phosphatase type IVA, member 3(PTP4A3)
102098831	EIF2S3	Columba livia	eukaryotic translation initiation factor 2 subunit gamma(EIF2S3)
102087418	TRAPPC9	Columba livia	trafficking protein particle complex 9(TRAPPC9)
102098835	UBE2H	Columba livia	ubiquitin conjugating enzyme E2 H(UBE2H)
106893180	ppp1cb	Calidris pugnax	protein phosphatase 1 catalytic subunit beta(PPP1CB)
102093525	GRM5	Columba livia	glutamate metabotropic receptor 5(GRM5)
102098833	DYNLL1	Columba livia	dynein light chain LC8-type 1(DYNLL1)
104070337	ACADSB	Fulmarus glacialis	acyl-CoA dehydrogenase, short/branched chain(ACADSB)
102094653	CKAP5	Columba livia	cytoskeleton associated protein 5(CKAP5)
102094652	STRN3	Columba livia	striatin 3(STRN3)
102087802	DNAJC2	Columba livia	DnaJ heat shock protein family (Hsp40) member C2(DNAJC2)
102094647	MYRIP	Columba livia	myosin VIIA and Rab interacting protein(MYRIP)
102098828	HNRNPH1	Columba livia	heterogeneous nuclear ribonucleoprotein H1 (H)(HNRNPH1)
102098827	APPBP2	Columba livia	amyloid beta precursor protein binding protein 2(APPBP2)
102098841	MYO6	Columba livia	myosin VI(MYO6)
102093518	EIF3D	Columba livia	eukaryotic translation initiation factor 3 subunit D(EIF3D)
102093519	CADM2	Columba livia	cell adhesion molecule 2(CADM2)
102095261	GNAZ	Columba livia	G protein subunit alpha z(GNAZ)
102087403	RAB5A	Columba livia	RAB5A, member RAS oncogene family(RAB5A)
102095262	LOC102095262	Columba livia	MOB-like protein phocein(LOC102095262)
102087407	MCF2L2	Columba livia	MCF.2 cell line derived transforming sequence-like 2(MCF2L2)
104841866	ATXN3	Haliaeetus leucocephalus	ataxin 3(ATXN3)
102085358	PPA2	Columba livia	pyrophosphatase (inorganic) 2(PPA2)
102094657	BCR	Columba livia	BCR, RhoGEF and GTPase activating protein(BCR)
102093521	ALS2CL	Columba livia	ALS2 C-terminal like(ALS2CL)
102093520	LSG1	Columba livia	large 60S subunit nuclear export GTPase 1(LSG1)
103894882	LOC103894882	Aptenodytes forsteri	septin-2(LOC103894882)
102098855	PAK5	Columba livia	p21 (RAC1) activated kinase 5(PAK5)
102093509	LOC102093509	Columba livia	guanine nucleotide-binding protein G(q) subunit alpha(LOC102093509)
102095254	LANCL1	Columba livia	LanC like 1(LANCL1)
102095256	hectd1	Columba livia	HECT domain E3 ubiquitin protein ligase 1(HECTD1)
102094631	MIOS	Columba livia	meiosis regulator for oocyte development(MIOS)
102094192	PIGA	Columba livia	phosphatidylinositol glycan anchor biosynthesis class A(PIGA)
102085328	LYPLA1	Columba livia	lysophospholipase I(LYPLA1)
103912963	EIF2B2	Pygoscelis adeliae	eukaryotic translation initiation factor 2B subunit beta(EIF2B2)
102094199	DDX42	Columba livia	DEAD-box helicase 42(DDX42)
102093510	PPP1R8	Columba livia	protein phosphatase 1 regulatory subunit 8(PPP1R8)
102098849	LOC102098849	Columba livia	phosphatidylinositol-binding clathrin assembly protein(LOC102098849)
102096602	MKRN2	Columba livia	makorin ring finger protein 2(MKRN2)
102095246	LOC102095246	Columba livia	neural-cadherin(LOC102095246)
102095243	CORO1C	Columba livia	coronin 1C(CORO1C)
102095244	NR1D2	Columba livia	nuclear receptor subfamily 1 group D member 2(NR1D2)
102085329	RIMS1	Columba livia	regulating synaptic membrane exocytosis 1(RIMS1)
102095247	NSFL1C	Columba livia	NSFL1 cofactor(NSFL1C)
102094635	KDELR2	Columba livia	KDEL endoplasmic reticulum protein retention receptor 2(KDELR2)
102085333	VSTM2A	Columba livia	V-set and transmembrane domain containing 2A(VSTM2A)
104842112	LOC104842112	Haliaeetus leucocephalus	lymphocyte antigen 6E(LOC104842112)
105402618	LAMP2	Aquila chrysaetos canadensis	lysosomal associated membrane protein 2(LAMP2)
102096618	EPHB6	Columba livia	EPH receptor B6(EPHB6)
102088980	KLHDC10	Columba livia	kelch domain containing 10(KLHDC10)
102088984	LOC102088984	Columba livia	uncharacterized LOC102088984(LOC102088984)
102097747	FAM20B	Columba livia	FAM20B, glycosaminoglycan xylosylkinase(FAM20B)
102092436	LOC102092436	Columba livia	GDNF-inducible zinc finger protein 1(LOC102092436)
102092435	DAB2IP	Columba livia	DAB2 interacting protein(DAB2IP)
103914746	PIAS1	Pygoscelis adeliae	protein inhibitor of activated STAT 1(PIAS1)
102088389	FAXC	Columba livia	failed axon connections homolog(FAXC)
102095626	ACOT9	Columba livia	acyl-CoA thioesterase 9(ACOT9)
103904369	G3BP1	Aptenodytes forsteri	G3BP stress granule assembly factor 1(G3BP1)
102095625	RAPGEF6	Columba livia	Rap guanine nucleotide exchange factor 6(RAPGEF6)
102095627	ZFAND3	Columba livia	zinc finger AN1-type containing 3(ZFAND3)
102096623	ALDH1L2	Columba livia	aldehyde dehydrogenase 1 family member L2(ALDH1L2)
104313532	PPM1A	Haliaeetus albicilla	protein phosphatase, Mg2+/Mn2+ dependent 1A(PPM1A)
101877675	LOC101877675	Melopsittacus undulatus	glutaredoxin 5(LOC101877675)
105413007	CACNB2	Aquila chrysaetos canadensis	calcium voltage-gated channel auxiliary subunit beta 2(CACNB2)
103916980	USP32	Pygoscelis adeliae	ubiquitin specific peptidase 32(USP32)
102096220	NAPG	Columba livia	NSF attachment protein gamma(NAPG)
102095622	DTD2	Columba livia	D-tyrosyl-tRNA deacylase 2 (putative)(DTD2)
102088974	XK	Columba livia	X-linked Kx blood group(XK)
102095840	LAPTM5	Columba livia	lysosomal protein transmembrane 5(LAPTM5)
105402620	MCTS1	Aquila chrysaetos canadensis	MCTS1, re-initiation and release factor(MCTS1)
102092425	ADCY3	Columba livia	adenylate cyclase 3(ADCY3)
102092431	ACAP2	Columba livia	ArfGAP with coiled-coil, ankyrin repeat and PH domains 2(ACAP2)
102097749	MYO1B	Columba livia	myosin IB(MYO1B)
103533213	LOC103533213	Calypte anna	transmembrane protein 110-like(LOC103533213)
102088373	PYGL	Columba livia	phosphorylase, glycogen, liver(PYGL)
102088376	COL4A3BP	Columba livia	collagen type IV alpha 3 binding protein(COL4A3BP)
102096610	ABHD8	Columba livia	abhydrolase domain containing 8(ABHD8)
102097760	XRN1	Columba livia	5'-3' exoribonuclease 1(XRN1)
102096232	NOL4L	Columba livia	nucleolar protein 4 like(NOL4L)
102096638	SRSF3	Columba livia	serine and arginine rich splicing factor 3(SRSF3)
102090100	ATP6AP2	Columba livia	ATPase H+ transporting accessory protein 2(ATP6AP2)
102095874	ZSWIM6	Columba livia	zinc finger SWIM-type containing 6(ZSWIM6)
102088965	SPON1	Columba livia	spondin 1(SPON1)
102095870	LOC102095870	Columba livia	RING finger protein 151(LOC102095870)
102092419	MGEA5	Columba livia	meningioma expressed antigen 5 (hyaluronidase)(MGEA5)
102087384	NCOA5	Columba livia	nuclear receptor coactivator 5(NCOA5)
102094688	BTF3	Columba livia	basic transcription factor 3(BTF3)
102095868	fktn	Columba livia	fukutin(FKTN)
102095867	UBR3	Columba livia	ubiquitin protein ligase E3 component n-recognin 3 (putative)(UBR3)
102089495	SOS2	Columba livia	SOS Ras/Rho guanine nucleotide exchange factor 2(SOS2)
102087385	LOC102087385	Columba livia	mitochondrial amidoxime reducing component 2(LOC102087385)
102096644	CIT	Columba livia	citron rho-interacting serine/threonine kinase(CIT)
102096641	DOCK3	Columba livia	dedicator of cytokinesis 3(DOCK3)
102088950	ABCB7	Columba livia	ATP binding cassette subfamily B member 7(ABCB7)
105402608	LOC105402608	Aquila chrysaetos canadensis	chromosome unknown open reading frame, human CXorf56(LOC105402608)
102097773	CDIP1	Columba livia	cell death inducing p53 target 1(CDIP1)
102087390	VPS13C	Columba livia	vacuolar protein sorting 13 homolog C(VPS13C)
102096245	FNIP1	Columba livia	folliculin interacting protein 1(FNIP1)
104011512	ADSS	Nipponia nippon	adenylosuccinate synthase(ADSS)
102097776	bbx	Columba livia	BBX, HMG-box containing(BBX)
102087393	TMEM248	Columba livia	transmembrane protein 248(TMEM248)
102094676	ASB1	Columba livia	ankyrin repeat and SOCS box containing 1(ASB1)
102094673	GOPC	Columba livia	golgi associated PDZ and coiled-coil motif containing(GOPC)
102094671	LOC102094671	Columba livia	L-lactate dehydrogenase B chain-like(LOC102094671)
105402223	OGDHL	Aquila chrysaetos canadensis	oxoglutarate dehydrogenase-like(OGDHL)
102093976	CPD	Columba livia	carboxypeptidase D(CPD)
102092479	LOC102092479	Columba livia	L-threonine 3-dehydrogenase, mitochondrial(LOC102092479)
102095811	STX16	Columba livia	syntaxin 16(STX16)
102096252	HTRA1	Columba livia	HtrA serine peptidase 1(HTRA1)
102093085	DCAF12	Columba livia	DDB1 and CUL4 associated factor 12(DCAF12)
102084204	AGL	Columba livia	amylo-alpha-1, 6-glucosidase, 4-alpha-glucanotransferase(AGL)
102096664	AP3M1	Columba livia	adaptor related protein complex 3 mu 1 subunit(AP3M1)
102096667	TNR	Columba livia	tenascin R(TNR)
102096668	SGCB	Columba livia	sarcoglycan beta(SGCB)
102087368	SPOCK2	Columba livia	SPARC/osteonectin, cwcv and kazal like domains proteoglycan 2(SPOCK2)
102090594	SLK	Columba livia	STE20 like kinase(SLK)
102090597	STAU2	Columba livia	staufen double-stranded RNA binding protein 2(STAU2)
102087362	CD99L2	Columba livia	CD99 molecule like 2(CD99L2)
102095806	RIMS4	Columba livia	regulating synaptic membrane exocytosis 4(RIMS4)
102090592	FBXO11	Columba livia	F-box protein 11(FBXO11)
102093989	SREK1	Columba livia	splicing regulatory glutamic acid and lysine rich protein 1(SREK1)
102096267	SCN3B	Columba livia	sodium voltage-gated channel beta subunit 3(SCN3B)
102092469	PDPK1	Columba livia	3-phosphoinositide dependent protein kinase 1(PDPK1)
103919077	SSR1	Pygoscelis adeliae	signal sequence receptor subunit 1(SSR1)
102088336	ACAA1	Columba livia	acetyl-CoA acyltransferase 1(ACAA1)
102096658	GRK3	Columba livia	G protein-coupled receptor kinase 3(GRK3)
102087379	LOC102087379	Columba livia	tubulin alpha-5 chain(LOC102087379)
102097704	STK38L	Columba livia	serine/threonine kinase 38 like(STK38L)
102097705	BCL10	Columba livia	B-cell CLL/lymphoma 10(BCL10)
102092477	BAG2	Columba livia	BCL2 associated athanogene 2(BAG2)
102093994	FAM91A1	Columba livia	family with sequence similarity 91 member A1(FAM91A1)
102093995	AKAP12	Columba livia	A-kinase anchoring protein 12(AKAP12)
102093581	RPS12	Columba livia	ribosomal protein S12(RPS12)
102085299	LHX3	Columba livia	LIM homeobox 3(LHX3)
102097722	BSN	Columba livia	bassoon presynaptic cytomatrix protein(BSN)
102097721	RASGEF1A	Columba livia	RasGEF domain family member 1A(RASGEF1A)
102093589	HEXA	Columba livia	hexosaminidase subunit alpha(HEXA)
102093588	TRIM37	Columba livia	tripartite motif containing 37(TRIM37)
102085291	RASSF5	Columba livia	Ras association domain family member 5(RASSF5)
102096276	SMIM13	Columba livia	small integral membrane protein 13(SMIM13)
102085292	AQP1	Columba livia	aquaporin 1 (Colton blood group)(AQP1)
102085298	PHACTR1	Columba livia	phosphatase and actin regulator 1(PHACTR1)
102087347	KPNA4	Columba livia	karyopherin subunit alpha 4(KPNA4)
102096688	MURC	Columba livia	muscle related coiled-coil protein(MURC)
105404205	PEX5L	Aquila chrysaetos canadensis	peroxisomal biogenesis factor 5 like(PEX5L)
102093579	SPR	Columba livia	sepiapterin reductase (7,8-dihydrobiopterin:NADP+ oxidoreductase)(SPR)
102084228	PACSIN2	Columba livia	protein kinase C and casein kinase substrate in neurons 2(PACSIN2)
102095827	UPF1	Columba livia	UPF1, RNA helicase and ATPase(UPF1)
104843136	FKBP14	Haliaeetus leucocephalus	FK506 binding protein 14(FKBP14)
102087342	ST6GAL2	Columba livia	ST6 beta-galactoside alpha-2,6-sialyltransferase 2(ST6GAL2)
102092449	TROVE2	Columba livia	TROVE domain family member 2(TROVE2)
102088992	EPHB3	Columba livia	EPH receptor B3(EPHB3)
102093182	LOC102093182	Columba livia	tubulin alpha-4 chain(LOC102093182)
102096678	TMX3	Columba livia	thioredoxin related transmembrane protein 3(TMX3)
