From	To	Species	Gene Name
102090613	AGPAT2	Columba livia	1-acylglycerol-3-phosphate O-acyltransferase 2(AGPAT2)
104037702	ZFAND5	Pelecanus crispus	zinc finger AN1-type containing 5(ZFAND5)
102098358	GPATCH8	Columba livia	G-patch domain containing 8(GPATCH8)
102098892	AKAP9	Columba livia	A-kinase anchoring protein 9(AKAP9)
102091793	PRPF8	Columba livia	pre-mRNA processing factor 8(PRPF8)
102098894	COMP	Columba livia	cartilage oligomeric matrix protein(COMP)
102091791	ZAR1L	Columba livia	zygote arrest 1-like(ZAR1L)
102098890	LOC102098890	Columba livia	ubiquitin carboxyl-terminal hydrolase CYLD(LOC102098890)
102086306	AGPAT4	Columba livia	1-acylglycerol-3-phosphate O-acyltransferase 4(AGPAT4)
102097356	ice2	Columba livia	interactor of little elongation complex ELL subunit 2(ICE2)
102085701	EPS8	Columba livia	epidermal growth factor receptor pathway substrate 8(EPS8)
102092826	GTF2A1	Columba livia	general transcription factor IIA subunit 1(GTF2A1)
102097358	FKBP15	Columba livia	FK506 binding protein 15(FKBP15)
102086305	GATA2	Columba livia	GATA binding protein 2(GATA2)
102097357	SLC25A3	Columba livia	solute carrier family 25 member 3(SLC25A3)
102086302	MED21	Columba livia	mediator complex subunit 21(MED21)
102086303	PARP1	Columba livia	poly(ADP-ribose) polymerase 1(PARP1)
102098896	DECR2	Columba livia	2,4-dienoyl-CoA reductase 2, peroxisomal(DECR2)
102089093	PUS7	Columba livia	pseudouridylate synthase 7 (putative)(PUS7)
102090895	ACACA	Columba livia	acetyl-CoA carboxylase alpha(ACACA)
102089094	DDX55	Columba livia	DEAD-box helicase 55(DDX55)
102092823	HMGB1	Columba livia	high mobility group box 1(HMGB1)
102098898	TBL1XR1	Columba livia	transducin beta like 1 X-linked receptor 1(TBL1XR1)
102090894	AUTS2	Columba livia	autism susceptibility candidate 2(AUTS2)
102092012	AIM1	Columba livia	absent in melanoma 1(AIM1)
102092011	MED23	Columba livia	mediator complex subunit 23(MED23)
102091394	DUSP16	Columba livia	dual specificity phosphatase 16(DUSP16)
102085705	CHMP1B	Columba livia	charged multivesicular body protein 1B(CHMP1B)
102085703	FADD	Columba livia	Fas associated via death domain(FADD)
102091390	MYO5B	Columba livia	myosin VB(MYO5B)
102086702	RANBP2	Columba livia	RAN binding protein 2(RANBP2)
102095200	PPP2R3B	Columba livia	protein phosphatase 2 regulatory subunit B''beta(PPP2R3B)
102097343	FGFR1OP2	Columba livia	FGFR1 oncogene partner 2(FGFR1OP2)
104531501	ZFAND6	Caprimulgus carolinensis	zinc finger AN1-type containing 6(ZFAND6)
102095203	SEC14L1	Columba livia	SEC14 like lipid binding 1(SEC14L1)
102097342	DUSP12	Columba livia	dual specificity phosphatase 12(DUSP12)
102089080	HACD2	Columba livia	3-hydroxyacyl-CoA dehydratase 2(HACD2)
102089081	SHROOM1	Columba livia	shroom family member 1(SHROOM1)
102092833	MAP1LC3B	Columba livia	microtubule associated protein 1 light chain 3 beta(MAP1LC3B)
102090884	RPRD1B	Columba livia	regulation of nuclear pre-mRNA domain containing 1B(RPRD1B)
102089084	LPGAT1	Columba livia	lysophosphatidylglycerol acyltransferase 1(LPGAT1)
102087884	ACBD3	Columba livia	acyl-CoA binding domain containing 3(ACBD3)
102091721	PIWIL1	Columba livia	piwi like RNA-mediated gene silencing 1(PIWIL1)
102087886	LOC102087886	Columba livia	BPI fold-containing family C protein(LOC102087886)
102086757	ARHGAP28	Columba livia	Rho GTPase activating protein 28(ARHGAP28)
102084602	KPNA6	Columba livia	karyopherin subunit alpha 6(KPNA6)
102094139	POLR3C	Columba livia	RNA polymerase III subunit C(POLR3C)
102083538	IFT88	Columba livia	intraflagellar transport 88(IFT88)
102092850	TFB2M	Columba livia	transcription factor B2, mitochondrial(TFB2M)
102087883	NMD3	Columba livia	NMD3 ribosome export adaptor(NMD3)
102091321	PLXDC1	Columba livia	plexin domain containing 1(PLXDC1)
102090198	CTSD	Columba livia	cathepsin D(CTSD)
102090199	ACSL1	Columba livia	acyl-CoA synthetase long-chain family member 1(ACSL1)
102083546	MBTPS2	Columba livia	membrane bound transcription factor peptidase, site 2(MBTPS2)
102086369	DNAJB12	Columba livia	DnaJ heat shock protein family (Hsp40) member B12(DNAJB12)
106901014	TWF1	Calidris pugnax	twinfilin actin binding protein 1(TWF1)
102089507	PCGF6	Columba livia	polycomb group ring finger 6(PCGF6)
102089506	SOCS7	Columba livia	suppressor of cytokine signaling 7(SOCS7)
102083542	RABL3	Columba livia	RAB, member of RAS oncogene family like 3(RABL3)
102097334	TMEM11	Columba livia	transmembrane protein 11(TMEM11)
105399060	CCNY	Aquila chrysaetos canadensis	cyclin Y(CCNY)
104083967	FLI1	Fulmarus glacialis	Fli-1 proto-oncogene, ETS transcription factor(FLI1)
102091730	YARS2	Columba livia	tyrosyl-tRNA synthetase 2(YARS2)
102086364	OXSR1	Columba livia	oxidative stress responsive 1(OXSR1)
102086762	WT1	Columba livia	Wilms tumor 1(WT1)
102087898	SAMD4A	Columba livia	sterile alpha motif domain containing 4A(SAMD4A)
102091710	ZFC3H1	Columba livia	zinc finger C3H1-type containing(ZFC3H1)
102086763	FAM210B	Columba livia	family with sequence similarity 210 member B(FAM210B)
102087895	PDE12	Columba livia	phosphodiesterase 12(PDE12)
102086766	DRAM1	Columba livia	DNA damage regulated autophagy modulator 1(DRAM1)
102086768	TESK2	Columba livia	testis-specific kinase 2(TESK2)
102092076	DAGLB	Columba livia	diacylglycerol lipase beta(DAGLB)
102092863	YPEL2	Columba livia	yippee like 2(YPEL2)
102092079	RRH	Columba livia	retinal pigment epithelium-derived rhodopsin homolog(RRH)
102087892	ar	Columba livia	androgen receptor(AR)
102091334	HERC4	Columba livia	HECT and RLD domain containing E3 ubiquitin protein ligase 4(HERC4)
102092861	CDH2	Columba livia	cadherin 2(CDH2)
102094144	TIAL1	Columba livia	TIA1 cytotoxic granule associated RNA binding protein like 1(TIAL1)
102083555	MID1	Columba livia	midline 1(MID1)
102091324	ZC3H12A	Columba livia	zinc finger CCCH-type containing 12A(ZC3H12A)
102086356	HSPA8	Columba livia	heat shock protein family A (Hsp70) member 8(HSPA8)
102097329	ABHD15	Columba livia	abhydrolase domain containing 15(ABHD15)
102092854	SUN2	Columba livia	Sad1 and UNC84 domain containing 2(SUN2)
102097327	AASDHPPT	Columba livia	aminoadipate-semialdehyde dehydrogenase-phosphopantetheinyl transferase(AASDHPPT)
102086359	TTC3	Columba livia	tetratricopeptide repeat domain 3(TTC3)
102089514	URB1	Columba livia	URB1 ribosome biogenesis 1 homolog (S. cerevisiae)(URB1)
104836991	LOC104836991	Haliaeetus leucocephalus	chromosome unknown open reading frame, human C8orf59(LOC104836991)
104840331	PRDX6	Haliaeetus leucocephalus	peroxiredoxin 6(PRDX6)
102086351	PWP1	Columba livia	PWP1 homolog, endonuclein(PWP1)
102086736	ZDHHC3	Columba livia	zinc finger DHHC-type containing 3(ZDHHC3)
105401598	ARL3	Aquila chrysaetos canadensis	ADP ribosylation factor like GTPase 3(ARL3)
102087869	MSANTD4	Columba livia	Myb/SANT DNA binding domain containing 4 with coiled-coils(MSANTD4)
102086732	FAM160B1	Columba livia	family with sequence similarity 160 member B1(FAM160B1)
102087865	SETD7	Columba livia	SET domain containing lysine methyltransferase 7(SETD7)
102086730	TMEM263	Columba livia	transmembrane protein 263(TMEM263)
102083558	FILIP1	Columba livia	filamin A interacting protein 1(FILIP1)
102094112	SKP1	Columba livia	S-phase kinase associated protein 1(SKP1)
102091342	UBIAD1	Columba livia	UbiA prenyltransferase domain containing 1(UBIAD1)
102092066	RCC1L	Columba livia	RCC1 like(RCC1L)
102098394	TMTC1	Columba livia	transmembrane and tetratricopeptide repeat containing 1(TMTC1)
102097312	IMPA2	Columba livia	inositol monophosphatase 2(IMPA2)
102086349	FRA10AC1	Columba livia	fragile site, folic acid type, rare, fra(10)(q23.3) or fra(10)(q24.2) candidate 1(FRA10AC1)
102092864	NEO1	Columba livia	neogenin 1(NEO1)
102086342	ZDHHC1	Columba livia	zinc finger DHHC-type containing 1(ZDHHC1)
102084619	CLIC4	Columba livia	chloride intracellular channel 4(CLIC4)
102086729	MYOF	Columba livia	myoferlin(MYOF)
102086727	FAM49A	Columba livia	family with sequence similarity 49 member A(FAM49A)
102091738	THBS1	Columba livia	thrombospondin 1(THBS1)
102092050	LOC102092050	Columba livia	ubiquitin-conjugating enzyme E2 R2(LOC102092050)
102086740	BLOC1S5	Columba livia	biogenesis of lysosomal organelles complex 1 subunit 5(BLOC1S5)
102086742	TM6SF1	Columba livia	transmembrane 6 superfamily member 1(TM6SF1)
102083569	RECK	Columba livia	reversion inducing cysteine rich protein with kazal motifs(RECK)
102092058	MEF2D	Columba livia	myocyte enhancer factor 2D(MEF2D)
103904063	NELFA	Aptenodytes forsteri	negative elongation factor complex member A(NELFA)
102092881	CHMP4C	Columba livia	charged multivesicular body protein 4C(CHMP4C)
102094125	CEP85L	Columba livia	centrosomal protein 85 like(CEP85L)
102094126	SCRN2	Columba livia	secernin 2(SCRN2)
102097302	MTMR10	Columba livia	myotubularin related protein 10(MTMR10)
102086338	CABIN1	Columba livia	calcineurin binding protein 1(CABIN1)
102097300	PRICKLE2	Columba livia	prickle planar cell polarity protein 2(PRICKLE2)
102097301	FTH1	Columba livia	ferritin heavy chain 1(FTH1)
102092879	ZRANB2	Columba livia	zinc finger RANBP2-type containing 2(ZRANB2)
102094118	MTHFSD	Columba livia	methenyltetrahydrofolate synthetase domain containing(MTHFSD)
102083577	PITPNC1	Columba livia	phosphatidylinositol transfer protein, cytoplasmic 1(PITPNC1)
102097306	SUB1	Columba livia	SUB1 homolog, transcriptional regulator(SUB1)
102092878	GALNT3	Columba livia	polypeptide N-acetylgalactosaminyltransferase 3(GALNT3)
102086336	CRLF3	Columba livia	cytokine receptor like factor 3(CRLF3)
102086330	ALG12	Columba livia	ALG12, alpha-1,6-mannosyltransferase(ALG12)
102086332	NDST2	Columba livia	N-deacetylase and N-sulfotransferase 2(NDST2)
102086331	TPD52L2	Columba livia	tumor protein D52 like 2(TPD52L2)
102086738	CHAF1B	Columba livia	chromatin assembly factor 1 subunit B(CHAF1B)
102083571	PHF20L1	Columba livia	PHD finger protein 20-like 1(PHF20L1)
102084605	FGFRL1	Columba livia	fibroblast growth factor receptor-like 1(FGFRL1)
102087450	PRR14L	Columba livia	proline rich 14 like(PRR14L)
102088410	CCNH	Columba livia	cyclin H(CCNH)
102087452	WAC	Columba livia	WW domain containing adaptor with coiled-coil(WAC)
103923001	CDV3	Pygoscelis adeliae	CDV3 homolog(CDV3)
102088418	NAA15	Columba livia	N(alpha)-acetyltransferase 15, NatA auxiliary subunit(NAA15)
105409793	DNAJC15	Aquila chrysaetos canadensis	DnaJ heat shock protein family (Hsp40) member C15(DNAJC15)
105412821	MAPK8	Aquila chrysaetos canadensis	mitogen-activated protein kinase 8(MAPK8)
102088416	PARD6B	Columba livia	par-6 family cell polarity regulator beta(PARD6B)
102093568	COG7	Columba livia	component of oligomeric golgi complex 7(COG7)
102092892	SGSM2	Columba livia	small G protein signaling modulator 2(SGSM2)
102085381	LOC102085381	Columba livia	fatty aldehyde dehydrogenase(LOC102085381)
102086792	FGFR1OP	Columba livia	FGFR1 oncogene partner(FGFR1OP)
105411914	DCAF7	Aquila chrysaetos canadensis	DDB1 and CUL4 associated factor 7(DCAF7)
102085386	AKAP1	Columba livia	A-kinase anchoring protein 1(AKAP1)
102096181	ETF1	Columba livia	eukaryotic translation termination factor 1(ETF1)
102085385	PANK1	Columba livia	pantothenate kinase 1(PANK1)
102096184	LOC102096184	Columba livia	chromosome unknown open reading frame, human C14orf37(LOC102096184)
102094177	clstn3	Columba livia	calsyntenin 3(CLSTN3)
102086793	ARV1	Columba livia	ARV1 homolog, fatty acid homeostasis modulator(ARV1)
102096183	GLO1	Columba livia	glyoxalase I(GLO1)
102093572	ELOVL5	Columba livia	ELOVL fatty acid elongase 5(ELOVL5)
102092893	SPARC	Columba livia	secreted protein acidic and cysteine rich(SPARC)
102094607	SLC2A12	Columba livia	solute carrier family 2 member 12(SLC2A12)
102093570	MCC	Columba livia	mutated in colorectal cancers(MCC)
102094606	EI24	Columba livia	EI24, autophagy associated transmembrane protein(EI24)
102087841	ANKRD10	Columba livia	ankyrin repeat domain 10(ANKRD10)
102085387	KIAA1191	Columba livia	KIAA1191 ortholog(KIAA1191)
102094171	TPPP3	Columba livia	tubulin polymerization promoting protein family member 3(TPPP3)
102094170	SOX8	Columba livia	SRY-box 8(SOX8)
105406884	OVOL2	Aquila chrysaetos canadensis	ovo like zinc finger 2(OVOL2)
102094602	ZXDC	Columba livia	ZXD family zinc finger C(ZXDC)
102094605	CHKA	Columba livia	choline kinase alpha(CHKA)
102087848	SLC5A9	Columba livia	solute carrier family 5 member 9(SLC5A9)
102094623	NPTN	Columba livia	neuroplastin(NPTN)
102088421	RNF128	Columba livia	ring finger protein 128, E3 ubiquitin protein ligase(RNF128)
102087446	RALY	Columba livia	RALY heterogeneous nuclear ribonucleoprotein(RALY)
102087449	LOC102087449	Columba livia	ovoinhibitor(LOC102087449)
102088424	MYO1C	Columba livia	myosin IC(MYO1C)
102093567	MAU2	Columba livia	MAU2 sister chromatid cohesion factor(MAU2)
102093561	TICRR	Columba livia	TOPBP1 interacting checkpoint and replication regulator(TICRR)
102096171	LOC102096171	Columba livia	serine/threonine-protein phosphatase 4 regulatory subunit 1-like(LOC102096171)
102085397	LOC102085397	Columba livia	patatin-like phospholipase domain-containing protein 2(LOC102085397)
106865129	ID2	Sturnus vulgaris	inhibitor of DNA binding 2, HLH protein(ID2)
102087853	LRRC28	Columba livia	leucine rich repeat containing 28(LRRC28)
102094181	PRKACB	Columba livia	protein kinase cAMP-activated catalytic subunit beta(PRKACB)
102094613	KCNC4	Columba livia	potassium voltage-gated channel subfamily C member 4(KCNC4)
102092497	TTC39C	Columba livia	tetratricopeptide repeat domain 39C(TTC39C)
102092495	MORF4L1	Columba livia	mortality factor 4 like 1(MORF4L1)
102087817	CLINT1	Columba livia	clathrin interactor 1(CLINT1)
102087815	CASKIN2	Columba livia	CASK interacting protein 2(CASKIN2)
102087439	DGAT2	Columba livia	diacylglycerol O-acyltransferase 2(DGAT2)
102098814	sorbs1	Columba livia	sorbin and SH3 domain containing 1(SORBS1)
102087438	DDX54	Columba livia	DEAD-box helicase 54(DDX54)
102087437	TMCO1	Columba livia	transmembrane and coiled-coil domains 1(TMCO1)
102098812	SEC22B	Columba livia	SEC22 homolog B, vesicle trafficking protein(SEC22B)
102087435	ARMC10	Columba livia	armadillo repeat containing 10(ARMC10)
102087434	ANTXRL	Columba livia	anthrax toxin receptor-like(ANTXRL)
102095297	PIK3CD	Columba livia	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta(PIK3CD)
106034804	LOC106034804	Anser cygnoides domesticus	uncharacterized LOC106034804(LOC106034804)
102095296	ICA1	Columba livia	islet cell autoantigen 1(ICA1)
102094157	LAMC1	Columba livia	laminin subunit gamma 1(LAMC1)
102094156	LOC102094156	Columba livia	chromosome unknown open reading frame, human C11orf57(LOC102094156)
102093556	MGA	Columba livia	MGA, MAX dimerization protein(MGA)
102098806	LOC102098806	Columba livia	uncharacterized LOC102098806(LOC102098806)
102094159	MICU2	Columba livia	mitochondrial calcium uptake 2(MICU2)
102087824	MAP4K5	Columba livia	mitogen-activated protein kinase kinase kinase kinase 5(MAP4K5)
102086773	NR1H3	Columba livia	nuclear receptor subfamily 1 group H member 3(NR1H3)
102095288	SH3BP4	Columba livia	SH3 domain binding protein 4(SH3BP4)
102095287	GFI1B	Columba livia	growth factor independent 1B transcriptional repressor(GFI1B)
102094600	MAP1B	Columba livia	microtubule associated protein 1B(MAP1B)
102088400	EML4	Columba livia	echinoderm microtubule associated protein like 4(EML4)
105399071	CSNK1A1	Aquila chrysaetos canadensis	casein kinase 1 alpha 1(CSNK1A1)
102095281	AAGAB	Columba livia	alpha- and gamma-adaptin binding protein(AAGAB)
102098823	INPP4A	Columba livia	inositol polyphosphate-4-phosphatase type I A(INPP4A)
102091307	TOM1L1	Columba livia	target of myb1 like 1 membrane trafficking protein(TOM1L1)
102087423	LOC102087423	Columba livia	coiled-coil domain-containing protein 169(LOC102087423)
102091304	DHRS12	Columba livia	dehydrogenase/reductase 12(DHRS12)
102088405	OSBPL10	Columba livia	oxysterol binding protein like 10(OSBPL10)
102098820	TAX1BP3	Columba livia	Tax1 binding protein 3(TAX1BP3)
102091302	CCDC53	Columba livia	coiled-coil domain containing 53(CCDC53)
102096194	RNASEH1	Columba livia	ribonuclease H1(RNASEH1)
102094165	ASCC2	Columba livia	activating signal cointegrator 1 complex subunit 2(ASCC2)
102085372	CD82	Columba livia	CD82 molecule(CD82)
102098819	XPO4	Columba livia	exportin 4(XPO4)
102093540	SGMS2	Columba livia	sphingomyelin synthase 2(SGMS2)
105411926	MAPT	Aquila chrysaetos canadensis	microtubule associated protein tau(MAPT)
102094169	PARD3B	Columba livia	par-3 family cell polarity regulator beta(PARD3B)
102098818	SLC30A9	Columba livia	solute carrier family 30 member 9(SLC30A9)
102092099	BMT2	Columba livia	base methyltransferase of 25S rRNA 2 homolog(BMT2)
102098817	HMBS	Columba livia	hydroxymethylbilane synthase(HMBS)
102087834	CCNJ	Columba livia	cyclin J(CCNJ)
102092090	BRCC3	Columba livia	BRCA1/BRCA2-containing complex subunit 3(BRCC3)
102094162	ABR	Columba livia	active BCR-related(ABR)
102094161	NUP88	Columba livia	nucleoporin 88(NUP88)
102087832	OSR1	Columba livia	odd-skipped related transciption factor 1(OSR1)
102098831	EIF2S3	Columba livia	eukaryotic translation initiation factor 2 subunit gamma(EIF2S3)
102087411	ASPSCR1	Columba livia	ASPSCR1, UBX domain containing tether for SLC2A4(ASPSCR1)
102095274	INVS	Columba livia	inversin(INVS)
105403698	POLE3	Aquila chrysaetos canadensis	DNA polymerase epsilon 3, accessory subunit(POLE3)
102098835	UBE2H	Columba livia	ubiquitin conjugating enzyme E2 H(UBE2H)
103915833	GFPT2	Pygoscelis adeliae	glutamine-fructose-6-phosphate transaminase 2(GFPT2)
106893180	ppp1cb	Calidris pugnax	protein phosphatase 1 catalytic subunit beta(PPP1CB)
102098834	LOC102098834	Columba livia	pre-mRNA-splicing factor CWC22 homolog(LOC102098834)
102095271	CCDC170	Columba livia	coiled-coil domain containing 170(CCDC170)
102098833	DYNLL1	Columba livia	dynein light chain LC8-type 1(DYNLL1)
104070337	ACADSB	Fulmarus glacialis	acyl-CoA dehydrogenase, short/branched chain(ACADSB)
102094653	CKAP5	Columba livia	cytoskeleton associated protein 5(CKAP5)
102087410	DAB2	Columba livia	DAB2, clathrin adaptor protein(DAB2)
102094652	STRN3	Columba livia	striatin 3(STRN3)
102095881	DGCR6L	Columba livia	DiGeorge syndrome critical region gene 6-like(DGCR6L)
102087802	DNAJC2	Columba livia	DnaJ heat shock protein family (Hsp40) member C2(DNAJC2)
102094647	MYRIP	Columba livia	myosin VIIA and Rab interacting protein(MYRIP)
102098828	HNRNPH1	Columba livia	heterogeneous nuclear ribonucleoprotein H1 (H)(HNRNPH1)
102095880	ARHGAP5	Columba livia	Rho GTPase activating protein 5(ARHGAP5)
102095263	B9D1	Columba livia	B9 domain containing 1(B9D1)
102098841	MYO6	Columba livia	myosin VI(MYO6)
102093518	EIF3D	Columba livia	eukaryotic translation initiation factor 3 subunit D(EIF3D)
102087403	RAB5A	Columba livia	RAB5A, member RAS oncogene family(RAB5A)
102095262	LOC102095262	Columba livia	MOB-like protein phocein(LOC102095262)
102098846	NPR2	Columba livia	natriuretic peptide receptor 2(NPR2)
102095897	FAM204A	Columba livia	family with sequence similarity 204 member A(FAM204A)
102085357	PPIL2	Columba livia	peptidylprolyl isomerase like 2(PPIL2)
102087812	ARG2	Columba livia	arginase 2(ARG2)
102085358	PPA2	Columba livia	pyrophosphatase (inorganic) 2(PPA2)
102094657	BCR	Columba livia	BCR, RhoGEF and GTPase activating protein(BCR)
105404748	DHRS11	Aquila chrysaetos canadensis	dehydrogenase/reductase 11(DHRS11)
102093521	ALS2CL	Columba livia	ALS2 C-terminal like(ALS2CL)
102095890	WDR11	Columba livia	WD repeat domain 11(WDR11)
102098857	RAB11FIP1	Columba livia	RAB11 family interacting protein 1(RAB11FIP1)
102098856	EFR3A	Columba livia	EFR3 homolog A(EFR3A)
103894882	LOC103894882	Aptenodytes forsteri	septin-2(LOC103894882)
102093509	LOC102093509	Columba livia	guanine nucleotide-binding protein G(q) subunit alpha(LOC102093509)
102095254	LANCL1	Columba livia	LanC like 1(LANCL1)
102095256	hectd1	Columba livia	HECT domain E3 ubiquitin protein ligase 1(HECTD1)
102094631	MIOS	Columba livia	meiosis regulator for oocyte development(MIOS)
102094192	PIGA	Columba livia	phosphatidylinositol glycan anchor biosynthesis class A(PIGA)
103912963	EIF2B2	Pygoscelis adeliae	eukaryotic translation initiation factor 2B subunit beta(EIF2B2)
102093510	PPP1R8	Columba livia	protein phosphatase 1 regulatory subunit 8(PPP1R8)
102098849	LOC102098849	Columba livia	phosphatidylinositol-binding clathrin assembly protein(LOC102098849)
102098863	PCYT1A	Columba livia	phosphate cytidylyltransferase 1, choline, alpha(PCYT1A)
102096602	MKRN2	Columba livia	makorin ring finger protein 2(MKRN2)
103904463	NR3C1	Aptenodytes forsteri	nuclear receptor subfamily 3 group C member 1(NR3C1)
102095246	LOC102095246	Columba livia	neural-cadherin(LOC102095246)
102095243	CORO1C	Columba livia	coronin 1C(CORO1C)
102095244	NR1D2	Columba livia	nuclear receptor subfamily 1 group D member 2(NR1D2)
104638999	KIF20B	Balearica regulorum gibbericeps	kinesin family member 20B(KIF20B)
102094645	UEVLD	Columba livia	UEV and lactate/malate dehyrogenase domains(UEVLD)
102094635	KDELR2	Columba livia	KDEL endoplasmic reticulum protein retention receptor 2(KDELR2)
102085334	TMEM144	Columba livia	transmembrane protein 144(TMEM144)
104842112	LOC104842112	Haliaeetus leucocephalus	lymphocyte antigen 6E(LOC104842112)
105402618	LAMP2	Aquila chrysaetos canadensis	lysosomal associated membrane protein 2(LAMP2)
102096618	EPHB6	Columba livia	EPH receptor B6(EPHB6)
102096210	LOC102096210	Columba livia	ectonucleoside triphosphate diphosphohydrolase 8(LOC102096210)
105404704	slc12a8	Aquila chrysaetos canadensis	solute carrier family 12 member 8(SLC12A8)
102096212	RAD51C	Columba livia	RAD51 paralog C(RAD51C)
102095851	SMG8	Columba livia	SMG8, nonsense mediated mRNA decay factor(SMG8)
