From	To	Species	Gene Name
102097361	ROCK1	Columba livia	Rho associated coiled-coil containing protein kinase 1(ROCK1)
102086525	RFTN1	Columba livia	raftlin, lipid raft linker 1(RFTN1)
102091955	SPIN1	Columba livia	spindlin 1(SPIN1)
102095223	SLC25A17	Columba livia	solute carrier family 25 member 17(SLC25A17)
102091957	LOC102091957	Columba livia	6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase 4(LOC102091957)
102086311	THUMPD3	Columba livia	THUMP domain containing 3(THUMPD3)
102092811	SCD5	Columba livia	stearoyl-CoA desaturase 5(SCD5)
102091573	RNH1	Columba livia	ribonuclease/angiogenin inhibitor 1(RNH1)
104023050	RDX	Nipponia nippon	radixin(RDX)
102089728	LOC102089728	Columba livia	A-kinase anchor protein 17B(LOC102089728)
102086102	AREL1	Columba livia	apoptosis resistant E3 ubiquitin protein ligase 1(AREL1)
102089725	RRM2B	Columba livia	ribonucleotide reductase regulatory TP53 inducible subunit M2B(RRM2B)
102091989	TENM1	Columba livia	teneurin transmembrane protein 1(TENM1)
102092829	TIGAR	Columba livia	TP53 induced glycolysis regulatory phosphatase(TIGAR)
102091159	BUB1	Columba livia	BUB1 mitotic checkpoint serine/threonine kinase(BUB1)
102086306	AGPAT4	Columba livia	1-acylglycerol-3-phosphate O-acyltransferase 4(AGPAT4)
102094353	MTMR3	Columba livia	myotubularin related protein 3(MTMR3)
102086302	MED21	Columba livia	mediator complex subunit 21(MED21)
102086303	PARP1	Columba livia	poly(ADP-ribose) polymerase 1(PARP1)
102098896	DECR2	Columba livia	2,4-dienoyl-CoA reductase 2, peroxisomal(DECR2)
102089093	PUS7	Columba livia	pseudouridylate synthase 7 (putative)(PUS7)
102090896	DAZL	Columba livia	deleted in azoospermia like(DAZL)
102089094	DDX55	Columba livia	DEAD-box helicase 55(DDX55)
102092823	HMGB1	Columba livia	high mobility group box 1(HMGB1)
102090895	ACACA	Columba livia	acetyl-CoA carboxylase alpha(ACACA)
102090816	AACS	Columba livia	acetoacetyl-CoA synthetase(AACS)
102098898	TBL1XR1	Columba livia	transducin beta like 1 X-linked receptor 1(TBL1XR1)
102094866	SGSM3	Columba livia	small G protein signaling modulator 3(SGSM3)
102092636	SLC25A15	Columba livia	solute carrier family 25 member 15(SLC25A15)
102092012	AIM1	Columba livia	absent in melanoma 1(AIM1)
102091394	DUSP16	Columba livia	dual specificity phosphatase 16(DUSP16)
102086505	CLASP1	Columba livia	cytoplasmic linker associated protein 1(CLASP1)
102091979	B3GLCT	Columba livia	beta 3-glucosyltransferase(B3GLCT)
102097343	FGFR1OP2	Columba livia	FGFR1 oncogene partner 2(FGFR1OP2)
104531501	ZFAND6	Caprimulgus carolinensis	zinc finger AN1-type containing 6(ZFAND6)
102095203	SEC14L1	Columba livia	SEC14 like lipid binding 1(SEC14L1)
102097342	DUSP12	Columba livia	dual specificity phosphatase 12(DUSP12)
102084041	TXNRD1	Columba livia	thioredoxin reductase 1(TXNRD1)
102092835	MBLAC2	Columba livia	metallo-beta-lactamase domain containing 2(MBLAC2)
102089080	HACD2	Columba livia	3-hydroxyacyl-CoA dehydratase 2(HACD2)
102094364	MCMDC2	Columba livia	minichromosome maintenance domain containing 2(MCMDC2)
102092833	MAP1LC3B	Columba livia	microtubule associated protein 1 light chain 3 beta(MAP1LC3B)
102094367	tmem65	Columba livia	transmembrane protein 65(TMEM65)
102086915	VCPIP1	Columba livia	valosin containing protein interacting protein 1(VCPIP1)
102094368	ARGLU1	Columba livia	arginine and glutamate rich 1(ARGLU1)
102091721	PIWIL1	Columba livia	piwi like RNA-mediated gene silencing 1(PIWIL1)
102097133	VAMP7	Columba livia	vesicle associated membrane protein 7(VAMP7)
102087889	LOC102087889	Columba livia	gametocyte-specific factor 1(LOC102087889)
102090191	STAT3	Columba livia	signal transducer and activator of transcription 3(STAT3)
102097139	KDM5A	Columba livia	lysine demethylase 5A(KDM5A)
102083538	IFT88	Columba livia	intraflagellar transport 88(IFT88)
102092850	TFB2M	Columba livia	transcription factor B2, mitochondrial(TFB2M)
102090198	CTSD	Columba livia	cathepsin D(CTSD)
102087094	SLC7A6	Columba livia	solute carrier family 7 member 6(SLC7A6)
102090199	ACSL1	Columba livia	acyl-CoA synthetase long-chain family member 1(ACSL1)
102089507	PCGF6	Columba livia	polycomb group ring finger 6(PCGF6)
102087608	GNB1	Columba livia	G protein subunit beta 1(GNB1)
102090830	TRAM1	Columba livia	translocation associated membrane protein 1(TRAM1)
102086763	FAM210B	Columba livia	family with sequence similarity 210 member B(FAM210B)
102097912	LOC102097912	Columba livia	dynactin subunit 2-like(LOC102097912)
102089509	SECISBP2	Columba livia	SECIS binding protein 2(SECISBP2)
102091331	WBSCR17	Columba livia	Williams-Beuren syndrome chromosome region 17(WBSCR17)
102094338	NOS1AP	Columba livia	nitric oxide synthase 1 adaptor protein(NOS1AP)
102091334	HERC4	Columba livia	HECT and RLD domain containing E3 ubiquitin protein ligase 4(HERC4)
102097125	AFG3L2	Columba livia	AFG3 like matrix AAA peptidase subunit 2(AFG3L2)
102092079	RRH	Columba livia	retinal pigment epithelium-derived rhodopsin homolog(RRH)
102092861	CDH2	Columba livia	cadherin 2(CDH2)
102097908	JOSD1	Columba livia	Josephin domain containing 1(JOSD1)
102086356	HSPA8	Columba livia	heat shock protein family A (Hsp70) member 8(HSPA8)
104838858	CAMLG	Haliaeetus leucocephalus	calcium modulating ligand(CAMLG)
104838856	SAR1B	Haliaeetus leucocephalus	secretion associated Ras related GTPase 1B(SAR1B)
102083556	ASPG	Columba livia	asparaginase(ASPG)
102091995	PALD1	Columba livia	phosphatase domain containing, paladin 1(PALD1)
102090820	DIDO1	Columba livia	death inducer-obliterator 1(DIDO1)
102093328	DRC1	Columba livia	dynein regulatory complex subunit 1(DRC1)
104840331	PRDX6	Haliaeetus leucocephalus	peroxiredoxin 6(PRDX6)
102084819	RTKN2	Columba livia	rhotekin 2(RTKN2)
102097114	SLC35A5	Columba livia	solute carrier family 35 member A5(SLC35A5)
102094836	TRAPPC2	Columba livia	trafficking protein particle complex 2(TRAPPC2)
102087071	SLC41A1	Columba livia	solute carrier family 41 member 1(SLC41A1)
102094112	SKP1	Columba livia	S-phase kinase associated protein 1(SKP1)
102093702	SETX	Columba livia	senataxin(SETX)
102092067	BDH1	Columba livia	3-hydroxybutyrate dehydrogenase, type 1(BDH1)
102097311	KLHL11	Columba livia	kelch like family member 11(KLHL11)
102094107	LOC102094107	Columba livia	transmembrane protein 178B(LOC102094107)
102094843	VDAC1	Columba livia	voltage dependent anion channel 1(VDAC1)
102084619	CLIC4	Columba livia	chloride intracellular channel 4(CLIC4)
102086727	FAM49A	Columba livia	family with sequence similarity 49 member A(FAM49A)
102090852	MTR	Columba livia	5-methyltetrahydrofolate-homocysteine methyltransferase(MTR)
102084806	PABPC4	Columba livia	poly(A) binding protein cytoplasmic 4(PABPC4)
102092050	LOC102092050	Columba livia	ubiquitin-conjugating enzyme E2 R2(LOC102092050)
105412419	KIF23	Aquila chrysaetos canadensis	kinesin family member 23(KIF23)
102086740	BLOC1S5	Columba livia	biogenesis of lysosomal organelles complex 1 subunit 5(BLOC1S5)
102097105	BCAT1	Columba livia	branched chain amino acid transaminase 1(BCAT1)
102087871	ARL13B	Columba livia	ADP ribosylation factor like GTPase 13B(ARL13B)
102094316	AP2A2	Columba livia	adaptor related protein complex 2 alpha 2 subunit(AP2A2)
103904063	NELFA	Aptenodytes forsteri	negative elongation factor complex member A(NELFA)
102094125	CEP85L	Columba livia	centrosomal protein 85 like(CEP85L)
102097302	MTMR10	Columba livia	myotubularin related protein 10(MTMR10)
102094119	ARSK	Columba livia	arylsulfatase family member K(ARSK)
102097306	SUB1	Columba livia	SUB1 homolog, transcriptional regulator(SUB1)
102091347	LARP7	Columba livia	La ribonucleoprotein domain family member 7(LARP7)
102087062	DLGAP5	Columba livia	DLG associated protein 5(DLGAP5)
102086330	ALG12	Columba livia	ALG12, alpha-1,6-mannosyltransferase(ALG12)
102086331	TPD52L2	Columba livia	tumor protein D52 like 2(TPD52L2)
102090846	GCLC	Columba livia	glutamate-cysteine ligase catalytic subunit(GCLC)
102094406	PAN3	Columba livia	PAN3 poly(A) specific ribonuclease subunit(PAN3)
103923001	CDV3	Pygoscelis adeliae	CDV3 homolog(CDV3)
102087051	IP6K1	Columba livia	inositol hexakisphosphate kinase 1(IP6K1)
102093774	SFXN4	Columba livia	sideroflexin 4(SFXN4)
102092692	KIAA1671	Columba livia	KIAA1671 ortholog(KIAA1671)
102087057	PNISR	Columba livia	PNN interacting serine and arginine rich protein(PNISR)
102086593	gpr1	Columba livia	G protein-coupled receptor 1(GPR1)
102093569	MAST4	Columba livia	microtubule associated serine/threonine kinase family member 4(MAST4)
102086595	RNF149	Columba livia	ring finger protein 149(RNF149)
102086792	FGFR1OP	Columba livia	FGFR1 oncogene partner(FGFR1OP)
102096181	ETF1	Columba livia	eukaryotic translation termination factor 1(ETF1)
102087657	TCF12	Columba livia	transcription factor 12(TCF12)
102096049	fsd1l	Columba livia	fibronectin type III and SPRY domain containing 1 like(FSD1L)
102092893	SPARC	Columba livia	secreted protein acidic and cysteine rich(SPARC)
102096183	GLO1	Columba livia	glyoxalase I(GLO1)
102096048	TM2D1	Columba livia	TM2 domain containing 1(TM2D1)
102087841	ANKRD10	Columba livia	ankyrin repeat domain 10(ANKRD10)
102085387	KIAA1191	Columba livia	KIAA1191 ortholog(KIAA1191)
102095034	ppwd1	Columba livia	peptidylprolyl isomerase domain and WD repeat containing 1(PPWD1)
102087652	PPID	Columba livia	peptidylprolyl isomerase D(PPID)
102094410	LMNB1	Columba livia	lamin B1(LMNB1)
102085115	MIA3	Columba livia	MIA family member 3, ER export factor(MIA3)
104312211	LOC104312211	Haliaeetus albicilla	acidic leucine-rich nuclear phosphoprotein 32 family member B(LOC104312211)
102087043	PTP4A1	Columba livia	protein tyrosine phosphatase type IVA, member 1(PTP4A1)
102087046	POLR3B	Columba livia	RNA polymerase III subunit B(POLR3B)
102094806	ENPP5	Columba livia	ectonucleotide pyrophosphatase/phosphodiesterase 5 (putative)(ENPP5)
102096037	NCMAP	Columba livia	non-compact myelin associated protein(NCMAP)
102094801	CAPRIN1	Columba livia	cell cycle associated protein 1(CAPRIN1)
102096171	LOC102096171	Columba livia	serine/threonine-protein phosphatase 4 regulatory subunit 1-like(LOC102096171)
102087648	TOMM70	Columba livia	translocase of outer mitochondrial membrane 70(TOMM70)
102087850	AK8	Columba livia	adenylate kinase 8(AK8)
102094425	KPNB1	Columba livia	karyopherin subunit beta 1(KPNB1)
102094424	UBXN10	Columba livia	UBX domain protein 10(UBXN10)
102096033	SMARCC1	Columba livia	SWI/SNF related, matrix associated, actin dependent regulator of chromatin subfamily c member 1(SMARCC1)
102094423	CFAP100	Columba livia	cilia and flagella associated protein 100(CFAP100)
102087038	NEMF	Columba livia	nuclear export mediator factor(NEMF)
102095291	LOC102095291	Columba livia	RH-like protein(LOC102095291)
106034804	LOC106034804	Anser cygnoides domesticus	uncharacterized LOC106034804(LOC106034804)
102092291	ANKRD50	Columba livia	ankyrin repeat domain 50(ANKRD50)
102092290	SERINC5	Columba livia	serine incorporator 5(SERINC5)
102087421	SGO2	Columba livia	shugoshin 2(SGO2)
102094601	SAMD13	Columba livia	sterile alpha motif domain containing 13(SAMD13)
105399071	CSNK1A1	Aquila chrysaetos canadensis	casein kinase 1 alpha 1(CSNK1A1)
102095281	AAGAB	Columba livia	alpha- and gamma-adaptin binding protein(AAGAB)
102098824	FSTL1	Columba livia	follistatin like 1(FSTL1)
102088405	OSBPL10	Columba livia	oxysterol binding protein like 10(OSBPL10)
102087617	NAPEPLD	Columba livia	N-acyl phosphatidylethanolamine phospholipase D(NAPEPLD)
102098820	TAX1BP3	Columba livia	Tax1 binding protein 3(TAX1BP3)
102095407	LOC102095407	Columba livia	neuronal acetylcholine receptor subunit alpha-7(LOC102095407)
102093540	SGMS2	Columba livia	sphingomyelin synthase 2(SGMS2)
105411926	MAPT	Aquila chrysaetos canadensis	microtubule associated protein tau(MAPT)
102095406	LGALS8	Columba livia	galectin 8(LGALS8)
104828282	UBE2N	Haliaeetus leucocephalus	ubiquitin conjugating enzyme E2 N(UBE2N)
102096845	ANKRD37	Columba livia	ankyrin repeat domain 37(ANKRD37)
102087834	CCNJ	Columba livia	cyclin J(CCNJ)
102092650	IL4R	Columba livia	interleukin 4 receptor(IL4R)
102095468	SMAD3	Columba livia	SMAD family member 3(SMAD3)
102095274	INVS	Columba livia	inversin(INVS)
102087013	CLIP1	Columba livia	CAP-Gly domain containing linker protein 1(CLIP1)
102098835	UBE2H	Columba livia	ubiquitin conjugating enzyme E2 H(UBE2H)
106893180	ppp1cb	Calidris pugnax	protein phosphatase 1 catalytic subunit beta(PPP1CB)
102095465	TGFBR1	Columba livia	transforming growth factor beta receptor 1(TGFBR1)
102085141	NECTIN3	Columba livia	nectin cell adhesion molecule 3(NECTIN3)
102085148	NADK2	Columba livia	NAD kinase 2, mitochondrial(NADK2)
102094653	CKAP5	Columba livia	cytoskeleton associated protein 5(CKAP5)
104070337	ACADSB	Fulmarus glacialis	acyl-CoA dehydrogenase, short/branched chain(ACADSB)
102095460	MKI67	Columba livia	marker of proliferation Ki-67(MKI67)
102087016	DCAF13	Columba livia	DDB1 and CUL4 associated factor 13(DCAF13)
102086556	CBX3	Columba livia	chromobox 3(CBX3)
102098141	BRD3	Columba livia	bromodomain containing 3(BRD3)
102098140	GFOD2	Columba livia	glucose-fructose oxidoreductase domain containing 2(GFOD2)
102094648	rsph1	Columba livia	radial spoke head 1 homolog(RSPH1)
102092277	TMEM168	Columba livia	transmembrane protein 168(TMEM168)
102098828	HNRNPH1	Columba livia	heterogeneous nuclear ribonucleoprotein H1 (H)(HNRNPH1)
102091512	QSOX2	Columba livia	quiescin sulfhydryl oxidase 2(QSOX2)
102095077	PSIP1	Columba livia	PC4 and SFRS1 interacting protein 1(PSIP1)
102092271	ENKUR	Columba livia	enkurin, TRPC channel interacting protein(ENKUR)
102085341	LOC102085341	Columba livia	survival of motor neuron protein-like(LOC102085341)
102092648	PARP9	Columba livia	poly(ADP-ribose) polymerase family member 9(PARP9)
102095072	MPHOSPH8	Columba livia	M-phase phosphoprotein 8(MPHOSPH8)
102093518	EIF3D	Columba livia	eukaryotic translation initiation factor 3 subunit D(EIF3D)
102095261	GNAZ	Columba livia	G protein subunit alpha z(GNAZ)
102087403	RAB5A	Columba livia	RAB5A, member RAS oncogene family(RAB5A)
102086562	ERGIC3	Columba livia	ERGIC and golgi 3(ERGIC3)
102095477	TMEM50A	Columba livia	transmembrane protein 50A(TMEM50A)
106146029	LOC106146029	Columba livia	histone H4 transcription factor-like(LOC106146029)
105404544	UBE2G1	Aquila chrysaetos canadensis	ubiquitin conjugating enzyme E2 G1(UBE2G1)
102087008	XRCC6	Columba livia	X-ray repair cross complementing 6(XRCC6)
106145849	LOC106145849	Columba livia	ankyrin repeat domain-containing protein 20A2-like(LOC106145849)
106145847	LOC106145847	Columba livia	ligand-dependent nuclear receptor-interacting factor 1-like(LOC106145847)
102085913	NASP	Columba livia	nuclear autoantigenic sperm protein(NASP)
102092288	DDA1	Columba livia	DET1 and DDB1 associated 1(DDA1)
102085358	PPA2	Columba livia	pyrophosphatase (inorganic) 2(PPA2)
102098133	ERLIN2	Columba livia	ER lipid raft associated 2(ERLIN2)
102094657	BCR	Columba livia	BCR, RhoGEF and GTPase activating protein(BCR)
105403492	CNTRL	Aquila chrysaetos canadensis	centriolin(CNTRL)
102095066	CD81	Columba livia	CD81 molecule(CD81)
102093799	PCDH12	Columba livia	protocadherin 12(PCDH12)
102098855	PAK5	Columba livia	p21 (RAC1) activated kinase 5(PAK5)
102088675	TSPAN12	Columba livia	tetraspanin 12(TSPAN12)
102088674	TTC12	Columba livia	tetratricopeptide repeat domain 12(TTC12)
102093509	LOC102093509	Columba livia	guanine nucleotide-binding protein G(q) subunit alpha(LOC102093509)
102095447	RSPH14	Columba livia	radial spoke head 14 homolog(RSPH14)
102095448	BOLL	Columba livia	boule homolog, RNA binding protein(BOLL)
102095254	LANCL1	Columba livia	LanC like 1(LANCL1)
102092248	PUM2	Columba livia	pumilio RNA binding family member 2(PUM2)
102085328	LYPLA1	Columba livia	lysophospholipase I(LYPLA1)
106145841	LRRC46	Columba livia	leucine rich repeat containing 46(LRRC46)
103912963	EIF2B2	Pygoscelis adeliae	eukaryotic translation initiation factor 2B subunit beta(EIF2B2)
102085945	UBQLN1	Columba livia	ubiquilin 1(UBQLN1)
102092252	R3HCC1	Columba livia	R3H domain and coiled-coil containing 1(R3HCC1)
102092250	TTLL11	Columba livia	tubulin tyrosine ligase like 11(TTLL11)
103923746	HDAC1	Pygoscelis adeliae	histone deacetylase 1(HDAC1)
102094199	DDX42	Columba livia	DEAD-box helicase 42(DDX42)
102093510	PPP1R8	Columba livia	protein phosphatase 1 regulatory subunit 8(PPP1R8)
102098849	LOC102098849	Columba livia	phosphatidylinositol-binding clathrin assembly protein(LOC102098849)
102087675	MPHOSPH9	Columba livia	M-phase phosphoprotein 9(MPHOSPH9)
103912455	TXNRD2	Pygoscelis adeliae	thioredoxin reductase 2(TXNRD2)
102085942	KHDRBS1	Columba livia	KH RNA binding domain containing, signal transduction associated 1(KHDRBS1)
102095246	LOC102095246	Columba livia	neural-cadherin(LOC102095246)
102098861	NUB1	Columba livia	negative regulator of ubiquitin like proteins 1(NUB1)
102095243	CORO1C	Columba livia	coronin 1C(CORO1C)
102095244	NR1D2	Columba livia	nuclear receptor subfamily 1 group D member 2(NR1D2)
102085943	SFPQ	Columba livia	splicing factor proline and glutamine rich(SFPQ)
102094645	UEVLD	Columba livia	UEV and lactate/malate dehyrogenase domains(UEVLD)
102095450	ALKBH5	Columba livia	alkB homolog 5, RNA demethylase(ALKBH5)
102094635	KDELR2	Columba livia	KDEL endoplasmic reticulum protein retention receptor 2(KDELR2)
106145832	LOC106145832	Columba livia	coiled-coil domain-containing protein 42A-like(LOC106145832)
102085936	ETFDH	Columba livia	electron transfer flavoprotein dehydrogenase(ETFDH)
102085937	SFT2D1	Columba livia	SFT2 domain containing 1(SFT2D1)
102093778	RNF4	Columba livia	ring finger protein 4(RNF4)
102085330	LOC102085330	Columba livia	catenin alpha-3(LOC102085330)
102095449	EPN2	Columba livia	epsin 2(EPN2)
104842112	LOC104842112	Haliaeetus leucocephalus	lymphocyte antigen 6E(LOC104842112)
102098219	WBP4	Columba livia	WW domain binding protein 4(WBP4)
102096618	EPHB6	Columba livia	EPH receptor B6(EPHB6)
102084447	MMADHC	Columba livia	methylmalonic aciduria and homocystinuria, cblD type(MMADHC)
102088982	FBXL8	Columba livia	F-box and leucine rich repeat protein 8(FBXL8)
102085576	TBC1D24	Columba livia	TBC1 domain family member 24(TBC1D24)
102088980	KLHDC10	Columba livia	kelch domain containing 10(KLHDC10)
102088109	FAR1	Columba livia	fatty acyl-CoA reductase 1(FAR1)
103914746	PIAS1	Pygoscelis adeliae	protein inhibitor of activated STAT 1(PIAS1)
102098624	UBE2J2	Columba livia	ubiquitin conjugating enzyme E2 J2(UBE2J2)
102092440	CASZ1	Columba livia	castor zinc finger 1(CASZ1)
102098620	IWS1	Columba livia	IWS1, SUPT6H interacting protein(IWS1)
102092238	CENPO	Columba livia	centromere protein O(CENPO)
103904369	G3BP1	Aptenodytes forsteri	G3BP stress granule assembly factor 1(G3BP1)
102096491	JKAMP	Columba livia	JNK1/MAPK8-associated membrane protein(JKAMP)
102096492	ARMC1	Columba livia	armadillo repeat containing 1(ARMC1)
103916143	SLC25A32	Pygoscelis adeliae	solute carrier family 25 member 32(SLC25A32)
102095629	MAIP1	Columba livia	matrix AAA peptidase interacting protein 1(MAIP1)
102085568	SIMC1	Columba livia	SUMO interacting motifs containing 1(SIMC1)
103916980	USP32	Pygoscelis adeliae	ubiquitin specific peptidase 32(USP32)
102084433	LRRC47	Columba livia	leucine rich repeat containing 47(LRRC47)
102096220	NAPG	Columba livia	NSF attachment protein gamma(NAPG)
102092426	KAT6A	Columba livia	lysine acetyltransferase 6A(KAT6A)
102098615	FADS2	Columba livia	fatty acid desaturase 2(FADS2)
102094699	UNG	Columba livia	uracil DNA glycosylase(UNG)
102085064	Ccdc152	Columba livia	coiled-coil domain containing 152(CCDC152)
102089230	CCDC62	Columba livia	coiled-coil domain containing 62(CCDC62)
102096638	SRSF3	Columba livia	serine and arginine rich splicing factor 3(SRSF3)
102090100	ATP6AP2	Columba livia	ATPase H+ transporting accessory protein 2(ATP6AP2)
102090101	RBM44	Columba livia	RNA binding motif protein 44(RBM44)
102095874	ZSWIM6	Columba livia	zinc finger SWIM-type containing 6(ZSWIM6)
102085978	PLEKHG4	Columba livia	pleckstrin homology and RhoGEF domain containing G4(PLEKHG4)
102089491	ITGB1	Columba livia	integrin subunit beta 1(ITGB1)
102095870	LOC102095870	Columba livia	RING finger protein 151(LOC102095870)
104475679	DNAJC5	Chlamydotis macqueenii	DnaJ heat shock protein family (Hsp40) member C5(DNAJC5)
102092419	MGEA5	Columba livia	meningioma expressed antigen 5 (hyaluronidase)(MGEA5)
102097763	SLC38A6	Columba livia	solute carrier family 38 member 6(SLC38A6)
104831727	ATP6V1A	Haliaeetus leucocephalus	ATPase H+ transporting V1 subunit A(ATP6V1A)
102092215	EHD3	Columba livia	EH domain containing 3(EHD3)
102088363	INTS9	Columba livia	integrator complex subunit 9(INTS9)
102085987	RAB7A	Columba livia	RAB7A, member RAS oncogene family(RAB7A)
102089494	PON2	Columba livia	paraoxonase 2(PON2)
102089495	SOS2	Columba livia	SOS Ras/Rho guanine nucleotide exchange factor 2(SOS2)
102087385	LOC102087385	Columba livia	mitochondrial amidoxime reducing component 2(LOC102087385)
102096640	LOC102096640	Columba livia	patatin-like phospholipase domain-containing protein 7(LOC102096640)
102096642	GCM2	Columba livia	glial cells missing homolog 2(GCM2)
102084455	PI4K2B	Columba livia	phosphatidylinositol 4-kinase type 2 beta(PI4K2B)
102098205	HVCN1	Columba livia	hydrogen voltage gated channel 1(HVCN1)
102087591	SMC1B	Columba livia	structural maintenance of chromosomes 1B(SMC1B)
102083809	POLR2D	Columba livia	RNA polymerase II subunit D(POLR2D)
105401747	MAP3K7	Aquila chrysaetos canadensis	mitogen-activated protein kinase kinase kinase 7(MAP3K7)
102097773	CDIP1	Columba livia	cell death inducing p53 target 1(CDIP1)
102098200	MTX2	Columba livia	metaxin 2(MTX2)
102087393	TMEM248	Columba livia	transmembrane protein 248(TMEM248)
102094671	LOC102094671	Columba livia	L-lactate dehydrogenase B chain-like(LOC102094671)
105402223	OGDHL	Aquila chrysaetos canadensis	oxoglutarate dehydrogenase-like(OGDHL)
102085045	CEP95	Columba livia	centrosomal protein 95(CEP95)
102094466	RIC1	Columba livia	RIC1 homolog, RAB6A GEF complex partner 1(RIC1)
102096664	AP3M1	Columba livia	adaptor related protein complex 3 mu 1 subunit(AP3M1)
102084206	PRELID3B	Columba livia	PRELI domain containing 3B(PRELID3B)
102096666	DDX4	Columba livia	DEAD-box helicase 4(DDX4)
102090594	SLK	Columba livia	STE20 like kinase(SLK)
102090597	STAU2	Columba livia	staufen double-stranded RNA binding protein 2(STAU2)
102090596	FAM120A	Columba livia	family with sequence similarity 120A(FAM120A)
102096458	zbbx	Columba livia	zinc finger B-box domain containing(ZBBX)
102092469	PDPK1	Columba livia	3-phosphoinositide dependent protein kinase 1(PDPK1)
102088136	WDR35	Columba livia	WD repeat domain 35(WDR35)
103919077	SSR1	Pygoscelis adeliae	signal sequence receptor subunit 1(SSR1)
102090303	DYM	Columba livia	dymeclin(DYM)
102090302	PPP6R3	Columba livia	protein phosphatase 6 regulatory subunit 3(PPP6R3)
102096658	GRK3	Columba livia	G protein-coupled receptor kinase 3(GRK3)
102088730	LOC102088730	Columba livia	5-hydroxytryptamine receptor 3A(LOC102088730)
102088733	ACADS	Columba livia	acyl-CoA dehydrogenase, C-2 to C-3 short chain(ACADS)
102093995	AKAP12	Columba livia	A-kinase anchoring protein 12(AKAP12)
102086095	AKR1A1	Columba livia	aldo-keto reductase family 1 member A1(AKR1A1)
102088122	UBE2J1	Columba livia	ubiquitin conjugating enzyme E2 J1(UBE2J1)
102097519	natd1	Columba livia	N-acetyltransferase domain containing 1(NATD1)
102085292	AQP1	Columba livia	aquaporin 1 (Colton blood group)(AQP1)
102085091	PNP	Columba livia	purine nucleoside phosphorylase(PNP)
102096883	ARL2BP	Columba livia	ADP ribosylation factor like GTPase 2 binding protein(ARL2BP)
102087347	KPNA4	Columba livia	karyopherin subunit alpha 4(KPNA4)
102088329	FAM184A	Columba livia	family with sequence similarity 184 member A(FAM184A)
102096685	IQUB	Columba livia	IQ motif and ubiquitin domain containing(IQUB)
102090342	BIRC2	Columba livia	baculoviral IAP repeat containing 2(BIRC2)
102085098	PCNP	Columba livia	PEST proteolytic signal containing nuclear protein(PCNP)
102090344	LOC102090344	Columba livia	PHD finger protein 7(LOC102090344)
102085097	MEMO1	Columba livia	mediator of cell motility 1(MEMO1)
102084228	PACSIN2	Columba livia	protein kinase C and casein kinase substrate in neurons 2(PACSIN2)
102096681	LOC102096681	Columba livia	CAP-Gly domain-containing linker protein 1(LOC102096681)
102095827	UPF1	Columba livia	UPF1, RNA helicase and ATPase(UPF1)
102097527	TM7SF3	Columba livia	transmembrane 7 superfamily member 3(TM7SF3)
102094438	CXADR	Columba livia	coxsackie virus and adenovirus receptor(CXADR)
102093069	MNT	Columba livia	MAX network transcriptional repressor(MNT)
