From	To	Species	Gene Name
102092431	ACAP2	Columba livia	ArfGAP with coiled-coil, ankyrin repeat and PH domains 2(ACAP2)
103533213	LOC103533213	Calypte anna	transmembrane protein 110-like(LOC103533213)
102088373	PYGL	Columba livia	phosphorylase, glycogen, liver(PYGL)
102096638	SRSF3	Columba livia	serine and arginine rich splicing factor 3(SRSF3)
102090100	ATP6AP2	Columba livia	ATPase H+ transporting accessory protein 2(ATP6AP2)
102090101	RBM44	Columba livia	RNA binding motif protein 44(RBM44)
102095874	ZSWIM6	Columba livia	zinc finger SWIM-type containing 6(ZSWIM6)
102095876	AXDND1	Columba livia	axonemal dynein light chain domain containing 1(AXDND1)
102095870	LOC102095870	Columba livia	RING finger protein 151(LOC102095870)
102092419	MGEA5	Columba livia	meningioma expressed antigen 5 (hyaluronidase)(MGEA5)
102096233	RTEL1	Columba livia	regulator of telomere elongation helicase 1(RTEL1)
102097763	SLC38A6	Columba livia	solute carrier family 38 member 6(SLC38A6)
102087384	NCOA5	Columba livia	nuclear receptor coactivator 5(NCOA5)
104831727	ATP6V1A	Haliaeetus leucocephalus	ATPase H+ transporting V1 subunit A(ATP6V1A)
102088363	INTS9	Columba livia	integrator complex subunit 9(INTS9)
102095868	fktn	Columba livia	fukutin(FKTN)
102089495	SOS2	Columba livia	SOS Ras/Rho guanine nucleotide exchange factor 2(SOS2)
102088360	CHPF	Columba livia	chondroitin polymerizing factor(CHPF)
102096644	CIT	Columba livia	citron rho-interacting serine/threonine kinase(CIT)
102096640	LOC102096640	Columba livia	patatin-like phospholipase domain-containing protein 7(LOC102096640)
102096641	DOCK3	Columba livia	dedicator of cytokinesis 3(DOCK3)
102096642	GCM2	Columba livia	glial cells missing homolog 2(GCM2)
102089481	CFTR	Columba livia	cystic fibrosis transmembrane conductance regulator(CFTR)
102083809	POLR2D	Columba livia	RNA polymerase II subunit D(POLR2D)
102092409	ANOS1	Columba livia	anosmin 1(ANOS1)
102097776	bbx	Columba livia	BBX, HMG-box containing(BBX)
102094674	CFAP58	Columba livia	cilia and flagella associated protein 58(CFAP58)
102094671	LOC102094671	Columba livia	L-lactate dehydrogenase B chain-like(LOC102094671)
105402223	OGDHL	Aquila chrysaetos canadensis	oxoglutarate dehydrogenase-like(OGDHL)
104312078	RPRD1A	Haliaeetus albicilla	regulation of nuclear pre-mRNA domain containing 1A(RPRD1A)
101800496	MAF	Anas platyrhynchos	MAF bZIP transcription factor(MAF)
102093976	CPD	Columba livia	carboxypeptidase D(CPD)
102096253	PPP4R3A	Columba livia	protein phosphatase 4 regulatory subunit 3A(PPP4R3A)
102096664	AP3M1	Columba livia	adaptor related protein complex 3 mu 1 subunit(AP3M1)
102084206	PRELID3B	Columba livia	PRELI domain containing 3B(PRELID3B)
102087368	SPOCK2	Columba livia	SPARC/osteonectin, cwcv and kazal like domains proteoglycan 2(SPOCK2)
102090594	SLK	Columba livia	STE20 like kinase(SLK)
102092487	MTF1	Columba livia	metal regulatory transcription factor 1(MTF1)
102090597	STAU2	Columba livia	staufen double-stranded RNA binding protein 2(STAU2)
102090596	FAM120A	Columba livia	family with sequence similarity 120A(FAM120A)
102087362	CD99L2	Columba livia	CD99 molecule like 2(CD99L2)
102090592	FBXO11	Columba livia	F-box protein 11(FBXO11)
102093989	SREK1	Columba livia	splicing regulatory glutamic acid and lysine rich protein 1(SREK1)
102093988	KBTBD8	Columba livia	kelch repeat and BTB domain containing 8(KBTBD8)
102092469	PDPK1	Columba livia	3-phosphoinositide dependent protein kinase 1(PDPK1)
102090599	AP4E1	Columba livia	adaptor related protein complex 4 epsilon 1 subunit(AP4E1)
102096260	NFAM1	Columba livia	NFAT activating protein with ITAM motif 1(NFAM1)
103919077	SSR1	Pygoscelis adeliae	signal sequence receptor subunit 1(SSR1)
102096658	GRK3	Columba livia	G protein-coupled receptor kinase 3(GRK3)
102097705	BCL10	Columba livia	B-cell CLL/lymphoma 10(BCL10)
102087370	WDR34	Columba livia	WD repeat domain 34(WDR34)
102087371	ZBTB48	Columba livia	zinc finger and BTB domain containing 48(ZBTB48)
102097709	FAM208A	Columba livia	family with sequence similarity 208 member A(FAM208A)
102092474	HSPA2	Columba livia	heat shock protein family A (Hsp70) member 2(HSPA2)
102093995	AKAP12	Columba livia	A-kinase anchoring protein 12(AKAP12)
102092473	WDR36	Columba livia	WD repeat domain 36(WDR36)
102088334	SFXN2	Columba livia	sideroflexin 2(SFXN2)
102085299	LHX3	Columba livia	LIM homeobox 3(LHX3)
102097723	TXNDC5	Columba livia	thioredoxin domain containing 5(TXNDC5)
102085292	AQP1	Columba livia	aquaporin 1 (Colton blood group)(AQP1)
102096276	SMIM13	Columba livia	small integral membrane protein 13(SMIM13)
102087347	KPNA4	Columba livia	karyopherin subunit alpha 4(KPNA4)
102093196	CCND2	Columba livia	cyclin D2(CCND2)
102096685	IQUB	Columba livia	IQ motif and ubiquitin domain containing(IQUB)
102093191	RPAP1	Columba livia	RNA polymerase II associated protein 1(RPAP1)
102084228	PACSIN2	Columba livia	protein kinase C and casein kinase substrate in neurons 2(PACSIN2)
102096681	LOC102096681	Columba livia	CAP-Gly domain-containing linker protein 1(LOC102096681)
102095827	UPF1	Columba livia	UPF1, RNA helicase and ATPase(UPF1)
104843136	FKBP14	Haliaeetus leucocephalus	FK506 binding protein 14(FKBP14)
102096683	ITPR2	Columba livia	inositol 1,4,5-trisphosphate receptor type 2(ITPR2)
102087342	ST6GAL2	Columba livia	ST6 beta-galactoside alpha-2,6-sialyltransferase 2(ST6GAL2)
102092449	TROVE2	Columba livia	TROVE domain family member 2(TROVE2)
102093598	FAM193A	Columba livia	family with sequence similarity 193 member A(FAM193A)
105409813	FAM109B	Aquila chrysaetos canadensis	family with sequence similarity 109 member B(FAM109B)
102093182	LOC102093182	Columba livia	tubulin alpha-4 chain(LOC102093182)
102096679	CEP57	Columba livia	centrosomal protein 57(CEP57)
102084213	TOM1	Columba livia	target of myb1 membrane trafficking protein(TOM1)
102096678	TMX3	Columba livia	thioredoxin related transmembrane protein 3(TMX3)
102088310	WDR1	Columba livia	WD repeat domain 1(WDR1)
102092453	GPRIN2	Columba livia	G protein regulated inducer of neurite outgrowth 2(GPRIN2)
102087355	CTDSPL	Columba livia	CTD small phosphatase like(CTDSPL)
102086276	RRP15	Columba livia	ribosomal RNA processing 15 homolog(RRP15)
102085770	EIF2D	Columba livia	eukaryotic translation initiation factor 2D(EIF2D)
102085771	LOC102085771	Columba livia	disintegrin and metalloproteinase domain-containing protein 2(LOC102085771)
102090551	FAM214A	Columba livia	family with sequence similarity 214 member A(FAM214A)
104019718	LOC104019718	Nipponia nippon	ADP-ribosylation factor-like protein 6-interacting protein 4(LOC104019718)
102086273	LRP8	Columba livia	LDL receptor related protein 8(LRP8)
102086270	tctn1	Columba livia	tectonic family member 1(TCTN1)
102089437	CIPC	Columba livia	CLOCK interacting pacemaker(CIPC)
102089438	CREG1	Columba livia	cellular repressor of E1A stimulated genes 1(CREG1)
102090901	LOC102090901	Columba livia	proactivator polypeptide(LOC102090901)
102083865	TJP1	Columba livia	tight junction protein 1(TJP1)
102093041	GLCE	Columba livia	glucuronic acid epimerase(GLCE)
105404222	TNS1	Aquila chrysaetos canadensis	tensin 1(TNS1)
102089022	LOC102089022	Columba livia	torsin-1A(LOC102089022)
105402274	TMEM254	Aquila chrysaetos canadensis	transmembrane protein 254(TMEM254)
102083504	LOC102083504	Columba livia	uncharacterized LOC102083504(LOC102083504)
102098420	STK17A	Columba livia	serine/threonine kinase 17a(STK17A)
102083508	LOC102083508	Columba livia	cytochrome c oxidase subunit 7A-related protein, mitochondrial(LOC102083508)
102090161	NDUFAF4	Columba livia	NADH:ubiquinone oxidoreductase complex assembly factor 4(NDUFAF4)
102098427	NOL8	Columba livia	nucleolar protein 8(NOL8)
102093934	MFF	Columba livia	mitochondrial fission factor(MFF)
102098423	SEPT7	Columba livia	septin 7(SEPT7)
102084630	MYO10	Columba livia	myosin X(MYO10)
102088903	KMT2E	Columba livia	lysine methyltransferase 2E(KMT2E)
102098425	LOC102098425	Columba livia	chromosome unknown open reading frame, human C12orf50(LOC102098425)
102090561	CCDC117	Columba livia	coiled-coil domain containing 117(CCDC117)
102089423	NR5A2	Columba livia	nuclear receptor subfamily 5 group A member 2(NR5A2)
102085768	KIF27	Columba livia	kinesin family member 27(KIF27)
102090910	PAX7	Columba livia	paired box 7(PAX7)
102084239	CFLAR	Columba livia	CASP8 and FADD like apoptosis regulator(CFLAR)
102096698	NAV2	Columba livia	neuron navigator 2(NAV2)
102093163	TDRD12	Columba livia	tudor domain containing 12(TDRD12)
102084232	QKI	Columba livia	QKI, KH domain containing RNA binding(QKI)
102083502	DDHD1	Columba livia	DDHD domain containing 1(DDHD1)
102084234	LOC102084234	Columba livia	actin-related protein 3(LOC102084234)
102091805	SNX4	Columba livia	sorting nexin 4(SNX4)
102091807	ABCC4	Columba livia	ATP binding cassette subfamily C member 4(ABCC4)
102090557	THAP1	Columba livia	THAP domain containing 1(THAP1)
102093961	MIB1	Columba livia	mindbomb E3 ubiquitin protein ligase 1(MIB1)
102093022	LYSMD3	Columba livia	LysM domain containing 3(LYSMD3)
102089410	ARRDC4	Columba livia	arrestin domain containing 4(ARRDC4)
102093153	NCEH1	Columba livia	neutral cholesterol ester hydrolase 1(NCEH1)
102086255	MED10	Columba livia	mediator complex subunit 10(MED10)
105407653	JMJD6	Aquila chrysaetos canadensis	arginine demethylase and lysine hydroxylase(JMJD6)
102089419	DGCR8	Columba livia	DGCR8, microprocessor complex subunit(DGCR8)
102086259	NDRG3	Columba livia	NDRG family member 3(NDRG3)
102084266	CLGN	Columba livia	calmegin(CLGN)
102093020	FBXO31	Columba livia	F-box protein 31(FBXO31)
102089004	CCDC103	Columba livia	coiled-coil domain containing 103(CCDC103)
102090187	MYO5C	Columba livia	myosin VC(MYO5C)
102090568	SPTLC2	Columba livia	serine palmitoyltransferase long chain base subunit 2(SPTLC2)
102090182	FTSJ3	Columba livia	FtsJ homolog 3(FTSJ3)
103906202	LOC103906202	Aptenodytes forsteri	sentrin-specific protease 5-like(LOC103906202)
102090939	ADCK1	Columba livia	aarF domain containing kinase 1(ADCK1)
102086265	ZBTB8OS	Columba livia	zinc finger and BTB domain containing 8 opposite strand(ZBTB8OS)
102093036	KDSR	Columba livia	3-ketodihydrosphingosine reductase(KDSR)
