From	To	Species	Gene Name
102083564	ST3GAL4	Columba livia	ST3 beta-galactoside alpha-2,3-sialyltransferase 4(ST3GAL4)
102097312	IMPA2	Columba livia	inositol monophosphatase 2(IMPA2)
102086349	FRA10AC1	Columba livia	fragile site, folic acid type, rare, fra(10)(q23.3) or fra(10)(q24.2) candidate 1(FRA10AC1)
102097318	ASTN2	Columba livia	astrotactin 2(ASTN2)
102086338	CABIN1	Columba livia	calcineurin binding protein 1(CABIN1)
102097302	MTMR10	Columba livia	myotubularin related protein 10(MTMR10)
102097300	PRICKLE2	Columba livia	prickle planar cell polarity protein 2(PRICKLE2)
102097306	SUB1	Columba livia	SUB1 homolog, transcriptional regulator(SUB1)
102086335	MAP3K9	Columba livia	mitogen-activated protein kinase kinase kinase 9(MAP3K9)
102086330	ALG12	Columba livia	ALG12, alpha-1,6-mannosyltransferase(ALG12)
102086332	NDST2	Columba livia	N-deacetylase and N-sulfotransferase 2(NDST2)
102086331	TPD52L2	Columba livia	tumor protein D52 like 2(TPD52L2)
102083571	PHF20L1	Columba livia	PHD finger protein 20-like 1(PHF20L1)
102087450	PRR14L	Columba livia	proline rich 14 like(PRR14L)
102088411	sbno1	Columba livia	strawberry notch homolog 1(SBNO1)
102088410	CCNH	Columba livia	cyclin H(CCNH)
103923001	CDV3	Pygoscelis adeliae	CDV3 homolog(CDV3)
102088418	NAA15	Columba livia	N(alpha)-acetyltransferase 15, NatA auxiliary subunit(NAA15)
105409793	DNAJC15	Aquila chrysaetos canadensis	DnaJ heat shock protein family (Hsp40) member C15(DNAJC15)
105412821	MAPK8	Aquila chrysaetos canadensis	mitogen-activated protein kinase 8(MAPK8)
102088415	LUZP2	Columba livia	leucine zipper protein 2(LUZP2)
102094606	EI24	Columba livia	EI24, autophagy associated transmembrane protein(EI24)
102094605	CHKA	Columba livia	choline kinase alpha(CHKA)
102094623	NPTN	Columba livia	neuroplastin(NPTN)
102088422	USP46	Columba livia	ubiquitin specific peptidase 46(USP46)
102087446	RALY	Columba livia	RALY heterogeneous nuclear ribonucleoprotein(RALY)
102088423	TSPAN7	Columba livia	tetraspanin 7(TSPAN7)
103780601	RALGAPA2	Merops nubicus	Ral GTPase activating protein catalytic alpha subunit 2(RALGAPA2)
102094613	KCNC4	Columba livia	potassium voltage-gated channel subfamily C member 4(KCNC4)
102092497	TTC39C	Columba livia	tetratricopeptide repeat domain 39C(TTC39C)
102092495	MORF4L1	Columba livia	mortality factor 4 like 1(MORF4L1)
102092496	ATP1A1	Columba livia	ATPase Na+/K+ transporting subunit alpha 1(ATP1A1)
102087439	DGAT2	Columba livia	diacylglycerol O-acyltransferase 2(DGAT2)
102098814	sorbs1	Columba livia	sorbin and SH3 domain containing 1(SORBS1)
102087438	DDX54	Columba livia	DEAD-box helicase 54(DDX54)
102087437	TMCO1	Columba livia	transmembrane and coiled-coil domains 1(TMCO1)
102098812	SEC22B	Columba livia	SEC22 homolog B, vesicle trafficking protein(SEC22B)
102095297	PIK3CD	Columba livia	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta(PIK3CD)
102095296	ICA1	Columba livia	islet cell autoantigen 1(ICA1)
102095288	SH3BP4	Columba livia	SH3 domain binding protein 4(SH3BP4)
105403273	WIPI2	Aquila chrysaetos canadensis	WD repeat domain, phosphoinositide interacting 2(WIPI2)
102094600	MAP1B	Columba livia	microtubule associated protein 1B(MAP1B)
102088400	EML4	Columba livia	echinoderm microtubule associated protein like 4(EML4)
105399071	CSNK1A1	Aquila chrysaetos canadensis	casein kinase 1 alpha 1(CSNK1A1)
102095281	AAGAB	Columba livia	alpha- and gamma-adaptin binding protein(AAGAB)
102098823	INPP4A	Columba livia	inositol polyphosphate-4-phosphatase type I A(INPP4A)
102098824	FSTL1	Columba livia	follistatin like 1(FSTL1)
102098825	DTX1	Columba livia	deltex E3 ubiquitin ligase 1(DTX1)
102088406	HIBADH	Columba livia	3-hydroxyisobutyrate dehydrogenase(HIBADH)
102088405	OSBPL10	Columba livia	oxysterol binding protein like 10(OSBPL10)
102098820	TAX1BP3	Columba livia	Tax1 binding protein 3(TAX1BP3)
102098819	XPO4	Columba livia	exportin 4(XPO4)
102098818	SLC30A9	Columba livia	solute carrier family 30 member 9(SLC30A9)
102095272	PTP4A3	Columba livia	protein tyrosine phosphatase type IVA, member 3(PTP4A3)
102098831	EIF2S3	Columba livia	eukaryotic translation initiation factor 2 subunit gamma(EIF2S3)
102087411	ASPSCR1	Columba livia	ASPSCR1, UBX domain containing tether for SLC2A4(ASPSCR1)
102087418	TRAPPC9	Columba livia	trafficking protein particle complex 9(TRAPPC9)
102098835	UBE2H	Columba livia	ubiquitin conjugating enzyme E2 H(UBE2H)
106893180	ppp1cb	Calidris pugnax	protein phosphatase 1 catalytic subunit beta(PPP1CB)
102098834	LOC102098834	Columba livia	pre-mRNA-splicing factor CWC22 homolog(LOC102098834)
102098833	DYNLL1	Columba livia	dynein light chain LC8-type 1(DYNLL1)
102094653	CKAP5	Columba livia	cytoskeleton associated protein 5(CKAP5)
102094652	STRN3	Columba livia	striatin 3(STRN3)
102094647	MYRIP	Columba livia	myosin VIIA and Rab interacting protein(MYRIP)
102094649	OFD1	Columba livia	OFD1, centriole and centriolar satellite protein(OFD1)
102098828	HNRNPH1	Columba livia	heterogeneous nuclear ribonucleoprotein H1 (H)(HNRNPH1)
102098827	APPBP2	Columba livia	amyloid beta precursor protein binding protein 2(APPBP2)
102095263	B9D1	Columba livia	B9 domain containing 1(B9D1)
102098841	MYO6	Columba livia	myosin VI(MYO6)
102098840	ADSSL1	Columba livia	adenylosuccinate synthase like 1(ADSSL1)
102095261	GNAZ	Columba livia	G protein subunit alpha z(GNAZ)
102087403	RAB5A	Columba livia	RAB5A, member RAS oncogene family(RAB5A)
102095262	LOC102095262	Columba livia	MOB-like protein phocein(LOC102095262)
102087407	MCF2L2	Columba livia	MCF.2 cell line derived transforming sequence-like 2(MCF2L2)
104841866	ATXN3	Haliaeetus leucocephalus	ataxin 3(ATXN3)
102095268	UROS	Columba livia	uroporphyrinogen III synthase(UROS)
102095265	LOC102095265	Columba livia	histamine H3 receptor-like(LOC102095265)
102091799	LOC102091799	Columba livia	protocadherin gamma-C3-like(LOC102091799)
102091798	GRIA1	Columba livia	glutamate ionotropic receptor AMPA type subunit 1(GRIA1)
102094657	BCR	Columba livia	BCR, RhoGEF and GTPase activating protein(BCR)
102098855	PAK5	Columba livia	p21 (RAC1) activated kinase 5(PAK5)
103894882	LOC103894882	Aptenodytes forsteri	septin-2(LOC103894882)
102095254	LANCL1	Columba livia	LanC like 1(LANCL1)
102095256	hectd1	Columba livia	HECT domain E3 ubiquitin protein ligase 1(HECTD1)
102094631	MIOS	Columba livia	meiosis regulator for oocyte development(MIOS)
103912963	EIF2B2	Pygoscelis adeliae	eukaryotic translation initiation factor 2B subunit beta(EIF2B2)
102098849	LOC102098849	Columba livia	phosphatidylinositol-binding clathrin assembly protein(LOC102098849)
108492271	VEZT	Lepidothrix coronata	vezatin, adherens junctions transmembrane protein(VEZT)
102096602	MKRN2	Columba livia	makorin ring finger protein 2(MKRN2)
103904463	NR3C1	Aptenodytes forsteri	nuclear receptor subfamily 3 group C member 1(NR3C1)
102095246	LOC102095246	Columba livia	neural-cadherin(LOC102095246)
102095243	CORO1C	Columba livia	coronin 1C(CORO1C)
102098861	NUB1	Columba livia	negative regulator of ubiquitin like proteins 1(NUB1)
102095244	NR1D2	Columba livia	nuclear receptor subfamily 1 group D member 2(NR1D2)
102094645	UEVLD	Columba livia	UEV and lactate/malate dehyrogenase domains(UEVLD)
102095247	NSFL1C	Columba livia	NSFL1 cofactor(NSFL1C)
102094635	KDELR2	Columba livia	KDEL endoplasmic reticulum protein retention receptor 2(KDELR2)
102096618	EPHB6	Columba livia	EPH receptor B6(EPHB6)
102092436	LOC102092436	Columba livia	GDNF-inducible zinc finger protein 1(LOC102092436)
102092435	DAB2IP	Columba livia	DAB2 interacting protein(DAB2IP)
102088389	FAXC	Columba livia	failed axon connections homolog(FAXC)
105413431	PHACTR2	Aquila chrysaetos canadensis	phosphatase and actin regulator 2(PHACTR2)
102088388	LOC102088388	Columba livia	zinc finger MIZ domain-containing protein 1(LOC102088388)
102088386	ZFHX4	Columba livia	zinc finger homeobox 4(ZFHX4)
103904369	G3BP1	Aptenodytes forsteri	G3BP stress granule assembly factor 1(G3BP1)
102096623	ALDH1L2	Columba livia	aldehyde dehydrogenase 1 family member L2(ALDH1L2)
102096606	SREBF1	Columba livia	sterol regulatory element binding transcription factor 1(SREBF1)
101877675	LOC101877675	Melopsittacus undulatus	glutaredoxin 5(LOC101877675)
102096609	LONP2	Columba livia	lon peptidase 2, peroxisomal(LONP2)
102092425	ADCY3	Columba livia	adenylate cyclase 3(ADCY3)
102092431	ACAP2	Columba livia	ArfGAP with coiled-coil, ankyrin repeat and PH domains 2(ACAP2)
102088373	PYGL	Columba livia	phosphorylase, glycogen, liver(PYGL)
102088376	COL4A3BP	Columba livia	collagen type IV alpha 3 binding protein(COL4A3BP)
102088378	ARID4A	Columba livia	AT-rich interaction domain 4A(ARID4A)
102096610	ABHD8	Columba livia	abhydrolase domain containing 8(ABHD8)
102096638	SRSF3	Columba livia	serine and arginine rich splicing factor 3(SRSF3)
102090100	ATP6AP2	Columba livia	ATPase H+ transporting accessory protein 2(ATP6AP2)
102092419	MGEA5	Columba livia	meningioma expressed antigen 5 (hyaluronidase)(MGEA5)
102087384	NCOA5	Columba livia	nuclear receptor coactivator 5(NCOA5)
102087382	BAALC	Columba livia	brain and acute leukemia, cytoplasmic(BAALC)
102094688	BTF3	Columba livia	basic transcription factor 3(BTF3)
104831727	ATP6V1A	Haliaeetus leucocephalus	ATPase H+ transporting V1 subunit A(ATP6V1A)
102092422	NES	Columba livia	nestin(NES)
102088363	INTS9	Columba livia	integrator complex subunit 9(INTS9)
102089494	PON2	Columba livia	paraoxonase 2(PON2)
102087386	TTC17	Columba livia	tetratricopeptide repeat domain 17(TTC17)
102088361	LMO4	Columba livia	LIM domain only 4(LMO4)
102089495	SOS2	Columba livia	SOS Ras/Rho guanine nucleotide exchange factor 2(SOS2)
102087385	LOC102087385	Columba livia	mitochondrial amidoxime reducing component 2(LOC102087385)
102088360	CHPF	Columba livia	chondroitin polymerizing factor(CHPF)
102096644	CIT	Columba livia	citron rho-interacting serine/threonine kinase(CIT)
102096640	LOC102096640	Columba livia	patatin-like phospholipase domain-containing protein 7(LOC102096640)
102096641	DOCK3	Columba livia	dedicator of cytokinesis 3(DOCK3)
105402213	DYDC1	Aquila chrysaetos canadensis	DPY30 domain containing 1(DYDC1)
105408273	KCNJ6	Aquila chrysaetos canadensis	potassium voltage-gated channel subfamily J member 6(KCNJ6)
102096629	FMN2	Columba livia	formin 2(FMN2)
102083807	MDGA2	Columba livia	MAM domain containing glycosylphosphatidylinositol anchor 2(MDGA2)
102087390	VPS13C	Columba livia	vacuolar protein sorting 13 homolog C(VPS13C)
102092408	G2E3	Columba livia	G2/M-phase specific E3 ubiquitin protein ligase(G2E3)
104011512	ADSS	Nipponia nippon	adenylosuccinate synthase(ADSS)
102087393	TMEM248	Columba livia	transmembrane protein 248(TMEM248)
102089486	KATNBL1	Columba livia	katanin regulatory subunit B1 like 1(KATNBL1)
102094676	ASB1	Columba livia	ankyrin repeat and SOCS box containing 1(ASB1)
102094673	GOPC	Columba livia	golgi associated PDZ and coiled-coil motif containing(GOPC)
102089482	FBXL4	Columba livia	F-box and leucine rich repeat protein 4(FBXL4)
105402223	OGDHL	Aquila chrysaetos canadensis	oxoglutarate dehydrogenase-like(OGDHL)
102093976	CPD	Columba livia	carboxypeptidase D(CPD)
102093975	DHX33	Columba livia	DEAH-box helicase 33(DHX33)
103898403	SCRN3	Aptenodytes forsteri	secernin 3(SCRN3)
102092479	LOC102092479	Columba livia	L-threonine 3-dehydrogenase, mitochondrial(LOC102092479)
102093085	DCAF12	Columba livia	DDB1 and CUL4 associated factor 12(DCAF12)
102084204	AGL	Columba livia	amylo-alpha-1, 6-glucosidase, 4-alpha-glucanotransferase(AGL)
102096664	AP3M1	Columba livia	adaptor related protein complex 3 mu 1 subunit(AP3M1)
102084206	PRELID3B	Columba livia	PRELI domain containing 3B(PRELID3B)
102096667	TNR	Columba livia	tenascin R(TNR)
102087368	SPOCK2	Columba livia	SPARC/osteonectin, cwcv and kazal like domains proteoglycan 2(SPOCK2)
102087364	RANBP10	Columba livia	RAN binding protein 10(RANBP10)
102092485	FBXO41	Columba livia	F-box protein 41(FBXO41)
102087361	SLC16A6	Columba livia	solute carrier family 16 member 6(SLC16A6)
102093984	NRP2	Columba livia	neuropilin 2(NRP2)
102088345	LBR	Columba livia	lamin B receptor(LBR)
102093989	SREK1	Columba livia	splicing regulatory glutamic acid and lysine rich protein 1(SREK1)
102092469	PDPK1	Columba livia	3-phosphoinositide dependent protein kinase 1(PDPK1)
102088336	ACAA1	Columba livia	acetyl-CoA acyltransferase 1(ACAA1)
102096658	GRK3	Columba livia	G protein-coupled receptor kinase 3(GRK3)
102087379	LOC102087379	Columba livia	tubulin alpha-5 chain(LOC102087379)
105399608	ZNF644	Aquila chrysaetos canadensis	zinc finger protein 644(ZNF644)
102092471	intu	Columba livia	inturned planar cell polarity protein(INTU)
102087371	ZBTB48	Columba livia	zinc finger and BTB domain containing 48(ZBTB48)
102093994	FAM91A1	Columba livia	family with sequence similarity 91 member A1(FAM91A1)
102093995	AKAP12	Columba livia	A-kinase anchoring protein 12(AKAP12)
102092459	SPRED1	Columba livia	sprouty related EVH1 domain containing 1(SPRED1)
102087347	KPNA4	Columba livia	karyopherin subunit alpha 4(KPNA4)
102093196	CCND2	Columba livia	cyclin D2(CCND2)
102096688	MURC	Columba livia	muscle related coiled-coil protein(MURC)
102084222	LOC102084222	Columba livia	ethanolaminephosphotransferase 1(LOC102084222)
102088329	FAM184A	Columba livia	family with sequence similarity 184 member A(FAM184A)
102093191	RPAP1	Columba livia	RNA polymerase II associated protein 1(RPAP1)
102088324	PPP4R4	Columba livia	protein phosphatase 4 regulatory subunit 4(PPP4R4)
102096686	CROCC	Columba livia	ciliary rootlet coiled-coil, rootletin(CROCC)
102084228	PACSIN2	Columba livia	protein kinase C and casein kinase substrate in neurons 2(PACSIN2)
102096681	LOC102096681	Columba livia	CAP-Gly domain-containing linker protein 1(LOC102096681)
104843136	FKBP14	Haliaeetus leucocephalus	FK506 binding protein 14(FKBP14)
102092461	EXOC7	Columba livia	exocyst complex component 7(EXOC7)
102093065	CDK8	Columba livia	cyclin dependent kinase 8(CDK8)
102087342	ST6GAL2	Columba livia	ST6 beta-galactoside alpha-2,6-sialyltransferase 2(ST6GAL2)
102092449	TROVE2	Columba livia	TROVE domain family member 2(TROVE2)
105409813	FAM109B	Aquila chrysaetos canadensis	family with sequence similarity 109 member B(FAM109B)
102093182	LOC102093182	Columba livia	tubulin alpha-4 chain(LOC102093182)
102096678	TMX3	Columba livia	thioredoxin related transmembrane protein 3(TMX3)
102084211	NUDT15	Columba livia	nudix hydrolase 15(NUDT15)
102093076	AP1G1	Columba livia	adaptor related protein complex 1 gamma 1 subunit(AP1G1)
102088310	WDR1	Columba livia	WD repeat domain 1(WDR1)
102093077	GOT2	Columba livia	glutamic-oxaloacetic transaminase 2(GOT2)
102087350	NUAK1	Columba livia	NUAK family kinase 1(NUAK1)
102096670	PCDH17	Columba livia	protocadherin 17(PCDH17)
102087351	TRDMT1	Columba livia	tRNA aspartic acid methyltransferase 1(TRDMT1)
102087355	CTDSPL	Columba livia	CTD small phosphatase like(CTDSPL)
102093175	BMP3	Columba livia	bone morphogenetic protein 3(BMP3)
102086277	BRS3	Columba livia	bombesin receptor subtype 3(BRS3)
102084241	RGS9	Columba livia	regulator of G-protein signaling 9(RGS9)
102085770	EIF2D	Columba livia	eukaryotic translation initiation factor 2D(EIF2D)
102090908	UBAP1	Columba livia	ubiquitin associated protein 1(UBAP1)
102086273	LRP8	Columba livia	LDL receptor related protein 8(LRP8)
102090905	PLXNB1	Columba livia	plexin B1(PLXNB1)
102093046	GDPD1	Columba livia	glycerophosphodiester phosphodiesterase domain containing 1(GDPD1)
102093940	SP2	Columba livia	Sp2 transcription factor(SP2)
102089437	CIPC	Columba livia	CLOCK interacting pacemaker(CIPC)
102089438	CREG1	Columba livia	cellular repressor of E1A stimulated genes 1(CREG1)
102090901	LOC102090901	Columba livia	proactivator polypeptide(LOC102090901)
102083865	TJP1	Columba livia	tight junction protein 1(TJP1)
102090900	GPLD1	Columba livia	glycosylphosphatidylinositol specific phospholipase D1(GPLD1)
102084248	CACNG4	Columba livia	calcium voltage-gated channel auxiliary subunit gamma 4(CACNG4)
102093174	GALNT9	Columba livia	polypeptide N-acetylgalactosaminyltransferase 9(GALNT9)
102083505	BACH1	Columba livia	BTB domain and CNC homolog 1(BACH1)
105402274	TMEM254	Aquila chrysaetos canadensis	transmembrane protein 254(TMEM254)
102083504	LOC102083504	Columba livia	uncharacterized LOC102083504(LOC102083504)
102083857	NFYB	Columba livia	nuclear transcription factor Y subunit beta(NFYB)
102083508	LOC102083508	Columba livia	cytochrome c oxidase subunit 7A-related protein, mitochondrial(LOC102083508)
102093934	MFF	Columba livia	mitochondrial fission factor(MFF)
102085760	HINT3	Columba livia	histidine triad nucleotide binding protein 3(HINT3)
102086286	U2AF1	Columba livia	U2 small nuclear RNA auxiliary factor 1(U2AF1)
102086287	ZZEF1	Columba livia	zinc finger ZZ-type and EF-hand domain containing 1(ZZEF1)
102096690	MAP7	Columba livia	microtubule associated protein 7(MAP7)
102096691	AK9	Columba livia	adenylate kinase 9(AK9)
102093056	SCN1A	Columba livia	sodium voltage-gated channel alpha subunit 1(SCN1A)
102093169	ETNPPL	Columba livia	ethanolamine-phosphate phospho-lyase(ETNPPL)
102093950	SLC31A1	Columba livia	solute carrier family 31 member 1(SLC31A1)
102085767	Tmem35b	Columba livia	transmembrane protein 35B(TMEM35B)
105401960	KIAA1147	Aquila chrysaetos canadensis	KIAA1147 ortholog(KIAA1147)
102084239	CFLAR	Columba livia	CASP8 and FADD like apoptosis regulator(CFLAR)
102083875	BPTF	Columba livia	bromodomain PHD finger transcription factor(BPTF)
102093050	RAPGEF1	Columba livia	Rap guanine nucleotide exchange factor 1(RAPGEF1)
102096698	NAV2	Columba livia	neuron navigator 2(NAV2)
102089427	CASP3	Columba livia	caspase 3(CASP3)
102084232	QKI	Columba livia	QKI, KH domain containing RNA binding(QKI)
102083502	DDHD1	Columba livia	DDHD domain containing 1(DDHD1)
102084234	LOC102084234	Columba livia	actin-related protein 3(LOC102084234)
102090154	SNRNP35	Columba livia	small nuclear ribonucleoprotein U11/U12 subunit 35(SNRNP35)
102090156	SGIP1	Columba livia	SH3 domain GRB2 like endophilin interacting protein 1(SGIP1)
102091805	SNX4	Columba livia	sorting nexin 4(SNX4)
102093948	LOC102093948	Columba livia	beta-1,4-galactosyltransferase 3-like(LOC102093948)
102093947	PECR	Columba livia	peroxisomal trans-2-enoyl-CoA reductase(PECR)
102093961	MIB1	Columba livia	mindbomb E3 ubiquitin protein ligase 1(MIB1)
102093024	USP31	Columba livia	ubiquitin specific peptidase 31(USP31)
102089410	ARRDC4	Columba livia	arrestin domain containing 4(ARRDC4)
102093154	SNAP47	Columba livia	synaptosome associated protein 47(SNAP47)
102093026	TTC14	Columba livia	tetratricopeptide repeat domain 14(TTC14)
102093153	NCEH1	Columba livia	neutral cholesterol ester hydrolase 1(NCEH1)
102086255	MED10	Columba livia	mediator complex subunit 10(MED10)
102093027	LOC102093027	Columba livia	tubulin beta-1 chain(LOC102093027)
102084261	LOC102084261	Columba livia	probable hydrolase PNKD(LOC102084261)
103916520	KLF12	Pygoscelis adeliae	Kruppel like factor 12(KLF12)
105407653	JMJD6	Aquila chrysaetos canadensis	arginine demethylase and lysine hydroxylase(JMJD6)
102089419	DGCR8	Columba livia	DGCR8, microprocessor complex subunit(DGCR8)
102084266	CLGN	Columba livia	calmegin(CLGN)
102083530	OSGIN2	Columba livia	oxidative stress induced growth inhibitor family member 2(OSGIN2)
102083886	EGF	Columba livia	epidermal growth factor(EGF)
102093020	FBXO31	Columba livia	F-box protein 31(FBXO31)
102083879	MIGA2	Columba livia	mitoguardin 2(MIGA2)
102083525	ISCU	Columba livia	iron-sulfur cluster assembly enzyme(ISCU)
102090187	MYO5C	Columba livia	myosin VC(MYO5C)
102093957	GRK5	Columba livia	G protein-coupled receptor kinase 5(GRK5)
102090182	FTSJ3	Columba livia	FtsJ homolog 3(FTSJ3)
102090937	DYNLT3	Columba livia	dynein light chain Tctex-type 3(DYNLT3)
102090936	SYCP3	Columba livia	synaptonemal complex protein 3(SYCP3)
102093972	NPL	Columba livia	N-acetylneuraminate pyruvate lyase(NPL)
102093143	RRAGC	Columba livia	Ras related GTP binding C(RRAGC)
102093036	KDSR	Columba livia	3-ketodihydrosphingosine reductase(KDSR)
105400017	MAGI1	Aquila chrysaetos canadensis	membrane associated guanylate kinase, WW and PDZ domain containing 1(MAGI1)
102083892	RPH3A	Columba livia	rabphilin 3A(RPH3A)
102090931	HSCB	Columba livia	HscB mitochondrial iron-sulfur cluster cochaperone(HSCB)
102089409	GPR107	Columba livia	G protein-coupled receptor 107(GPR107)
102085789	PKNOX1	Columba livia	PBX/knotted 1 homeobox 1(PKNOX1)
102084259	TRAFD1	Columba livia	TRAF-type zinc finger domain containing 1(TRAFD1)
102083895	MIER1	Columba livia	MIER1 transcriptional regulator(MIER1)
102083520	LOC102083520	Columba livia	chromosome unknown open reading frame, human C4orf32(LOC102083520)
102085788	KIAA1211	Columba livia	KIAA1211 ortholog(KIAA1211)
103763399	LOC103763399	Manacus vitellinus	poly(A) polymerase alpha(LOC103763399)
102083888	HERC1	Columba livia	HECT and RLD domain containing E3 ubiquitin protein ligase family member 1(HERC1)
102091828	AMMECR1	Columba livia	Alport syndrome, mental retardation, midface hypoplasia and elliptocytosis chromosomal region gene 1(AMMECR1)
