From	To	Species	Gene Name
102095224	SLC16A4	Columba livia	solute carrier family 16 member 4(SLC16A4)
102095223	SLC25A17	Columba livia	solute carrier family 25 member 17(SLC25A17)
102086311	THUMPD3	Columba livia	THUMP domain containing 3(THUMPD3)
102092811	SCD5	Columba livia	stearoyl-CoA desaturase 5(SCD5)
102098887	KIF20A	Columba livia	kinesin family member 20A(KIF20A)
102098884	RPN2	Columba livia	ribophorin II(RPN2)
102090865	HSPA13	Columba livia	heat shock protein family A (Hsp70) member 13(HSPA13)
102083594	USP54	Columba livia	ubiquitin specific peptidase 54(USP54)
102083597	RSF1	Columba livia	remodeling and spacing factor 1(RSF1)
104023050	RDX	Nipponia nippon	radixin(RDX)
105404199	GNB4	Aquila chrysaetos canadensis	G protein subunit beta 4(GNB4)
102092020	IL1RAP	Columba livia	interleukin 1 receptor accessory protein(IL1RAP)
102091385	NT5DC1	Columba livia	5'-nucleotidase domain containing 1(NT5DC1)
102090615	ACSL3	Columba livia	acyl-CoA synthetase long-chain family member 3(ACSL3)
104037702	ZFAND5	Pelecanus crispus	zinc finger AN1-type containing 5(ZFAND5)
102098358	GPATCH8	Columba livia	G-patch domain containing 8(GPATCH8)
102098892	AKAP9	Columba livia	A-kinase anchoring protein 9(AKAP9)
102086306	AGPAT4	Columba livia	1-acylglycerol-3-phosphate O-acyltransferase 4(AGPAT4)
102092826	GTF2A1	Columba livia	general transcription factor IIA subunit 1(GTF2A1)
102097357	SLC25A3	Columba livia	solute carrier family 25 member 3(SLC25A3)
102086305	GATA2	Columba livia	GATA binding protein 2(GATA2)
102086303	PARP1	Columba livia	poly(ADP-ribose) polymerase 1(PARP1)
102098896	DECR2	Columba livia	2,4-dienoyl-CoA reductase 2, peroxisomal(DECR2)
102092823	HMGB1	Columba livia	high mobility group box 1(HMGB1)
102089094	DDX55	Columba livia	DEAD-box helicase 55(DDX55)
102098898	TBL1XR1	Columba livia	transducin beta like 1 X-linked receptor 1(TBL1XR1)
102090895	ACACA	Columba livia	acetyl-CoA carboxylase alpha(ACACA)
102098364	SYCP1	Columba livia	synaptonemal complex protein 1(SYCP1)
102090894	AUTS2	Columba livia	autism susceptibility candidate 2(AUTS2)
102085705	CHMP1B	Columba livia	charged multivesicular body protein 1B(CHMP1B)
102091394	DUSP16	Columba livia	dual specificity phosphatase 16(DUSP16)
102095200	PPP2R3B	Columba livia	protein phosphatase 2 regulatory subunit B''beta(PPP2R3B)
102097343	FGFR1OP2	Columba livia	FGFR1 oncogene partner 2(FGFR1OP2)
104531501	ZFAND6	Caprimulgus carolinensis	zinc finger AN1-type containing 6(ZFAND6)
102095203	SEC14L1	Columba livia	SEC14 like lipid binding 1(SEC14L1)
102089080	HACD2	Columba livia	3-hydroxyacyl-CoA dehydratase 2(HACD2)
102092833	MAP1LC3B	Columba livia	microtubule associated protein 1 light chain 3 beta(MAP1LC3B)
102090884	RPRD1B	Columba livia	regulation of nuclear pre-mRNA domain containing 1B(RPRD1B)
102089084	LPGAT1	Columba livia	lysophosphatidylglycerol acyltransferase 1(LPGAT1)
102087884	ACBD3	Columba livia	acyl-CoA binding domain containing 3(ACBD3)
102084602	KPNA6	Columba livia	karyopherin subunit alpha 6(KPNA6)
102092085	SCN3A	Columba livia	sodium voltage-gated channel alpha subunit 3(SCN3A)
102090191	STAT3	Columba livia	signal transducer and activator of transcription 3(STAT3)
102092850	TFB2M	Columba livia	transcription factor B2, mitochondrial(TFB2M)
102090198	CTSD	Columba livia	cathepsin D(CTSD)
102090199	ACSL1	Columba livia	acyl-CoA synthetase long-chain family member 1(ACSL1)
102086369	DNAJB12	Columba livia	DnaJ heat shock protein family (Hsp40) member B12(DNAJB12)
102089507	PCGF6	Columba livia	polycomb group ring finger 6(PCGF6)
102089506	SOCS7	Columba livia	suppressor of cytokine signaling 7(SOCS7)
105399060	CCNY	Aquila chrysaetos canadensis	cyclin Y(CCNY)
102086364	OXSR1	Columba livia	oxidative stress responsive 1(OXSR1)
102091710	ZFC3H1	Columba livia	zinc finger C3H1-type containing(ZFC3H1)
102086763	FAM210B	Columba livia	family with sequence similarity 210 member B(FAM210B)
102086764	TBC1D30	Columba livia	TBC1 domain family member 30(TBC1D30)
102086768	TESK2	Columba livia	testis-specific kinase 2(TESK2)
102091715	PITX2	Columba livia	paired like homeodomain 2(PITX2)
102092076	DAGLB	Columba livia	diacylglycerol lipase beta(DAGLB)
102092863	YPEL2	Columba livia	yippee like 2(YPEL2)
102087892	ar	Columba livia	androgen receptor(AR)
102091334	HERC4	Columba livia	HECT and RLD domain containing E3 ubiquitin protein ligase 4(HERC4)
102094144	TIAL1	Columba livia	TIA1 cytotoxic granule associated RNA binding protein like 1(TIAL1)
102092861	CDH2	Columba livia	cadherin 2(CDH2)
102083555	MID1	Columba livia	midline 1(MID1)
102086356	HSPA8	Columba livia	heat shock protein family A (Hsp70) member 8(HSPA8)
102086358	GHRHR	Columba livia	growth hormone releasing hormone receptor(GHRHR)
102092854	SUN2	Columba livia	Sad1 and UNC84 domain containing 2(SUN2)
102086359	TTC3	Columba livia	tetratricopeptide repeat domain 3(TTC3)
104840331	PRDX6	Haliaeetus leucocephalus	peroxiredoxin 6(PRDX6)
102086351	PWP1	Columba livia	PWP1 homolog, endonuclein(PWP1)
102092060	SALL3	Columba livia	spalt like transcription factor 3(SALL3)
102086736	ZDHHC3	Columba livia	zinc finger DHHC-type containing 3(ZDHHC3)
105401598	ARL3	Aquila chrysaetos canadensis	ADP ribosylation factor like GTPase 3(ARL3)
102087869	MSANTD4	Columba livia	Myb/SANT DNA binding domain containing 4 with coiled-coils(MSANTD4)
102086732	FAM160B1	Columba livia	family with sequence similarity 160 member B1(FAM160B1)
102087865	SETD7	Columba livia	SET domain containing lysine methyltransferase 7(SETD7)
102091743	CCNI	Columba livia	cyclin I(CCNI)
102086730	TMEM263	Columba livia	transmembrane protein 263(TMEM263)
102094112	SKP1	Columba livia	S-phase kinase associated protein 1(SKP1)
102092066	RCC1L	Columba livia	RCC1 like(RCC1L)
102098394	TMTC1	Columba livia	transmembrane and tetratricopeptide repeat containing 1(TMTC1)
102094107	LOC102094107	Columba livia	transmembrane protein 178B(LOC102094107)
102097312	IMPA2	Columba livia	inositol monophosphatase 2(IMPA2)
102086349	FRA10AC1	Columba livia	fragile site, folic acid type, rare, fra(10)(q23.3) or fra(10)(q24.2) candidate 1(FRA10AC1)
102092864	NEO1	Columba livia	neogenin 1(NEO1)
102097318	ASTN2	Columba livia	astrotactin 2(ASTN2)
102084619	CLIC4	Columba livia	chloride intracellular channel 4(CLIC4)
102086727	FAM49A	Columba livia	family with sequence similarity 49 member A(FAM49A)
102086746	DYSF	Columba livia	dysferlin(DYSF)
102091738	THBS1	Columba livia	thrombospondin 1(THBS1)
102092050	LOC102092050	Columba livia	ubiquitin-conjugating enzyme E2 R2(LOC102092050)
102086741	abl1	Columba livia	ABL proto-oncogene 1, non-receptor tyrosine kinase(ABL1)
102086742	TM6SF1	Columba livia	transmembrane 6 superfamily member 1(TM6SF1)
102083569	RECK	Columba livia	reversion inducing cysteine rich protein with kazal motifs(RECK)
103904063	NELFA	Aptenodytes forsteri	negative elongation factor complex member A(NELFA)
102092881	CHMP4C	Columba livia	charged multivesicular body protein 4C(CHMP4C)
102097302	MTMR10	Columba livia	myotubularin related protein 10(MTMR10)
102086338	CABIN1	Columba livia	calcineurin binding protein 1(CABIN1)
102097301	FTH1	Columba livia	ferritin heavy chain 1(FTH1)
102092879	ZRANB2	Columba livia	zinc finger RANBP2-type containing 2(ZRANB2)
102097306	SUB1	Columba livia	SUB1 homolog, transcriptional regulator(SUB1)
102092878	GALNT3	Columba livia	polypeptide N-acetylgalactosaminyltransferase 3(GALNT3)
102086330	ALG12	Columba livia	ALG12, alpha-1,6-mannosyltransferase(ALG12)
102086332	NDST2	Columba livia	N-deacetylase and N-sulfotransferase 2(NDST2)
102086331	TPD52L2	Columba livia	tumor protein D52 like 2(TPD52L2)
102083571	PHF20L1	Columba livia	PHD finger protein 20-like 1(PHF20L1)
102087450	PRR14L	Columba livia	proline rich 14 like(PRR14L)
102088410	CCNH	Columba livia	cyclin H(CCNH)
102087452	WAC	Columba livia	WW domain containing adaptor with coiled-coil(WAC)
103923001	CDV3	Pygoscelis adeliae	CDV3 homolog(CDV3)
105409793	DNAJC15	Aquila chrysaetos canadensis	DnaJ heat shock protein family (Hsp40) member C15(DNAJC15)
105412821	MAPK8	Aquila chrysaetos canadensis	mitogen-activated protein kinase 8(MAPK8)
102092892	SGSM2	Columba livia	small G protein signaling modulator 2(SGSM2)
102096188	ZBTB5	Columba livia	zinc finger and BTB domain containing 5(ZBTB5)
102086792	FGFR1OP	Columba livia	FGFR1 oncogene partner(FGFR1OP)
105411914	DCAF7	Aquila chrysaetos canadensis	DDB1 and CUL4 associated factor 7(DCAF7)
102096181	ETF1	Columba livia	eukaryotic translation termination factor 1(ETF1)
102085385	PANK1	Columba livia	pantothenate kinase 1(PANK1)
102086793	ARV1	Columba livia	ARV1 homolog, fatty acid homeostasis modulator(ARV1)
102096183	GLO1	Columba livia	glyoxalase I(GLO1)
102094176	LGMN	Columba livia	legumain(LGMN)
102092893	SPARC	Columba livia	secreted protein acidic and cysteine rich(SPARC)
102087841	ANKRD10	Columba livia	ankyrin repeat domain 10(ANKRD10)
102085387	KIAA1191	Columba livia	KIAA1191 ortholog(KIAA1191)
102087846	ACP6	Columba livia	acid phosphatase 6, lysophosphatidic(ACP6)
102087844	NELL1	Columba livia	neural EGFL like 1(NELL1)
102094623	NPTN	Columba livia	neuroplastin(NPTN)
102088422	USP46	Columba livia	ubiquitin specific peptidase 46(USP46)
102087446	RALY	Columba livia	RALY heterogeneous nuclear ribonucleoprotein(RALY)
102088423	TSPAN7	Columba livia	tetraspanin 7(TSPAN7)
102093559	CAPZA2	Columba livia	capping actin protein of muscle Z-line alpha subunit 2(CAPZA2)
102088425	ARHGAP1	Columba livia	Rho GTPase activating protein 1(ARHGAP1)
102096176	RPE	Columba livia	ribulose-5-phosphate-3-epimerase(RPE)
102093567	MAU2	Columba livia	MAU2 sister chromatid cohesion factor(MAU2)
102096171	LOC102096171	Columba livia	serine/threonine-protein phosphatase 4 regulatory subunit 1-like(LOC102096171)
102085397	LOC102085397	Columba livia	patatin-like phospholipase domain-containing protein 2(LOC102085397)
106865129	ID2	Sturnus vulgaris	inhibitor of DNA binding 2, HLH protein(ID2)
102087853	LRRC28	Columba livia	leucine rich repeat containing 28(LRRC28)
102094180	CLN8	Columba livia	ceroid-lipofuscinosis, neuronal 8(CLN8)
102094181	PRKACB	Columba livia	protein kinase cAMP-activated catalytic subunit beta(PRKACB)
102092497	TTC39C	Columba livia	tetratricopeptide repeat domain 39C(TTC39C)
102092495	MORF4L1	Columba livia	mortality factor 4 like 1(MORF4L1)
102092496	ATP1A1	Columba livia	ATPase Na+/K+ transporting subunit alpha 1(ATP1A1)
102087817	CLINT1	Columba livia	clathrin interactor 1(CLINT1)
102087439	DGAT2	Columba livia	diacylglycerol O-acyltransferase 2(DGAT2)
102098814	sorbs1	Columba livia	sorbin and SH3 domain containing 1(SORBS1)
102087438	DDX54	Columba livia	DEAD-box helicase 54(DDX54)
102093547	ZNF326	Columba livia	zinc finger protein 326(ZNF326)
102098812	SEC22B	Columba livia	SEC22 homolog B, vesicle trafficking protein(SEC22B)
102095297	PIK3CD	Columba livia	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta(PIK3CD)
102095296	ICA1	Columba livia	islet cell autoantigen 1(ICA1)
106034804	LOC106034804	Anser cygnoides domesticus	uncharacterized LOC106034804(LOC106034804)
102086770	ELMOD1	Columba livia	ELMO domain containing 1(ELMOD1)
102094157	LAMC1	Columba livia	laminin subunit gamma 1(LAMC1)
102094156	LOC102094156	Columba livia	chromosome unknown open reading frame, human C11orf57(LOC102094156)
102086772	FOXO1	Columba livia	forkhead box O1(FOXO1)
102093556	MGA	Columba livia	MGA, MAX dimerization protein(MGA)
102094159	MICU2	Columba livia	mitochondrial calcium uptake 2(MICU2)
102086773	NR1H3	Columba livia	nuclear receptor subfamily 1 group H member 3(NR1H3)
102085367	rnf25	Columba livia	ring finger protein 25(RNF25)
102085366	CRYBA2	Columba livia	crystallin beta A2(CRYBA2)
105403273	WIPI2	Aquila chrysaetos canadensis	WD repeat domain, phosphoinositide interacting 2(WIPI2)
102094600	MAP1B	Columba livia	microtubule associated protein 1B(MAP1B)
102088400	EML4	Columba livia	echinoderm microtubule associated protein like 4(EML4)
105399071	CSNK1A1	Aquila chrysaetos canadensis	casein kinase 1 alpha 1(CSNK1A1)
102098823	INPP4A	Columba livia	inositol polyphosphate-4-phosphatase type I A(INPP4A)
102095281	AAGAB	Columba livia	alpha- and gamma-adaptin binding protein(AAGAB)
102098824	FSTL1	Columba livia	follistatin like 1(FSTL1)
102088405	OSBPL10	Columba livia	oxysterol binding protein like 10(OSBPL10)
102098820	TAX1BP3	Columba livia	Tax1 binding protein 3(TAX1BP3)
102091302	CCDC53	Columba livia	coiled-coil domain containing 53(CCDC53)
102098819	XPO4	Columba livia	exportin 4(XPO4)
105411926	MAPT	Aquila chrysaetos canadensis	microtubule associated protein tau(MAPT)
102094169	PARD3B	Columba livia	par-3 family cell polarity regulator beta(PARD3B)
102098818	SLC30A9	Columba livia	solute carrier family 30 member 9(SLC30A9)
102092099	BMT2	Columba livia	base methyltransferase of 25S rRNA 2 homolog(BMT2)
102092095	PPP4R2	Columba livia	protein phosphatase 4 regulatory subunit 2(PPP4R2)
102092090	BRCC3	Columba livia	BRCA1/BRCA2-containing complex subunit 3(BRCC3)
102094162	ABR	Columba livia	active BCR-related(ABR)
102098831	EIF2S3	Columba livia	eukaryotic translation initiation factor 2 subunit gamma(EIF2S3)
102087411	ASPSCR1	Columba livia	ASPSCR1, UBX domain containing tether for SLC2A4(ASPSCR1)
102087417	EYA1	Columba livia	EYA transcriptional coactivator and phosphatase 1(EYA1)
102087418	TRAPPC9	Columba livia	trafficking protein particle complex 9(TRAPPC9)
102098835	UBE2H	Columba livia	ubiquitin conjugating enzyme E2 H(UBE2H)
106893180	ppp1cb	Calidris pugnax	protein phosphatase 1 catalytic subunit beta(PPP1CB)
102098834	LOC102098834	Columba livia	pre-mRNA-splicing factor CWC22 homolog(LOC102098834)
102095271	CCDC170	Columba livia	coiled-coil domain containing 170(CCDC170)
104070337	ACADSB	Fulmarus glacialis	acyl-CoA dehydrogenase, short/branched chain(ACADSB)
102094652	STRN3	Columba livia	striatin 3(STRN3)
102095881	DGCR6L	Columba livia	DiGeorge syndrome critical region gene 6-like(DGCR6L)
102094647	MYRIP	Columba livia	myosin VIIA and Rab interacting protein(MYRIP)
102098828	HNRNPH1	Columba livia	heterogeneous nuclear ribonucleoprotein H1 (H)(HNRNPH1)
102098841	MYO6	Columba livia	myosin VI(MYO6)
102095263	B9D1	Columba livia	B9 domain containing 1(B9D1)
102093518	EIF3D	Columba livia	eukaryotic translation initiation factor 3 subunit D(EIF3D)
102098840	ADSSL1	Columba livia	adenylosuccinate synthase like 1(ADSSL1)
102095261	GNAZ	Columba livia	G protein subunit alpha z(GNAZ)
102087403	RAB5A	Columba livia	RAB5A, member RAS oncogene family(RAB5A)
102095262	LOC102095262	Columba livia	MOB-like protein phocein(LOC102095262)
102087805	RPL5	Columba livia	ribosomal protein L5(RPL5)
102091798	GRIA1	Columba livia	glutamate ionotropic receptor AMPA type subunit 1(GRIA1)
102085358	PPA2	Columba livia	pyrophosphatase (inorganic) 2(PPA2)
102094657	BCR	Columba livia	BCR, RhoGEF and GTPase activating protein(BCR)
102093520	LSG1	Columba livia	large 60S subunit nuclear export GTPase 1(LSG1)
102098856	EFR3A	Columba livia	EFR3 homolog A(EFR3A)
103894882	LOC103894882	Aptenodytes forsteri	septin-2(LOC103894882)
102093509	LOC102093509	Columba livia	guanine nucleotide-binding protein G(q) subunit alpha(LOC102093509)
102095254	LANCL1	Columba livia	LanC like 1(LANCL1)
102095256	hectd1	Columba livia	HECT domain E3 ubiquitin protein ligase 1(HECTD1)
102094192	PIGA	Columba livia	phosphatidylinositol glycan anchor biosynthesis class A(PIGA)
103912963	EIF2B2	Pygoscelis adeliae	eukaryotic translation initiation factor 2B subunit beta(EIF2B2)
102085322	ZFHX3	Columba livia	zinc finger homeobox 3(ZFHX3)
102094199	DDX42	Columba livia	DEAD-box helicase 42(DDX42)
102093510	PPP1R8	Columba livia	protein phosphatase 1 regulatory subunit 8(PPP1R8)
102098849	LOC102098849	Columba livia	phosphatidylinositol-binding clathrin assembly protein(LOC102098849)
102096602	MKRN2	Columba livia	makorin ring finger protein 2(MKRN2)
103904463	NR3C1	Aptenodytes forsteri	nuclear receptor subfamily 3 group C member 1(NR3C1)
102095246	LOC102095246	Columba livia	neural-cadherin(LOC102095246)
102095243	CORO1C	Columba livia	coronin 1C(CORO1C)
102095244	NR1D2	Columba livia	nuclear receptor subfamily 1 group D member 2(NR1D2)
102095247	NSFL1C	Columba livia	NSFL1 cofactor(NSFL1C)
102094635	KDELR2	Columba livia	KDEL endoplasmic reticulum protein retention receptor 2(KDELR2)
105402618	LAMP2	Aquila chrysaetos canadensis	lysosomal associated membrane protein 2(LAMP2)
102096618	EPHB6	Columba livia	EPH receptor B6(EPHB6)
102096212	RAD51C	Columba livia	RAD51 paralog C(RAD51C)
102097747	FAM20B	Columba livia	FAM20B, glycosaminoglycan xylosylkinase(FAM20B)
102092436	LOC102092436	Columba livia	GDNF-inducible zinc finger protein 1(LOC102092436)
103914746	PIAS1	Pygoscelis adeliae	protein inhibitor of activated STAT 1(PIAS1)
103901638	USP34	Aptenodytes forsteri	ubiquitin specific peptidase 34(USP34)
102088389	FAXC	Columba livia	failed axon connections homolog(FAXC)
103904369	G3BP1	Aptenodytes forsteri	G3BP stress granule assembly factor 1(G3BP1)
102095627	ZFAND3	Columba livia	zinc finger AN1-type containing 3(ZFAND3)
102095629	MAIP1	Columba livia	matrix AAA peptidase interacting protein 1(MAIP1)
104313532	PPM1A	Haliaeetus albicilla	protein phosphatase, Mg2+/Mn2+ dependent 1A(PPM1A)
101877675	LOC101877675	Melopsittacus undulatus	glutaredoxin 5(LOC101877675)
105413007	CACNB2	Aquila chrysaetos canadensis	calcium voltage-gated channel auxiliary subunit beta 2(CACNB2)
103916980	USP32	Pygoscelis adeliae	ubiquitin specific peptidase 32(USP32)
102096220	NAPG	Columba livia	NSF attachment protein gamma(NAPG)
102096609	LONP2	Columba livia	lon peptidase 2, peroxisomal(LONP2)
102097749	MYO1B	Columba livia	myosin IB(MYO1B)
103533213	LOC103533213	Calypte anna	transmembrane protein 110-like(LOC103533213)
102092434	PHF19	Columba livia	PHD finger protein 19(PHF19)
102088373	PYGL	Columba livia	phosphorylase, glycogen, liver(PYGL)
102088376	COL4A3BP	Columba livia	collagen type IV alpha 3 binding protein(COL4A3BP)
102088378	ARID4A	Columba livia	AT-rich interaction domain 4A(ARID4A)
102097760	XRN1	Columba livia	5'-3' exoribonuclease 1(XRN1)
102096232	NOL4L	Columba livia	nucleolar protein 4 like(NOL4L)
102096638	SRSF3	Columba livia	serine and arginine rich splicing factor 3(SRSF3)
102090100	ATP6AP2	Columba livia	ATPase H+ transporting accessory protein 2(ATP6AP2)
102095874	ZSWIM6	Columba livia	zinc finger SWIM-type containing 6(ZSWIM6)
102088968	LOC102088968	Columba livia	cytochrome b5 reductase 4(LOC102088968)
102095870	LOC102095870	Columba livia	RING finger protein 151(LOC102095870)
102092419	MGEA5	Columba livia	meningioma expressed antigen 5 (hyaluronidase)(MGEA5)
102087384	NCOA5	Columba livia	nuclear receptor coactivator 5(NCOA5)
104265074	GRIK1	Gavia stellata	glutamate ionotropic receptor kainate type subunit 1(GRIK1)
102094688	BTF3	Columba livia	basic transcription factor 3(BTF3)
102095868	fktn	Columba livia	fukutin(FKTN)
102095867	UBR3	Columba livia	ubiquitin protein ligase E3 component n-recognin 3 (putative)(UBR3)
102087386	TTC17	Columba livia	tetratricopeptide repeat domain 17(TTC17)
102089495	SOS2	Columba livia	SOS Ras/Rho guanine nucleotide exchange factor 2(SOS2)
102088361	LMO4	Columba livia	LIM domain only 4(LMO4)
102087385	LOC102087385	Columba livia	mitochondrial amidoxime reducing component 2(LOC102087385)
102095608	CDC27	Columba livia	cell division cycle 27(CDC27)
102096640	LOC102096640	Columba livia	patatin-like phospholipase domain-containing protein 7(LOC102096640)
102096641	DOCK3	Columba livia	dedicator of cytokinesis 3(DOCK3)
102088950	ABCB7	Columba livia	ATP binding cassette subfamily B member 7(ABCB7)
102097771	SPEN	Columba livia	spen family transcriptional repressor(SPEN)
105402608	LOC105402608	Aquila chrysaetos canadensis	chromosome unknown open reading frame, human CXorf56(LOC105402608)
102097778	DNAH11	Columba livia	dynein axonemal heavy chain 11(DNAH11)
102097773	CDIP1	Columba livia	cell death inducing p53 target 1(CDIP1)
104011512	ADSS	Nipponia nippon	adenylosuccinate synthase(ADSS)
102097776	bbx	Columba livia	BBX, HMG-box containing(BBX)
102087393	TMEM248	Columba livia	transmembrane protein 248(TMEM248)
102094676	ASB1	Columba livia	ankyrin repeat and SOCS box containing 1(ASB1)
102094673	GOPC	Columba livia	golgi associated PDZ and coiled-coil motif containing(GOPC)
102087399	FAS	Columba livia	Fas cell surface death receptor(FAS)
102095857	BCHE	Columba livia	butyrylcholinesterase(BCHE)
105402223	OGDHL	Aquila chrysaetos canadensis	oxoglutarate dehydrogenase-like(OGDHL)
102093976	CPD	Columba livia	carboxypeptidase D(CPD)
102095811	STX16	Columba livia	syntaxin 16(STX16)
102096253	PPP4R3A	Columba livia	protein phosphatase 4 regulatory subunit 3A(PPP4R3A)
102093085	DCAF12	Columba livia	DDB1 and CUL4 associated factor 12(DCAF12)
102084204	AGL	Columba livia	amylo-alpha-1, 6-glucosidase, 4-alpha-glucanotransferase(AGL)
102096664	AP3M1	Columba livia	adaptor related protein complex 3 mu 1 subunit(AP3M1)
102096667	TNR	Columba livia	tenascin R(TNR)
102096668	SGCB	Columba livia	sarcoglycan beta(SGCB)
102087368	SPOCK2	Columba livia	SPARC/osteonectin, cwcv and kazal like domains proteoglycan 2(SPOCK2)
102090594	SLK	Columba livia	STE20 like kinase(SLK)
102090597	STAU2	Columba livia	staufen double-stranded RNA binding protein 2(STAU2)
102090596	FAM120A	Columba livia	family with sequence similarity 120A(FAM120A)
102087362	CD99L2	Columba livia	CD99 molecule like 2(CD99L2)
102095806	RIMS4	Columba livia	regulating synaptic membrane exocytosis 4(RIMS4)
102090592	FBXO11	Columba livia	F-box protein 11(FBXO11)
102095808	FICD	Columba livia	FIC domain containing(FICD)
102093989	SREK1	Columba livia	splicing regulatory glutamic acid and lysine rich protein 1(SREK1)
102096267	SCN3B	Columba livia	sodium voltage-gated channel beta subunit 3(SCN3B)
102092469	PDPK1	Columba livia	3-phosphoinositide dependent protein kinase 1(PDPK1)
102090599	AP4E1	Columba livia	adaptor related protein complex 4 epsilon 1 subunit(AP4E1)
103919077	SSR1	Pygoscelis adeliae	signal sequence receptor subunit 1(SSR1)
102088336	ACAA1	Columba livia	acetyl-CoA acyltransferase 1(ACAA1)
102096658	GRK3	Columba livia	G protein-coupled receptor kinase 3(GRK3)
102087379	LOC102087379	Columba livia	tubulin alpha-5 chain(LOC102087379)
102097704	STK38L	Columba livia	serine/threonine kinase 38 like(STK38L)
102097705	BCL10	Columba livia	B-cell CLL/lymphoma 10(BCL10)
102087371	ZBTB48	Columba livia	zinc finger and BTB domain containing 48(ZBTB48)
102097709	FAM208A	Columba livia	family with sequence similarity 208 member A(FAM208A)
102093994	FAM91A1	Columba livia	family with sequence similarity 91 member A1(FAM91A1)
102092474	HSPA2	Columba livia	heat shock protein family A (Hsp70) member 2(HSPA2)
102088333	SLC38A10	Columba livia	solute carrier family 38 member 10(SLC38A10)
102093581	RPS12	Columba livia	ribosomal protein S12(RPS12)
102085299	LHX3	Columba livia	LIM homeobox 3(LHX3)
102097722	BSN	Columba livia	bassoon presynaptic cytomatrix protein(BSN)
102093589	HEXA	Columba livia	hexosaminidase subunit alpha(HEXA)
102093588	TRIM37	Columba livia	tripartite motif containing 37(TRIM37)
102096276	SMIM13	Columba livia	small integral membrane protein 13(SMIM13)
102085298	PHACTR1	Columba livia	phosphatase and actin regulator 1(PHACTR1)
102087347	KPNA4	Columba livia	karyopherin subunit alpha 4(KPNA4)
102096688	MURC	Columba livia	muscle related coiled-coil protein(MURC)
102093579	SPR	Columba livia	sepiapterin reductase (7,8-dihydrobiopterin:NADP+ oxidoreductase)(SPR)
102084228	PACSIN2	Columba livia	protein kinase C and casein kinase substrate in neurons 2(PACSIN2)
102095827	UPF1	Columba livia	UPF1, RNA helicase and ATPase(UPF1)
102087340	TELO2	Columba livia	telomere maintenance 2(TELO2)
104843136	FKBP14	Haliaeetus leucocephalus	FK506 binding protein 14(FKBP14)
